CID,n,n_in,ms,dg_1,dg_2,dg_3,dg_4,dg_in_1,dg_in_2,dg_in_3,dg_in_4,dg_hyd_0,dg_hyd_1,dg_hyd_2,dg_hyd_3,bd_in_2,bd_in_3,na_in_C,na_in_N,na_in_O,na_ex_C,na_ex_N,na_ex_O,C2_C2_1,C2_C2_2,C2_C3_1,C2_C3_2,C2_C4_1,C2_N2_1,C2_N2_2,C2_N3_1,C2_O2_1,C3_C3_1,C3_C3_2,C3_C4_1,C3_N2_1,C3_N2_2,C3_N3_1,C3_O2_1,C4_C4_1,C4_N2_1,C4_N3_1,C4_O2_1,N2_N2_1,N2_N2_2,N2_N3_1,N2_O2_1,N3_N3_1,N3_O2_1,O2_O2_1,FC_C0_O1/2,FC_C0_C1/1,FC_C0_O1/1,FC_C0_O1_C2/1/1,FC_C0_C1_C2/1/1,FC_N0_C1/1,FC_C0_C1_O2_O2/1/1/2,FC_C0_N1/1,FC_C0_C1_C2_C2/1/1/1,FC_C0_N1_C2_C2/1/1/1,FC_C0_C1_O2/1/1,FC_C0_N1_O2/2/1,FC_N0_C1_C2_C2/1/1/1,FC_C0_C1_N2_O2/1/1/2,FC_C0_N1/2,FC_C0_C1_N2/1/1,FC_O0_C1_C2/1/1,FC_C0_C1_C1/1/1,FC_N0_C1_C2/1/1,FC_N0_C1_C2_O2/1/1/2,FC_C0_C1_C2/1/2,FC_C0_O1_O1_C2/2/1/1,FC_C0_C1_C2_O2/1/1/2,FC_C0_N1_C2/1/1,FC_O0_C1_C2_O2/1/1/2,FC_C0_C1_C1_O2_O2/1/1/1/2,FC_C0_C1_C2_C2_C2/1/1/1/1,FC_C0_C1_C2_O2/1/1/1,FC_C0_C1_O2_O1/1/1/2,FC_C0_C1_O1/1/1,FC_C0_C1_N2/1/3,FC_N0_C1_C2_C1_C2/1/1/1/1,FC_C0_C1_C2/2/1,FC_C0_N1_C2_C2_O1/1/1/1/2,FC_C0_N1_O2_O1/1/1/2,FC_C0_C1_C1_C2/1/1/1,FC_N0_C1_O2/1/2,FC_N0_C1_N2_N2/1/1/2,FC_C0_N1_C2_O1/1/1/2,FC_C0_C1_O1_C2/1/1/1,FC_C0_C1_O2_O1/1/1/1,FC_C0_C1_N2_O1/1/1/2,FC_C0_C1_C2_O1/1/1/2,FC_C0_C1_C2_C2_C2_O1/1/1/1/1/2,FC_N0_C1_N2/1/3,FC_N0_C1_C2_C2_C1_C2_C2/1/1/1/1/1/1,FC_C0_N1_N1_O2/1/2/1,FC_C0_C1_N2_N2/1/1/2,FC_C0_C1_C2_C2_N2/1/1/1/1,FC_C0_C1_C2_O1/1/1/1,FC_C0_C1_C2_N2/1/1/1,FC_C0_C1_C2_C2_O2/1/1/1/1,FC_C0_C1_O2_C1_O2/1/1/1/1,FC_N0_C1_C2_C2_C2/1/1/1/1,FC_N0_C1_N2_O2/1/1/2,FC_C0_C1_N1_O2/1/2/1,FC_O0_C1_N2_O2/1/1/2,FC_C0_C1_C2/1/3,FC_C0_C1_C2_C1_O2/1/1/1/1,FC_C0_C1_C1_C1_O2/1/1/1/1,FC_C0_C1_N1_C2/1/1/1,FC_C0_O1_C2_O1_C2/1/1/1/1,FC_C0_C1_O2/1/2,FC_O0_C1_C2_C2/1/1/1,FC_O0_C1_C2_C2_C2/1/1/1/1,FC_C0_C1_C2_C2_C1_N2/1/1/1/1/3,FC_C0_C1_C1_O2/1/1/1,FC_C0_C1_O2_O2_O1/1/1/2/2,FC_C0_C1_C2_O1/1/3/1,FC_N0_C1_C1_C2/1/1/1,FC_N0_C1_N2_N2/2/1/1
213,23,21,123.478,0,16,5,0,1,15,5,0,5,11,6,1,6,0,18,2,1,2,0,0,6,3,3,3,0,2,0,2,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
216,7,6,125.714,0,5,1,0,0,6,0,0,1,6,0,0,3,0,6,0,0,0,0,1,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
217,23,15,127.826,0,9,6,0,2,9,4,0,8,9,2,4,5,0,10,5,0,6,0,2,1,1,2,2,0,0,0,2,0,0,0,0,1,2,3,0,0,0,0,0,1,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219,37,32,127.027,0,19,13,0,0,24,8,0,18,16,0,3,12,0,23,9,0,3,0,2,3,5,6,2,0,0,0,0,0,3,2,0,6,2,4,0,0,0,0,0,2,1,0,0,0,0,0,2,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220,16,16,122.5,0,12,4,0,0,12,4,0,4,8,4,0,5,0,14,2,0,0,0,0,3,3,5,1,0,1,0,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
221,38,31,125.789,0,18,13,0,1,21,9,0,13,17,6,2,9,0,28,3,0,3,0,4,4,4,11,4,0,0,0,5,0,2,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
222,30,19,128.667,0,9,10,0,1,13,5,0,14,6,7,3,4,0,15,3,1,6,2,3,2,0,4,2,0,0,0,1,0,3,1,0,3,1,2,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223,18,11,127.778,0,5,6,0,1,7,3,0,9,4,2,3,4,0,8,2,1,5,1,1,0,0,2,2,0,0,0,0,0,2,1,0,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230,49,38,127.347,0,24,14,0,1,28,9,0,17,23,8,1,10,0,33,5,0,3,3,5,6,5,12,4,0,1,0,1,0,4,1,0,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
232,23,18,127.826,0,11,7,0,0,14,4,0,12,4,4,3,5,0,12,5,1,4,0,1,3,1,2,2,0,0,0,2,2,0,0,0,0,2,4,0,0,0,0,0,1,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
233,45,35,127.556,0,23,12,0,1,27,7,0,15,22,7,1,9,0,31,4,0,3,1,6,7,5,11,4,0,0,0,1,0,3,0,0,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
234,20,15,127,0,10,5,0,1,11,3,0,5,11,2,2,5,0,13,1,1,3,0,2,2,2,4,2,0,1,0,0,1,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
237,13,10,129.231,0,6,4,0,0,8,2,0,7,5,0,1,4,0,8,1,1,1,1,1,1,2,2,0,0,0,0,0,0,1,1,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
238,21,15,124.762,0,9,6,0,2,9,4,0,8,7,4,2,5,0,10,5,0,6,0,0,2,0,0,4,0,0,0,2,0,0,0,0,3,0,3,0,0,0,0,0,0,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240,21,18,126.667,0,11,7,0,0,14,4,0,8,7,4,2,5,0,13,5,0,2,0,1,3,1,4,2,0,0,0,2,0,0,0,0,1,2,3,0,0,0,0,0,1,0,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
241,14,7,132.857,0,2,5,0,1,5,1,0,5,6,2,1,2,0,6,1,0,3,0,4,0,1,1,0,0,0,0,1,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
244,17,13,128.235,0,8,5,0,1,9,3,0,8,4,4,1,4,0,10,2,1,2,1,1,1,1,3,1,0,1,0,0,0,1,1,0,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
245,20,14,127,0,8,6,0,1,10,3,0,8,7,1,4,5,0,9,5,0,5,0,1,1,1,2,2,0,0,0,1,0,0,0,0,1,2,3,0,0,0,0,0,1,0,1,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
246,15,15,128,0,11,4,0,0,11,4,0,6,8,1,0,5,0,11,2,2,0,0,0,1,3,3,0,0,2,0,0,1,1,1,0,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
250,17,16,121.176,0,10,5,1,0,10,6,0,5,10,1,1,6,0,15,1,0,1,0,0,2,4,6,0,0,0,0,0,0,1,2,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
254,15,8,132,0,4,4,0,1,6,1,0,7,4,3,1,2,0,7,1,0,3,0,4,1,1,1,0,0,0,0,2,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
255,13,10,127.692,0,5,5,0,0,8,2,0,8,3,0,2,4,0,8,1,1,2,0,1,0,1,3,1,0,0,0,0,0,1,1,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
260,15,10,126.667,0,6,4,0,1,8,1,0,5,3,5,2,2,0,9,1,0,3,0,2,3,1,1,0,0,0,0,2,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
264,16,16,127.5,0,12,4,0,0,12,4,0,6,8,2,0,5,0,12,2,2,0,0,0,1,3,5,0,0,2,0,0,1,0,1,0,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
265,17,16,127.059,0,11,5,0,0,12,4,0,7,7,2,1,5,0,12,2,2,1,0,0,1,3,5,0,0,1,0,1,1,0,1,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
266,20,18,127,0,12,6,0,0,14,4,0,9,5,4,2,5,0,12,5,1,2,0,0,3,1,2,2,0,0,0,2,2,0,0,0,1,2,3,0,0,0,0,0,1,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
268,21,18,125.714,0,11,7,0,0,14,4,0,9,5,4,3,5,0,12,6,0,3,0,0,4,0,0,4,0,0,0,4,0,0,0,0,3,0,3,0,0,0,0,0,0,1,1,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
269,26,23,125.385,0,18,5,0,1,17,5,0,8,15,3,0,9,0,21,1,1,1,0,2,5,4,7,5,0,1,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
270,17,17,127.059,0,13,4,0,0,13,4,0,6,8,3,0,5,0,13,2,2,0,0,0,2,3,5,0,0,2,0,0,1,0,1,0,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
271,19,18,127.368,0,13,5,0,0,14,4,0,8,6,4,1,5,0,12,5,1,1,0,0,3,3,2,0,0,0,0,4,2,0,0,0,0,2,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
274,20,18,127,0,12,6,0,0,14,4,0,9,9,2,0,7,0,15,2,1,0,1,1,2,3,5,2,0,1,0,0,0,1,1,0,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
276,20,18,121,0,13,5,0,1,12,5,0,5,10,4,1,7,0,18,0,0,1,1,0,5,4,6,1,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
278,23,17,127.826,0,11,6,0,2,11,4,0,10,5,4,4,5,0,12,5,0,4,0,2,3,1,2,2,0,0,0,2,0,0,0,0,1,2,3,0,0,0,0,0,1,0,1,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
279,24,19,125,0,10,9,0,0,13,6,0,7,11,5,1,5,0,17,2,0,3,0,2,2,1,7,2,0,0,1,2,0,4,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
281,8,6,125,0,5,1,0,0,6,0,0,2,5,0,1,3,0,6,0,0,1,0,1,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
282,12,7,130,0,3,4,0,1,5,1,0,5,3,3,1,2,0,6,1,0,2,1,2,0,1,1,0,0,0,0,2,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
283,28,23,130.714,0,15,8,0,1,17,5,0,12,7,9,0,3,0,18,4,1,0,1,4,6,0,6,1,0,1,0,0,0,3,0,0,4,2,0,1,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
284,54,35,128.889,0,23,12,0,4,25,6,0,17,21,9,7,5,0,26,8,1,11,2,6,3,2,9,2,0,4,1,0,0,4,0,0,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
285,38,32,124.737,0,20,12,0,1,22,9,0,11,17,8,2,9,0,29,3,0,3,0,3,5,4,11,4,0,0,0,6,0,2,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
286,13,10,127.692,0,5,5,0,0,8,2,0,8,3,0,2,4,0,8,1,1,2,0,1,1,1,1,1,0,0,0,0,0,2,1,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
287,34,28,124.706,0,18,10,0,1,20,7,0,9,18,5,2,9,0,26,2,0,3,0,3,5,4,9,5,0,0,0,3,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
290,37,31,124.865,0,19,12,0,1,21,9,0,11,17,7,2,9,0,28,3,0,3,0,3,4,4,11,4,0,0,0,6,0,2,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
291,6,6,120,0,6,0,0,0,6,0,0,0,6,0,0,3,0,6,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
292,20,15,127,0,9,6,0,1,11,3,0,9,5,2,4,5,0,10,5,0,4,0,1,2,1,2,2,0,0,0,1,0,0,0,0,1,2,3,0,0,0,0,0,1,0,1,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
295,17,12,125.882,0,7,5,0,0,10,2,0,8,5,0,4,5,0,8,4,0,4,1,0,2,0,0,4,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
298,21,18,126.667,0,11,7,0,0,14,4,0,10,4,4,3,5,0,12,5,1,3,0,0,3,1,2,2,0,0,0,2,2,0,0,0,0,2,4,0,0,0,0,0,1,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
299,30,18,131.333,0,11,7,0,2,14,2,0,12,11,5,2,3,0,14,4,0,5,1,6,2,2,4,1,0,2,0,0,0,2,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300,21,18,122.857,0,13,5,0,1,12,5,0,7,9,3,2,7,0,17,0,1,2,1,0,4,4,5,1,0,0,0,0,1,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
301,13,11,121.538,0,8,3,0,1,7,3,0,4,8,0,1,5,0,10,1,0,2,0,0,2,2,3,2,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
