CID,n,n_in,ms,dg_1,dg_2,dg_3,dg_4,dg_in_1,dg_in_2,dg_in_3,dg_in_4,dg_hyd_0,dg_hyd_1,dg_hyd_2,dg_hyd_3,bd_in_2,bd_in_3,na_in_C,na_in_N,na_in_O,na_ex_C,na_ex_N,na_ex_O,C2_C2_1,C2_C2_2,C2_C2_3,C2_C3_1,C2_C3_2,C2_C4_1,C2_N2_1,C2_N2_2,C2_N3_1,C2_O2_1,C3_C3_1,C3_C3_2,C3_C4_1,C3_N2_1,C3_N2_2,C3_N3_1,C3_O2_1,C4_C4_1,C4_N2_1,C4_O2_1,N2_N2_1,N2_N2_2,N2_N3_1,N2_O2_1,N3_N3_1,FC_C0_O1/2,FC_C0_C1/1,FC_C0_O1/1,FC_C0_C1_C2/1/1,FC_C0_O1_C2/1/1,FC_C0_C1_O2/1/1,FC_O0_C1_C2/1/1,FC_C0_N1/1,FC_C0_C1_C2_C2/1/1/1,FC_N0_C1/1,FC_C0_C1_C1/1/1,FC_C0_C1_C2/1/2,FC_C0_O1_O1_C2/2/1/1,FC_O0_C1_C2_O2/1/1/2,FC_N0_C1_C2/1/1,FC_C0_N1_C2_C2/1/1/1,FC_C0_C1_C2_O2/1/1/2,FC_C0_N1_C2_C2_O1/1/1/1/2,FC_C0_N1_C2_O1/1/1/2,FC_C0_C1_O2/1/2,FC_C0_C1_O2_O1/1/1/1,FC_C0_C1_C2_C2/2/1/1,FC_C0_C1_C1_C1/1/1/1,FC_C0_C1_C1_C2/1/1/1,FC_C0_C1_C2_C2_C2/1/1/1/1,FC_C0_C1_C2_O1/1/1/2,FC_C0_C1_C2_O2/1/1/1,FC_C0_C1_O2_O1/1/1/2,FC_C0_C1_N2/1/3,FC_C0_C1_C2/1/3,FC_C0_C1/2,FC_C0_C1_O1/1/2,FC_C0_C1_N2_O2/1/1/2,FC_C0_C1_C1/1/2,FC_C0_C1_O1/1/1,FC_O0_C1_O2/1/2,FC_C0_C1_C2_O1/1/3/1,FC_C0_C1_C2/2/1,FC_C0_C1_C2_C2_O2/1/1/1/1,FC_C0_C1_C2_O1/1/1/1,FC_N0_C1_N2_O2/1/1/2,FC_O0_C1_N2_O2/1/1/2,FC_C0_C1_C2_C1_O2/1/1/1/2,FC_C0_C1_C2_C1_C2_C2/1/1/1/1/1,FC_C0_C1_C2_C1_C2/1/1/1/1,FC_O0_C1_C2_C2/1/1/1,FC_N0_C1_C2_O2/1/1/2,FC_C0_C1_C2_C2/1/1/2,FC_N0_C1_C2_C1_C2/1/1/1/1,FC_N0_C1_C2_C2/1/1/1,FC_N0_C1_C2_C2_C2/1/1/1/1,FC_C0_C1_C2_C1_C2/1/1/2/1,FC_C0_C1_C2_C2_C1_C2_C2/1/1/1/1/1/1,FC_C0_C1_C1_C2_O1/1/1/1/1,FC_C0_C1_C2_C1_O2/1/1/1/1,FC_C0_C1_C2_C1_O2/2/1/1/2,FC_C0_C1_C1_C2_C1_C2/1/1/1/1/1,FC_C0_C1_C2_C1_C2_O2/1/1/1/1/2,FC_C0_N1_C2_C2_N1_C2_C2_O1/1/1/1/1/1/1/2,FC_C0_C1_C2_C1_C2_C1_C2_O1/1/1/1/1/1/1/1,FC_C0_C1_C1_C2_C1_C2_O2/1/1/1/1/1/2,FC_C0_C1_C1_C1_O2/1/1/1/1,FC_C0_C1_C1_O1/1/1/1,FC_C0_C1_C2_C1_C2_C2_O1/1/1/1/1/1/1,FC_O0_C1_C2_C2_C1_C2_O2/1/1/1/1/1/2,FC_C0_C1_C1_C2_C1_O2/1/1/1/1/1,FC_C0_C1/3,FC_C0_C1_C2_C1_C2_C2/1/1/1/1/2,FC_C0_C1_C2_C1_C2_C1_O2/1/1/1/1/1/2,FC_C0_C1_C2_O1_C2/1/1/1/1,FC_C0_C1_C2_C1_C2_C2_O2/1/1/1/1/1/1,FC_C0_N1_N2_O1/1/1/2,FC_C0_C1_C2_C1_C2/1/2/1/2,FC_C0_C1_C2_C2_C1_C2_O2/1/1/1/1/1/2,FC_C0_N1_N2/1/1,FC_C0_C1_C2_C2_C1_O2/1/1/1/1/1,FC_C0_C1_C2_C2_C1_C2_O2/1/1/1/1/1/1,FC_C0_C1_C2_C1_C2_O1/1/1/1/1/1,FC_O0_C1_C2_C2_C1_O2/1/1/1/1/2,FC_O0_C1_C2_C2_C1_C2_C2/1/1/1/1/1/1,FC_C0_C1_C2_O2_O1/1/1/2/1,FC_C0_C1_C2_O1_O1_C2/1/2/2/1/1,FC_C0_C1_C2_C1_C2_O2/1/1/1/1/1,FC_O0_C1_C2_C1_C2/1/1/1/1,FC_C0_C1_C2_C1_C2/1/1/1/3,FC_N0_C1_C1/1/1,FC_C0_C1_C1_C2_O1/1/1/2/1,FC_C0_C1_C2_C2_C1_C2_C2_C2/1/1/1/1/1/1/1,FC_C0_C1_C2_C1_C2_O1/1/1/1/1/2,FC_C0_C1_C2_C2_C2_C1_O2/1/1/1/1/1/1,FC_C0_C1_C1_O2/1/1/1,FC_C0_C1_C2_O1_O1_C2/1/1/2/1/1,FC_C0_C1_C2_C2_C1_C2_C2_O2/1/1/1/1/1/1/1,FC_C0_C1_C1_C2_C1_C2_C2/1/1/1/1/1/1,FC_C0_C1_C1_C2_C1_C2_O1/1/1/1/1/1/1,FC_C0_C1_C1_C2_C2_C1_C2_C2/1/1/1/1/1/1/1,FC_C0_C1_C1_O1_C2/1/1/1/1,FC_O0_C1_C2_C1_C2/1/1/1/2,FC_O0_C1/1,FC_C0_C1_C1_C2_O2/1/1/1/2,FC_O0_C1_C2_C1_C2_O2/1/1/1/1/2,FC_C0_C1_C1_C1/1/1/2,FC_C0_C1_C1_C1_C2_C1_O2/1/1/1/1/1/1,FC_C0_C1_C2_C1_C2_C2_C2/1/1/1/1/1/1,FC_C0_N1_C2/1/1,FC_C0_C1_C2_C1_C2_C1_O2/1/1/1/1/1/1,FC_C0_C1_C2_C2_C1_C2_C2_O1/1/1/1/1/1/1/2,FC_C0_C1_C2_C2_C1_C2_C2_O1/1/1/1/1/1/1/1,FC_C0_C1_C1_C1_C2_C1_C2/1/1/1/1/1/1,FC_C0_C1_C2_O1/1/2/1,FC_C0_C1_C2_C1_C2/1/1/1/2
1052,8,3,125,0,2,1,0,2,1,0,0,0,2,4,2,0,0,3,0,0,4,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1056,9,3,124.444,0,2,1,0,2,1,0,0,0,2,5,2,0,0,3,0,0,5,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1063,11,7,123.636,0,7,0,0,2,5,0,0,0,1,9,1,0,0,7,0,0,3,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1064,7,1,120,0,0,0,1,0,0,0,0,1,0,2,4,0,0,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1067,5,1,128,0,1,0,0,0,0,0,0,1,1,2,1,0,0,1,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1069,4,0,120,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1074,5,0,128,0,0,0,0,0,0,0,0,0,2,1,2,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1077,8,3,125,0,2,1,0,2,1,0,0,0,2,4,2,0,0,3,0,0,4,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1078,9,4,128.889,0,4,0,0,2,2,0,0,3,0,4,2,0,0,3,0,1,4,0,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1082,5,1,128,0,1,0,0,0,0,0,0,1,3,0,1,0,0,1,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1083,8,1,130,0,0,1,0,0,0,0,0,4,0,0,4,0,0,1,0,0,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,4,0,120,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1092,5,1,120,0,1,0,0,0,0,0,0,0,2,1,2,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1098,20,16,120,0,16,0,0,2,14,0,0,0,0,18,2,0,0,16,0,0,4,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1100,7,1,125.714,0,0,1,0,0,0,0,0,0,2,3,2,0,0,1,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1104,7,1,125.714,0,1,0,0,0,0,0,0,0,3,1,3,0,0,1,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1106,6,0,126.667,0,0,0,0,0,0,0,0,1,1,1,3,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1113,9,4,124.444,0,4,0,0,2,2,0,0,0,2,5,2,0,0,4,0,0,4,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1119,8,2,130,0,2,0,0,2,0,0,0,3,1,1,3,0,0,1,0,1,5,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1120,7,0,120,0,0,0,0,0,0,0,0,1,1,0,5,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1127,5,0,120,0,0,0,0,0,0,0,0,0,1,1,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,5,1,120,0,1,0,0,0,0,0,0,0,0,3,2,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121,6,1,120,0,1,0,0,0,0,0,0,1,0,3,2,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122,8,1,120,0,0,1,0,0,0,0,0,0,3,0,5,0,0,1,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125,10,6,120,0,6,0,0,2,4,0,0,0,1,8,1,0,0,6,0,0,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
126,15,6,136,0,5,1,0,3,2,1,0,9,1,2,3,0,0,3,0,3,6,0,3,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
134,11,5,134.545,0,3,2,0,2,3,0,0,6,0,3,2,0,0,3,0,2,4,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141,5,1,120,0,1,0,0,0,0,0,0,0,2,1,2,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149,5,0,128,0,0,0,0,0,0,0,0,2,0,1,2,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
153,7,3,125.714,0,3,0,0,2,1,0,0,0,1,5,1,0,0,3,0,0,3,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
155,4,0,120,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156,7,2,131.429,0,2,0,0,2,0,0,0,3,0,2,2,0,0,1,0,1,4,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163,7,3,125.714,0,3,0,0,2,1,0,0,1,1,4,1,0,0,3,0,0,3,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
