CID,dg_3,na_ex_O2,FC_12_C4_0_H1_1_O2_1_H1_2_/_1_1_1_/_0_0_0_0,n,ms,C4_2_O2_2_1,FC_6_C4_0_H1_1_H1_1_C4_1_H1_2_H1_2_C4_2_H1_3_H1_3_H1_3_/_1_1_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0_0,FC_27_N3_0_/_/_0,FC_14_C4_0_N3_1_O2_2_O2_2_/_1_1_2_/_0_1_-1_0,FC_3_C4_0_/_/_0,FC_1_C4_0_H1_1_/_1_/_0_0,bd_in_2,na_ex_N3,LeafAC_C4_C4_1,na_in_O2,LeafAC_N3_C4_1,LeafAC_C4_O2_1,FC_22_C4_0_O2_1_C4_1_H1_2_H1_2_O2_2_H1_3_/_2_1_1_1_1_1_/_0_0_0_0_0_0_0,P5_4_S2_2_1,C4_2_S2_2_1,C4_4_O2_2_1,FC_15_C4_0_O2_1_H1_2_/_1_1_/_0_0_0,FC_65_C4_0_C4_1_H1_2_H1_2_H1_2_C4_1_H1_2_H1_2_H1_2_C4_1_H1_2_H1_2_O2_2_H1_3_/_1_1_1_1_1_1_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0_0_0_0_0_0,FC_62_N3_0_C4_1_H1_2_C4_2_H1_3_H1_3_H1_3_C4_2_H1_3_H1_3_H1_3_C4_1_H1_2_C4_2_H1_3_H1_3_H1_3_C4_2_H1_3_H1_3_H1_3_/_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0,C4_2_C4_2_2,FC_101_C4_0_H1_1_H1_1_C4_1_H1_2_C4_2_H1_3_H1_3_H1_3_C4_2_H1_3_H1_3_H1_3_C4_1_C4_2_H1_3_H1_3_H1_3_C4_2_H1_3_H1_3_H1_3_C4_2_H1_3_H1_3_H1_3_/_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0,FC_49_C4_0_O2_1_H1_2_C4_1_H1_2_H1_2_H1_2_C4_1_H1_2_H1_2_C4_2_H1_3_H1_3_H1_3_/_1_1_1_1_1_1_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0_0_0_0_0_0,FC_45_C4_0_H1_1_O2_1_H1_2_C4_1_H1_2_H1_2_H1_2_/_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0,FC_59_C4_0_H1_1_O2_1_H1_2_C4_1_H1_2_H1_2_C4_2_H1_3_H1_3_H1_3_/_1_1_1_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0_0_0,FC_80_O2_0_C4_1_H1_2_H1_2_C4_2_H1_3_H1_3_H1_3_C4_1_H1_2_C4_2_H1_3_H1_3_H1_3_C4_2_H1_3_H1_3_H1_3_/_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0
12968,0.1,0.142857,0.0,0.156863,0.0837137,0.0,0.666667,0.5,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0
2758,0.05,0.0,0.0,0.137255,0.0500199,0.0,0.0,0.0,0.0,0.0,0.0833333,0.0,0.0,0.6,0.142857,0.0,0.0,0,0,0.0,1.0,0,0,0,0.0,0,0,0,0,0
90590,0.2,0.142857,0.0,0.215686,0.153721,0.5,0.0,0.0,0.0,0.25,0.583333,0.5,0.0,0.2,0.142857,0.0,0.0,0,0,0.0,0.0,0,0,0,0.75,0,0,0,0,0
27295,0.25,0.571429,0.0,0.372549,0.290931,0.0,0.0,0.0,1.0,0.25,0.583333,0.6,1.0,0.0,0.142857,0.0,0.0,0,0,0.0,0.0,0,0,0,0.5,0,0,0,0,0
3589,0.25,0.0,0.0,0.254902,0.548515,0.0,0.0,0.0,0.0,0.0,0.333333,0.2,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.25,0,0,0,0,0
30709,0.25,0.142857,0.0,0.313725,0.410323,0.0,0.0,0.0,0.0,0.25,0.583333,0.6,0.0,0.0,0.142857,0.0,0.5,0,0,0.0,0.0,0,0,0,0.5,0,0,0,0,0
727,0.3,0.0,0.0,0.156863,0.51372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0
15787,0.25,0.285714,0.0,0.27451,0.308869,0.0,0.0,0.0,0.5,0.25,0.583333,0.6,0.5,0.0,0.142857,0.0,0.0,0,0,0.0,0.0,0,0,0,0.5,0,0,0,0,0
991,0.1,0.285714,0.0,0.27451,0.211982,0.0,0.0,0.0,0.5,0.125,0.333333,0.3,0.5,0.4,0.428571,0.0,0.0,0,0,0.0,0.0,0,0,0,0.25,0,0,0,0,0
14215,0.1,0.142857,0.0,0.176471,0.0783074,0.0,0.666667,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0,0,0.5,0.0,0,0,0,0.0,0,0,0,0,0
40326,0.3,0.142857,0.0,0.431373,0.186491,0.5,0.0,0.0,0.0,0.375,0.916667,0.6,0.0,0.4,0.285714,0.0,0.0,0,0,0.0,0.0,0,0,0,0.75,0,0,0,0,0
6295,0.25,0.0,0.0,0.313725,0.151117,0.0,0.0,0.0,0.0,0.25,0.666667,0.6,0.0,0.4,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.5,0,0,0,0,0
24744,0.3,0.428571,0.0,0.352941,0.160746,0.0,0.0,0.0,0.0,0.375,0.666667,0.6,0.0,0.2,0.142857,0.0,0.5,0,0,0.0,0.0,0,0,0,0.5,0,0,0,0,0
5881,0.3,0.285714,0.2,0.333333,0.0743213,0.0,0.0,0.0,0.0,0.125,0.333333,0.1,0.0,0.4,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0
4933,0.2,0.142857,0.0,0.176471,0.246659,0.0,0.0,0.0,0.0,0.125,0.25,0.3,0.0,0.2,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.25,0,0,0,0,0
6720,0.3,0.285714,0.0,0.196078,0.725288,0.0,0.0,0.0,0.5,0.0,0.0,0.3,0.5,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0
5543,0.15,0.142857,0.0,0.235294,0.229789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0,0,0.5,0.0,0,0,1,0.0,0,0,0,0,0
