CID,na_in_C4,na_ex_Cl1,LeafAC_O2_C4_1,FC_10_C4_0_H1_1_H1_1_C4_1_H1_2_H1_2_C4_2_H1_3_H1_3_H1_3_/_1_1_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0_0,C4_2_O2_2_1,C4_2_N3_2_1,FC_2_C4_0_/_/_0,LeafAC_C4_C4_1,na_in_N3,ms,C4_2_C4_2_1,na_ex_S2,LeafAC_O2_N3_2,C4_2_C4_2_2,LeafAC_O2_C4_2,FC_88_P5_0_O2_1_O2_1_C4_2_H1_3_H1_3_H1_3_O2_1_C4_2_H1_3_H1_3_H1_3_/_2_1_1_1_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0_0_0_0,C4_3_N3_2_1,FC_40_C4_0_H1_1_H1_1_C4_1_H1_2_C4_2_H1_3_H1_3_H1_3_C4_2_H1_3_H1_3_H1_3_/_1_1_1_1_1_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0_0_0_0_0,bd_in_2,FC_50_N3_0_H1_1_C4_1_O2_2_N3_2_H1_3_H1_3_/_1_1_2_1_1_1_/_0_0_0_0_0_0_0,FC_22_C4_0_F1_1_/_1_/_0_0,na_ex_S6,FC_23_C4_0_H1_1_C4_1_H1_2_H1_2_H1_2_/_1_1_1_1_1_/_0_0_0_0_0_0,FC_18_C4_0_O2_1_C4_2_H1_3_H1_3_H1_3_/_1_1_1_1_1_/_0_0_0_0_0_0,FC_4_C4_0_O2_1_/_2_/_0_0,FC_19_C4_0_C4_1_O2_2_O2_2_H1_3_/_1_2_1_1_/_0_0_0_0_0,FC_75_C4_0_H1_1_H1_1_C4_1_H1_2_H1_2_H1_2_/_1_1_1_1_1_1_/_0_0_0_0_0_0_0,FC_106_C4_0_H1_1_H1_1_C4_1_H1_2_H1_2_Br1_2_/_1_1_1_1_1_1_/_0_0_0_0_0_0_0,FC_58_C4_0_S2_1_C4_2_H1_3_H1_3_H1_3_/_1_1_1_1_1_/_0_0_0_0_0_0,LeafAC_C4_S2_1,FC_39_N3_0_H1_1_C4_1_H1_2_H1_2_C4_2_H1_3_H1_3_H1_3_/_1_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0,LeafAC_C4_C4_3,C4_2_N3_3_1,FC_25_C4_0_H1_1_H1_1_C4_1_H1_2_H1_2_O2_2_H1_3_/_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0,FC_77_C4_0_N3_1_H1_2_H1_2_C4_1_H1_2_H1_2_H1_2_/_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0,dg_4,FC_42_C4_0_H1_1_O2_1_H1_2_C4_1_H1_2_H1_2_O2_2_H1_3_/_1_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0,C4_2_N3_2_2,LeafAC_C4_C4_2,FC_209_C4_0_H1_1_H1_1_C4_1_C4_2_H1_3_H1_3_C4_2_H1_3_H1_3_H1_3_/_1_1_1_2_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0_0_0
8073,0.0357143,0.0,0.0,0.333333,0.333333,0.0,0.0,0.166667,0.0,0.0696742,0.0,0.0,0.0,0.0,0.25,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0
24781,0.107143,0.0,0.0,0.0,0.0,0.0,0.0,0.166667,0.2,0.138596,0.0,0.0,0.0,0.0,0.25,0,0.2,0.0,0.0769231,0.0,0.0,0,0.0,0.0,0.25,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0
7370,0.214286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.173168,0.0952381,0.0,0.0,0.25,0.0,0,0.0,0.0,0.230769,0.0,0.0,1,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0
9152,0.714286,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.125439,0.190476,0.0,0.0,0.5,0.0,0,0.0,0.0,0.769231,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0
54778,0.357143,0.1,0.0,0.0,0.333333,0.0,0.1,0.333333,0.2,0.129123,0.0952381,0.0,0.0,0.125,0.25,0,0.0,0.0,0.230769,0.0,0.0,0,0.0,0.0,0.25,0.0,0,0,0,0,0.0,0,0.142857,0.0,0,0.2,0.0,0.0,0,0
80523,0.178571,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.2,0.113743,0.0952381,0.0,0.0,0.0,0.25,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.428571,0.0,0,0.0,0.0,0.0,0,0
17534,0.642857,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.11557,0.190476,0.0,0.0,0.375,0.0,0,0.0,0.0,0.692308,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0
4506,0.535714,0.0,0.0,0.0,0.0,0.25,0.4,0.0,0.4,0.157237,0.0952381,0.0,0.333333,0.375,0.25,0,0.4,0.0,0.538462,0.0,0.0,0,0.0,0.0,0.25,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0
68194,0.321429,0.0,0.0,0.0,0.0,0.0,0.2,0.166667,0.4,0.186216,0.047619,0.0,0.0,0.125,0.0,0,0.4,0.0,0.384615,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.2,0.0,0.0,0,0
8489,0.214286,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.243609,0.047619,0.0,0.333333,0.125,0.0,0,0.0,0.0,0.230769,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0
657298,0.178571,0.0,0.0,0.333333,0.0,0.0,0.1,0.166667,0.4,0.133166,0.0,0.5,0.0,0.0,0.25,0,0.8,0.0,0.0769231,0.0,0.0,0,0.0,0.0,0.25,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0
589615,0.214286,0.0,0.0,0.0,0.0,0.5,0.2,0.166667,0.8,0.150464,0.0,0.0,0.0,0.0,0.0,0,0.4,0.0,0.384615,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,1.0,0,0
71815,0.142857,0.0,0.125,0.0,0.0,0.25,0.0,0.333333,0.4,0.119591,0.0,0.0,0.333333,0.0,0.0,0,0.0,0.0,0.153846,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.142857,0.0,0,0.0,0.0,0.0,0,0
6404,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.5,0.0,0.0206628,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0
40476,0.428571,0.7,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.478788,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.461538,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0
6590,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.333333,0.0,0.0696742,0.0,0.0,0.0,0.0,0.25,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0
5371562,0.107143,0.0,0.0,0.0,0.0,0.0,0.0,0.166667,0.0,0.128446,0.0,0.0,0.0,0.0,0.25,1,0.0,0.0,0.0769231,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.2,0.0,0.0,0,0
3182,0.25,0.0,0.25,0.0,0.0,0.0,0.2,0.0,0.8,0.127632,0.0,0.0,0.0,0.0,0.5,0,0.2,0.0,0.153846,0.0,0.0,0,0.0,0.0,0.5,0.0,0,0,0,0,0.0,0,0.285714,0.0,0,0.0,0.5,0.5,0,0
287892,0.321429,0.0,0.0,0.0,0.0,0.0,0.2,0.333333,0.4,0.0905263,0.0952381,0.0,0.0,0.125,0.0,0,0.4,0.0,0.384615,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0
39929,0.428571,0.4,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.359733,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.461538,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0
10715,0.107143,0.0,0.0,0.0,0.0,0.0,0.0,0.333333,0.2,0.0717483,0.0,0.0,0.0,0.0,0.5,0,0.2,0.0,0.0,0.5,0.0,0,0.0,0.0,0.25,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,1,0
16307,0.428571,0.2,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.204466,0.0952381,0.0,0.0,0.25,0.0,0,0.0,0.0,0.461538,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0
5455,0.0714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0
74989,0.785714,0.1,0.125,0.0,0.0,0.0,0.4,0.0,0.0,0.134815,0.238095,0.0,0.0,0.25,0.5,0,0.0,0.0,0.538462,0.0,0.0,0,0.0,0.0,0.5,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0
8420,0.357143,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.180861,0.0952381,0.0,0.0,0.25,0.0,0,0.0,0.0,0.384615,0.0,0.0,1,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0
10176,0.714286,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.111249,0.190476,0.0,0.0,0.375,0.0,0,0.0,0.0,0.692308,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0
11416,0.214286,0.0,0.0,0.0,0.0,0.0,0.0,0.333333,0.0,0.0128655,0.142857,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0
9294,0.285714,0.0,0.125,0.0,0.0,0.0,0.1,0.166667,0.0,0.0635478,0.0952381,0.0,0.0,0.25,0.0,0,0.0,0.0,0.230769,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0
14033054,0.392857,0.0,0.0,0.0,0.333333,0.0,0.1,0.666667,0.2,0.0710908,0.0952381,0.0,0.0,0.25,0.5,0,0.0,1.0,0.230769,0.0,0.0,0,0.0,0.0,0.5,0.0,0,0,0,0,0.0,0,0.285714,0.0,0,0.0,0.0,0.0,0,0
9905,0.25,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.208256,0.0952381,0.0,0.0,0.25,0.25,0,0.0,0.0,0.230769,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0
11439,0.142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.138596,0.047619,0.0,0.0,0.0,0.5,0,0.4,0.0,0.0,0.0,0.0,0,0.0,0.0,0.5,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0
156651,0.571429,0.0,0.0,0.0,0.0,0.5,0.2,0.0,0.4,0.104762,0.0952381,0.0,0.0,0.25,0.5,0,0.4,0.0,0.461538,0.0,0.0,0,0.0,0.666667,0.25,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0
31386,0.428571,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.155088,0.190476,0.0,0.0,0.5,0.0,0,0.0,0.0,0.461538,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.2,0.0,0.0,0,0
11519,0.107143,0.0,0.0,0.333333,0.0,0.0,0.0,0.5,0.0,0.00296896,0.047619,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0
991,0.214286,0.0,0.0,0.0,0.0,0.0,0.1,0.333333,0.0,0.168092,0.047619,0.5,0.333333,0.125,0.0,0,0.0,0.0,0.230769,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.2,0.0,0.0,0,0
14033065,0.392857,0.0,0.25,0.0,0.333333,0.0,0.1,0.333333,0.2,0.0955723,0.0952381,0.0,0.0,0.25,0.5,0,0.0,0.0,0.230769,0.0,0.0,0,0.0,0.0,0.5,0.0,0,0,0,0,0.0,0,0.285714,0.0,0,0.0,0.0,0.0,0,0
2474,0.5,0.0,0.0,0.333333,0.0,0.0,0.1,0.5,0.4,0.0553527,0.238095,0.0,0.0,0.125,0.25,0,0.4,0.0,0.230769,0.0,0.0,0,0.0,0.0,0.25,0.0,0,0,0,0,0.0,0,0.285714,0.0,0,0.0,0.0,0.0,0,0
560193,0.142857,0.0,0.0,0.0,0.0,0.0,0.0,0.166667,0.0,0.145201,0.047619,0.0,0.0,0.0,0.25,1,0.0,0.0,0.0,0.0,0.0,0,0.5,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.2,0.0,0.0,0,0
77922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0651893,0.0,0.0,0.0,0.0,0.25,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0
28935,0.214286,0.2,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.452339,0.0,0.5,0.0,0.0,0.0,0,0.0,0.0,0.230769,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.2,0.0,0.0,0,0
5889,0.785714,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.120078,0.190476,0.0,0.0,0.5,0.0,0,0.0,0.0,0.846154,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0
14525,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0466537,0.047619,0.0,0.0,0.0,0.25,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.25,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.4,0.0,0.0,0,0
17334,0.5,0.1,0.125,0.0,0.0,0.0,0.4,0.0,0.0,0.170058,0.0952381,0.0,0.0,0.25,0.25,0,0.0,0.0,0.461538,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.2,0.0,0.0,0,0
14033055,0.464286,0.0,0.0,0.0,0.333333,0.0,0.1,0.0,0.2,0.0955723,0.190476,0.0,0.0,0.25,0.5,0,0.0,0.0,0.230769,0.0,0.0,0,0.0,0.0,0.5,0.0,0,0,0,0,0.0,0,0.285714,0.0,0,0.0,0.0,0.0,0,0
27195,0.464286,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.284885,0.190476,0.0,0.0,0.375,0.25,0,0.4,0.0,0.461538,0.0,0.0,0,0.0,0.0,0.25,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0
15629,0.25,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.4,0.150035,0.047619,0.0,0.0,0.125,0.25,0,0.4,0.0,0.230769,0.0,0.0,0,0.0,0.0,0.25,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0
6720,0.214286,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.588471,0.0,0.0,0.333333,0.0,0.0,0,0.0,0.0,0.230769,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0
20274,0.142857,0.0,0.0,0.333333,0.0,0.0,0.0,0.166667,0.0,0.193745,0.142857,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0
4164,0.464286,0.0,0.125,0.0,0.0,0.0,0.5,0.0,0.2,0.146272,0.0952381,0.0,0.0,0.25,0.25,0,0.0,0.0,0.461538,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0
11364,0.214286,0.0,0.0,0.0,0.0,0.0,0.1,0.166667,0.2,0.0867624,0.0952381,0.0,0.0,0.25,0.25,0,0.0,0.0,0.230769,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0
6269,0.214286,0.0,0.0,0.0,0.0,0.0,0.0,0.166667,0.0,0.149123,0.047619,0.0,0.0,0.125,0.0,0,0.0,0.0,0.230769,0.0,0.0,1,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0
13763158,0.25,0.0,0.125,0.0,0.0,0.0,0.2,0.0,0.0,0.246316,0.047619,0.0,0.0,0.0,0.0,0,0.0,0.0,0.153846,0.0,0.0,1,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.2,0.0,0.0,0,0
7124,0.321429,0.0,0.125,0.0,0.0,0.0,0.2,0.0,0.2,0.152632,0.0952381,0.0,0.0,0.25,0.25,0,0.2,0.0,0.384615,0.0,0.0,0,0.0,0.0,0.0,0.333333,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0
10328,0.285714,0.0,0.0,0.0,0.0,0.25,0.2,0.0,0.2,0.0810916,0.142857,0.0,0.0,0.125,0.0,0,0.2,0.0,0.230769,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0
23063481,0.428571,0.0,0.125,0.0,0.0,0.0,0.1,0.333333,0.2,0.0798246,0.0952381,0.0,0.0,0.25,0.25,0,0.4,0.5,0.230769,0.0,0.0,0,0.0,0.0,0.25,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0
8193,0.321429,0.0,0.125,0.333333,0.0,0.0,0.0,0.166667,0.0,0.0164642,0.380952,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.5,0,0.0,0.0,0.0,0,0
14642299,0.357143,0.0,0.125,0.0,0.0,0.0,0.2,0.0,0.0,0.248872,0.047619,0.0,0.0,0.125,0.0,0,0.0,0.0,0.384615,0.0,0.0,1,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.2,0.0,0.0,0,0
4690,0.285714,0.2,0.0,0.0,0.0,0.0,0.1,0.0,0.4,0.265072,0.0,0.0,0.0,0.125,0.5,0,0.0,0.0,0.230769,0.0,0.0,0,0.0,0.0,0.5,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0
21491,0.178571,0.0,0.25,0.0,0.0,0.0,0.0,0.5,0.0,0.0830409,0.047619,0.0,0.0,0.0,0.5,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.4,0.0,0.0,0,0
12369,0.142857,0.0,0.0,0.333333,0.0,0.0,0.0,0.166667,0.0,0.122044,0.142857,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,1,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0
14109,0.357143,0.0,0.0,0.333333,0.0,0.0,0.1,0.166667,0.0,0.0385965,0.238095,0.0,0.0,0.25,0.0,0,0.0,0.0,0.230769,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0
4747,0.714286,0.0,0.125,0.0,0.0,0.0,0.4,0.0,0.4,0.110491,0.285714,0.0,0.0,0.25,0.0,0,0.0,0.0,0.461538,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.571429,0.0,0,0.0,0.0,0.0,0,0
445154,0.5,0.0,0.375,0.0,0.0,0.0,0.2,0.0,0.0,0.124985,0.047619,0.0,0.0,0.25,0.0,0,0.0,0.0,0.538462,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0
811,0.0714286,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.153216,0.0,0.0,0.0,0.0,0.5,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,1,0
16686,0.357143,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.680702,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.307692,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.4,0.0,0.0,0,0
305544,0.214286,0.0,0.0,0.0,0.0,0.0,0.1,0.833333,0.0,0.129825,0.0,0.0,0.666667,0.0,0.25,0,0.0,0.0,0.230769,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0
5833,0.714286,0.0,0.0,0.0,0.0,0.0,0.2,0.5,0.0,0.0884095,0.190476,0.0,0.0,0.0,0.75,0,0.0,0.0,0.0769231,0.0,0.0,0,0.0,0.0,0.5,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.6,0.0,0.0,0,0
2471,0.5,0.0,0.125,0.333333,0.0,0.25,0.3,0.166667,0.2,0.132943,0.142857,0.0,0.0,0.25,0.25,0,0.2,0.0,0.461538,0.0,0.0,1,0.0,0.0,0.0,0.333333,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0
13617012,0.25,0.0,0.125,0.0,0.0,0.0,0.2,0.0,0.0,0.246316,0.047619,0.0,0.0,0.0,0.0,0,0.0,0.0,0.153846,0.0,0.0,1,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.2,0.0,0.0,0,0
74417,0.571429,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.077193,0.238095,0.0,0.0,0.125,0.0,0,0.0,0.0,0.384615,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0
23424384,0.392857,0.1,0.0,0.0,0.0,0.0,0.3,0.166667,0.8,0.195322,0.0952381,0.0,0.0,0.125,0.5,0,0.4,0.0,0.461538,0.0,0.0,0,0.0,0.333333,0.25,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.2,0.0,0.0,0,0
69004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333333,0.0,0.100929,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.2,0.0,0.0,0,0
10228,0.392857,0.0,0.0,0.0,0.0,0.0,0.3,0.333333,0.0,0.100929,0.047619,0.0,0.0,0.25,0.25,0,0.0,0.0,0.307692,0.0,0.0,0,0.0,0.333333,0.25,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0
7551,0.357143,0.2,0.0,0.0,0.333333,0.0,0.2,0.0,0.2,0.210947,0.0952381,0.0,0.0,0.125,0.25,0,0.4,0.0,0.230769,0.0,0.0,0,0.0,0.0,0.25,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0
3082,0.0714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.183772,0.0,0.5,0.0,0.0,0.25,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.2,0.0,0.0,0,0
2249,0.357143,0.0,0.125,0.0,0.333333,0.25,0.2,0.333333,0.2,0.0767651,0.047619,0.0,0.0,0.125,0.25,0,0.0,0.0,0.230769,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0
4931,0.25,0.1,0.0,0.0,0.0,0.0,0.1,0.333333,0.2,0.114035,0.0952381,0.0,0.0,0.25,0.25,0,0.0,0.0,0.230769,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0
6782,0.357143,0.0,0.0,0.0,0.666667,0.0,0.2,0.666667,0.0,0.0813701,0.0952381,0.0,0.0,0.125,0.5,0,0.0,1.0,0.230769,0.0,0.0,0,0.0,0.0,0.5,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0
4421,0.285714,0.0,0.125,0.0,0.0,0.0,0.2,0.333333,0.4,0.129825,0.0,0.0,0.0,0.125,0.5,0,0.2,0.0,0.307692,0.0,0.0,0,0.0,0.0,0.25,0.333333,0,0,0,0,0.0,0,0.142857,0.0,0,0.0,0.0,0.0,0,0
1548885,0.607143,0.0,0.125,0.0,0.0,0.0,0.5,0.166667,0.0,0.146533,0.047619,0.0,0.0,0.25,0.25,0,0.0,0.0,0.615385,0.0,0.5,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0
447466,0.0357143,0.0,0.0,0.0,0.0,0.0,0.0,0.166667,0.0,0.0724083,0.0,0.0,0.0,0.0,0.25,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0
10837,0.25,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.2,0.114035,0.0952381,0.0,0.0,0.25,0.25,0,0.4,0.0,0.230769,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0
11287340,0.285714,0.0,0.125,0.0,0.0,0.0,0.1,0.0,0.0,0.149333,0.142857,0.0,0.0,0.25,0.25,0,0.0,0.0,0.230769,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.2,0.0,0.0,0,0
3780,0.214286,0.0,0.0,0.0,0.666667,0.0,0.0,0.0,0.0,0.194152,0.0,0.0,0.666667,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0
