CID,na_in_C4,na_ex_Cl1,LeafAC_C4_C4_1,FC_11_C4_0_H1_1_O2_1_H1_2_/_1_1_1_/_0_0_0_0,ms,na_ex_O2,FC_12_C4_0_H1_1_H1_1_C4_1_H1_2_H1_2_C4_2_H1_3_H1_3_H1_3_/_1_1_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0_0,C4_2_C4_3_2,LeafAC_O2_N3_2,C4_2_N3_3_1,na_ex_C4,FC_6_O2_0_/_/_0,C4_2_N3_2_1,FC_1_C4_0_H1_1_/_1_/_0_0,na_ex_N3,LeafAC_O2_S6_2,FC_14_N3_0_C4_1_H1_2_H1_2_H1_2_/_1_1_1_1_/_0_0_0_0_0,bd_in_2,FC_63_C4_0_H1_1_H1_1_C4_1_H1_2_H1_2_Br1_2_/_1_1_1_1_1_1_/_0_0_0_0_0_0_0,LeafAC_S2_P5_2,FC_10_C4_0_O2_1_H1_2_/_1_1_/_0_0_0,FC_28_C4_0_H1_1_H1_1_N3_1_C4_2_H1_3_H1_3_H1_3_C4_2_H1_3_H1_3_H1_3_/_1_1_1_1_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0_0_0_0,na_in_S2,FC_21_C4_0_C4_1_O2_2_O2_2_H1_3_/_1_2_1_1_/_0_0_0_0_0,LeafAC_Br1_C4_1,na_ex_I1,LeafAC_F1_C4_1,C4_2_O2_2_1,FC_24_O2_0_C4_1_O2_2_N3_2_H1_3_H1_3_/_1_2_1_1_1_/_0_0_0_0_0_0,dg_3
65727,0.403509,0.0,0.190476,0.1,0.025909,0.0434783,0.0,0.1,0.0,0.0833333,0.125,0.0,0.0,0.21875,0.0,0.0,0.0,0.0454545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.275
5365125,0.210526,0.0,0.190476,0.0,0.0287961,0.0869565,0.333333,0.0,0.0,0.0,0.25,0.166667,0.0,0.0625,0.0,0.0,0.0,0.0454545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.117647,0.0,0.1
5378821,0.263158,0.0,0.238095,0.0,0.0336691,0.0869565,0.0,0.2,0.0,0.0,0.1875,0.0,0.0,0.1875,0.0,0.0,0.0,0.227273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125
41363,0.210526,0.5,0.0,0.0,0.231285,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2
114325,0.298246,0.0,0.0,0.0,0.0714081,0.0,0.0,0.3,0.0,0.333333,0.15625,0.0,0.0,0.21875,0.0,0.0,0.0,0.272727,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.166667,0.0,0.0,0.175
91600,0.368421,0.0,0.0,0.0,0.0844864,0.0,0.0,0.4,0.0,0.0833333,0.03125,0.0,0.125,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.166667,0.0,0.0,0.125
6454864,0.315789,0.0,0.0952381,0.0,0.124677,0.0434783,0.0,0.3,0.0,0.0,0.125,0.166667,0.0,0.34375,0.166667,0.0,0.0,0.272727,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.175
11006,0.210526,0.0,0.0952381,0.0,0.00712704,0.0,0.333333,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8221,0.263158,0.0,0.047619,0.0,0.0112248,0.0434783,0.166667,0.0,0.0,0.0,0.09375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33630,0.473684,0.0833333,0.0,0.0,0.0787095,0.0434783,0.0,0.5,0.0,0.25,0.03125,0.0,0.0,0.375,0.0,0.0,0.0,0.409091,0.0,0.0,0.166667,0.0,0.0,0.0,0.0,0.0,0.277778,0.0,0.0,0.225
7458,0.280702,0.0,0.0952381,0.0,0.0758175,0.0434783,0.0,0.2,0.0,0.0,0.09375,0.0,0.0,0.125,0.0,0.0,0.0,0.136364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.166667,0.0,0.0,0.0,0.1
6436726,0.473684,0.0,0.380952,0.2,0.0599604,0.391304,0.0,0.2,0.0,0.0,0.3125,0.166667,0.0,0.21875,0.0,0.0,0.0,0.318182,0.0,0.0,0.166667,0.0,0.0,0.0,0.0,0.0,0.0,0.0588235,0.0,0.5
441145,0.421053,0.0,0.380952,0.1,0.0378692,0.26087,0.0,0.0,0.0,0.0,0.375,0.416667,0.0,0.15625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.325
5367460,0.280702,0.0,0.0952381,0.0,0.0249717,0.0434783,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.15625,0.0,0.0,0.0,0.136364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025
12407,0.385965,0.0,0.0952381,0.0,0.00816641,0.0,0.333333,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6000,0.561404,0.0,0.0,0.0,0.0555309,0.173913,0.0,0.6,0.0,0.0833333,0.15625,0.166667,0.0,0.375,0.0,0.0,0.142857,0.545455,0.0,0.0,0.333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.425
37035,0.210526,0.5,0.0,0.0,0.231285,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2
70589,0.368421,0.0,0.0,0.0,0.0760398,0.0,0.0,0.6,0.0,0.0,0.03125,0.0833333,0.0,0.4375,0.0,0.0,0.142857,0.454545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2
3000226,0.368421,0.0,0.333333,0.2,0.0364292,0.217391,0.0,0.0,0.0,0.0,0.3125,0.0,0.0,0.125,0.0,0.0,0.0,0.0454545,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.225
40478,0.210526,0.583333,0.0,0.0,0.260834,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.09375,0.0,0.0,0.0,0.272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.225
9153,0.350877,0.0,0.0,0.0,0.070528,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.375,0.0,0.0,0.0,0.454545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2
2799,0.263158,0.166667,0.238095,0.0,0.0595864,0.0434783,0.0,0.2,0.0,0.0,0.1875,0.0,0.0,0.1875,0.0,0.0,0.0,0.272727,0.0,0.0,0.166667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15
31776,0.45614,0.166667,0.0952381,0.0,0.0669987,0.0,0.0,0.2,0.0,0.5,0.0625,0.0,0.25,0.3125,0.0,0.0,0.0,0.454545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3
2336,0.350877,0.0,0.0,0.0,0.070528,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.375,0.0,0.0,0.0,0.454545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2
3034917,0.421053,0.0,0.285714,0.0,0.0346932,0.217391,0.0,0.0,0.0,0.0,0.28125,0.0833333,0.0,0.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.166667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2
86310123,0.333333,0.0833333,0.0952381,0.0,0.0915609,0.0434783,0.0,0.4,0.0,0.0,0.125,0.166667,0.0,0.375,0.166667,0.0,0.0,0.318182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.166667,0.0,0.0,0.2
8222,0.280702,0.0,0.0952381,0.0,0.00766349,0.0,0.333333,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41178,0.263158,0.0833333,0.047619,0.0,0.0974029,0.0,0.0,0.3,0.0,0.0,0.03125,0.0833333,0.0,0.21875,0.0,0.0,0.0,0.409091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2
6437959,0.368421,0.0833333,0.0,0.0,0.067714,0.0,0.0,0.4,0.0,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.318182,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.175
29636,0.315789,0.0,0.047619,0.0,0.059392,0.0869565,0.0,0.3,0.0,0.0,0.0625,0.166667,0.125,0.15625,0.0,0.0,0.0,0.181818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.117647,0.0,0.225
137345971,0.421053,0.0,0.285714,0.0,0.0595237,0.26087,0.0,0.4,0.0,0.0,0.3125,0.0,0.0,0.125,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4
77429,0.789474,0.0,0.0,0.0,0.0813835,0.26087,0.0,0.6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.818182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
9171,0.315789,0.0,0.0,0.0,0.0653312,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.375,0.0,0.0,0.0,0.409091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15
9595290,0.54386,0.0,0.0952381,0.1,0.0703552,0.347826,0.0,0.2,0.0,0.0,0.09375,0.166667,0.0,0.3125,0.166667,0.0,0.0,0.454545,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.475
89932,0.263158,0.0,0.0952381,0.0,0.106276,0.0434783,0.0,0.4,0.0,0.166667,0.15625,0.0833333,0.0,0.25,0.0,0.0,0.0,0.272727,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.15
9201,0.298246,0.0,0.0,0.0,0.062464,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.3125,0.0,0.0,0.0,0.363636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15
442111,0.631579,0.0,0.142857,0.0,0.0544857,0.304348,0.0,0.4,0.0,0.416667,0.3125,0.0833333,0.0,0.40625,0.0,0.0,0.142857,0.363636,0.0,0.0,0.166667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45
6455379,0.315789,0.166667,0.0952381,0.0,0.0888928,0.0434783,0.0,0.3,0.0,0.0,0.125,0.166667,0.0,0.34375,0.166667,0.0,0.0,0.272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.175
6237,0.263158,0.0,0.047619,0.0,0.209508,0.0869565,0.0,0.4,0.0,0.0,0.0625,0.0833333,0.0,0.1875,0.0,0.0,0.0,0.318182,0.0,0.0,0.166667,0.0,0.0,0.0,0.0,0.333333,0.0,0.0,0.0,0.225
38018,0.210526,0.5,0.0,0.0,0.231285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2
9152,0.350877,0.0,0.0,0.0,0.070528,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.375,0.0,0.0,0.0,0.454545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2
13022582,0.368421,0.0833333,0.0952381,0.0,0.0882734,0.0434783,0.0,0.4,0.0,0.0,0.15625,0.166667,0.0,0.375,0.166667,0.0,0.0,0.409091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.166667,0.0,0.0,0.225
5311497,0.614035,0.0,0.142857,0.0,0.054163,0.304348,0.0,0.5,0.0,0.416667,0.3125,0.0,0.0,0.40625,0.0,0.0,0.142857,0.409091,0.0,0.0,0.166667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45
12389,0.175439,0.0,0.0952381,0.0,0.0067491,0.0,0.333333,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1674,0.350877,0.0,0.047619,0.0,0.0585894,0.0,0.0,0.3,0.0,0.0,0.03125,0.0,0.0,0.28125,0.0,0.0,0.0,0.409091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.225
17348,0.210526,0.416667,0.0,0.0,0.201737,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.15625,0.0,0.0,0.0,0.272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.175
40476,0.210526,0.583333,0.0,0.0,0.260834,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.09375,0.0,0.0,0.0,0.272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.225
101120059,0.350877,0.0,0.047619,0.0,0.0585894,0.0,0.0,0.3,0.0,0.0,0.03125,0.0,0.0,0.28125,0.0,0.0,0.0,0.409091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.225
53038,0.210526,0.583333,0.0,0.0,0.260834,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.09375,0.0,0.0,0.0,0.272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.225
38014,0.210526,0.416667,0.0,0.0,0.201737,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.15625,0.0,0.0,0.0,0.272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.175
115713,0.350877,0.0,0.0952381,0.0,0.0193918,0.0434783,0.166667,0.0,0.0,0.166667,0.09375,0.0833333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0588235,0.0,0.075
30652,0.210526,0.0,0.0,0.0,0.300637,0.173913,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.272727,0.0,0.0,0.166667,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2
89962,0.210526,0.0,0.0,0.0,0.300637,0.173913,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.272727,0.0,0.0,0.166667,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2
37807,0.210526,0.416667,0.0,0.0,0.201737,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.15625,0.0,0.0,0.0,0.272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.175
9162,0.385965,0.0,0.0,0.0,0.0676409,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.4375,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2
9416,0.385965,0.0,0.142857,0.0,0.031261,0.0869565,0.166667,0.1,0.0,0.0,0.125,0.0833333,0.0,0.15625,0.0,0.0,0.0,0.0454545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.175
10176,0.350877,0.0,0.0,0.0,0.0628857,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.3125,0.0,0.0,0.0,0.409091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2
6679,0.368421,0.0833333,0.0,0.0,0.101435,0.130435,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.34375,0.0,0.0,0.0,0.409091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25
26695,0.22807,0.0833333,0.047619,0.0,0.241314,0.0869565,0.0,0.4,0.0,0.0,0.0625,0.0,0.0,0.1875,0.0,0.0,0.0,0.272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333333,0.0,0.0,0.0,0.175
45120,0.210526,0.0,0.142857,0.0,0.0175476,0.0434783,0.333333,0.0,0.0,0.0,0.1875,0.0,0.0,0.03125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05
38019,0.210526,0.5,0.0,0.0,0.231285,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2
89917,0.263158,0.0,0.0,0.0,0.144341,0.0434783,0.0,0.4,0.0,0.166667,0.09375,0.0833333,0.0,0.25,0.0,0.0,0.0,0.272727,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.166667,0.0,0.0,0.15
89918,0.263158,0.0,0.0,0.0,0.144341,0.0434783,0.0,0.4,0.0,0.166667,0.09375,0.0833333,0.0,0.25,0.0,0.0,0.0,0.272727,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.166667,0.0,0.0,0.15
9128,0.350877,0.0,0.0,0.0,0.070528,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.375,0.0,0.0,0.0,0.454545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2
36185,0.210526,0.333333,0.0,0.0,0.172188,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.1875,0.0,0.0,0.0,0.272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15
47651,0.210526,0.416667,0.0,0.0,0.201737,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.15625,0.0,0.0,0.0,0.272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.175
5484010,0.526316,0.0,0.0,0.0,0.0927171,0.347826,0.0,0.8,0.0,0.0,0.03125,0.166667,0.0,0.375,0.0,0.0,0.0,0.636364,0.0,0.0,0.833333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45
89949,0.263158,0.0,0.142857,0.0,0.0336691,0.0869565,0.166667,0.3,0.0,0.0,0.1875,0.0,0.0,0.125,0.0,0.0,0.0,0.181818,0.0,0.0,0.333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.175
2793,0.473684,0.0833333,0.0,0.0,0.0495745,0.0434783,0.0,0.3,0.0,0.5,0.03125,0.0,0.0,0.21875,0.166667,0.0,0.0,0.272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2
94055,0.578947,0.0,0.0,0.0,0.0486695,0.0869565,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.6875,0.0,0.0,0.0,0.545455,0.0,0.0,0.333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15
21470,0.561404,0.0,0.0,0.0,0.0545654,0.304348,0.0,0.7,0.0,0.166667,0.28125,0.0833333,0.0,0.28125,0.0,0.0,0.285714,0.545455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.525
3681,0.315789,0.0,0.047619,0.0,0.0173094,0.0869565,0.166667,0.0,0.0,0.0,0.09375,0.0833333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.117647,0.0,0.025
229295,0.385965,0.0,0.0952381,0.0,0.0356511,0.0869565,0.166667,0.1,0.0,0.0,0.15625,0.0833333,0.0,0.15625,0.0,0.0,0.0,0.0454545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.175
253295,0.403509,0.0,0.190476,0.2,0.0286236,0.0869565,0.0,0.1,0.0,0.0833333,0.125,0.0,0.0,0.21875,0.0,0.0,0.0,0.0454545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3
40234,0.210526,0.5,0.0,0.0,0.231285,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2
63072,0.210526,0.5,0.0,0.0,0.231285,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2
30365,0.368421,0.0,0.0,0.0,0.0636268,0.0434783,0.0,0.4,0.0,0.0,0.0625,0.0833333,0.0,0.28125,0.0,0.0,0.0,0.272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.111111,0.0,0.0,0.15
89006,0.263158,0.0,0.0952381,0.0,0.112701,0.0434783,0.0,0.3,0.0,0.166667,0.125,0.0833333,0.0,0.21875,0.0,0.0,0.0,0.272727,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.175
21721,0.175439,0.0,0.333333,0.0,0.0481782,0.0869565,0.0,0.3,0.0,0.0,0.3125,0.0,0.0,0.15625,0.0,0.166667,0.0,0.227273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125
12388,0.157895,0.0,0.0952381,0.0,0.00651864,0.0,0.333333,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89931,0.263158,0.0,0.047619,0.0,0.112701,0.0434783,0.0,0.4,0.0,0.166667,0.125,0.0833333,0.0,0.25,0.0,0.0,0.0,0.272727,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.15
4189,0.315789,0.333333,0.0,0.0,0.12309,0.0,0.0,0.2,0.0,0.25,0.0,0.0833333,0.125,0.3125,0.0,0.0,0.0,0.363636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0588235,0.0,0.2
47177,0.333333,0.0833333,0.190476,0.0,0.0412145,0.0,0.0,0.4,0.0,0.25,0.1875,0.0,0.0,0.28125,0.0,0.0,0.0,0.272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.175
14257,0.122807,0.0,0.0952381,0.0,0.0059392,0.0,0.333333,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
700795,0.263158,0.0,0.0,0.0,0.0886381,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.3125,0.0,0.0,0.0,0.363636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125
94051,0.54386,0.0,0.0,0.0,0.0636016,0.0869565,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.71875,0.0,0.0,0.0,0.681818,0.0,0.0,0.333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15
3002143,0.368421,0.0,0.380952,0.0,0.04799,0.26087,0.0,0.0,0.0,0.0,0.375,0.0,0.0,0.21875,0.0,0.0,0.0,0.0909091,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.25
2812,0.385965,0.0833333,0.0,0.0,0.0766697,0.0,0.0,0.4,0.0,0.166667,0.0,0.0,0.125,0.53125,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125
71454116,0.438596,0.0,0.428571,0.1,0.0405432,0.26087,0.0,0.0,0.0,0.0,0.375,0.5,0.0,0.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35
148124,0.578947,0.0,0.380952,0.3,0.0591002,0.391304,0.0,0.2,0.0,0.0,0.3125,0.25,0.0,0.46875,0.0,0.0,0.0,0.318182,0.0,0.0,0.166667,0.0,0.0,0.0,0.0,0.0,0.0,0.0588235,0.0,0.4
23521,0.315789,0.0,0.047619,0.0,0.0416683,0.0,0.166667,0.2,0.0,0.0,0.0625,0.0,0.125,0.25,0.0,0.0,0.0,0.318182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125
20055424,0.350877,0.0,0.380952,0.0,0.0628384,0.173913,0.0,0.2,0.0,0.166667,0.375,0.166667,0.25,0.0625,0.333333,0.0,0.0,0.363636,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.117647,0.0,0.35
15365,0.280702,0.0,0.047619,0.0,0.00940655,0.0,0.166667,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.166667,0.0,0.0,0.0,0.0,0.0,0.0,0.333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47178,0.333333,0.0833333,0.190476,0.0,0.0474091,0.0434783,0.0,0.4,0.0,0.166667,0.1875,0.0,0.0,0.28125,0.0,0.0,0.0,0.272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2
20054849,0.561404,0.0,0.190476,0.0,0.0732839,0.173913,0.0,0.4,0.0,0.166667,0.1875,0.166667,0.25,0.375,0.333333,0.0,0.0,0.636364,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.117647,0.0,0.4
41362,0.210526,0.416667,0.0,0.0,0.201737,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.15625,0.0,0.0,0.0,0.272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.175
50099,0.210526,0.416667,0.0,0.0,0.201737,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.15625,0.0,0.0,0.0,0.272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.175
40471,0.210526,0.5,0.0,0.0,0.231285,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2
9200,0.350877,0.0,0.0,0.0,0.0701112,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.375,0.0,0.0,0.0,0.454545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2
644019,0.263158,0.0,0.142857,0.0,0.0336691,0.0869565,0.166667,0.3,0.0,0.0,0.1875,0.0,0.0,0.125,0.0,0.0,0.0,0.181818,0.0,0.0,0.333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.175
