CID,na_in_C4,na_ex_Cl1,LeafAC_O2_C4_1,na_ex_C4,LeafAC_O2_C4_2,ms,C4_2_N3_2_2,FC_4_C4_0_O2_1_/_2_/_0_0,FC_10_C4_0_H1_1_H1_1_C4_1_H1_2_H1_2_C4_2_H1_3_H1_3_H1_3_/_1_1_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0_0,C4_2_O2_2_1,FC_2_C4_0_/_/_0,FC_1_C4_0_H1_1_/_1_/_0_0,C4_3_N3_2_2,LeafAC_O2_P5_2,rank,LeafAC_O2_S6_2,C4_3_N3_2_1,FC_15_S2_0_/_/_0,FC_27_O2_0_C4_1_O2_2_C4_2_H1_3_H1_3_H1_3_/_1_2_1_1_1_1_/_0_0_0_0_0_0_0,FC_67_C4_0_H1_1_H1_1_O2_1_C4_2_H1_3_H1_3_H1_3_/_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0,FC_12_C4_0_H1_1_O2_1_H1_2_/_1_1_1_/_0_0_0_0,C4_3_O2_2_1,C4_2_C4_2_2,na_ex_S2,FC_110_C4_0_Cl1_1_C4_1_F1_2_F1_2_F1_2_/_1_1_1_1_1_/_0_0_0_0_0_0,N3_2_N3_3_1,LeafAC_S2_C4_2,LeafAC_C4_O2_1,C4_4_N3_2_1,FC_39_C4_0_O2_1_C4_1_H1_2_H1_2_O2_2_H1_3_/_2_1_1_1_1_1_/_0_0_0_0_0_0_0,C4_2_C4_4_1,FC_16_C4_0_H1_1_C4_1_H1_2_H1_2_H1_2_/_1_1_1_1_1_/_0_0_0_0_0_0,FC_18_C4_0_N3_1_H1_2_H1_2_/_1_1_1_/_0_0_0_0,FC_46_C4_0_H1_1_O2_1_H1_2_C4_1_H1_2_H1_2_O2_2_H1_3_/_1_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0,FC_11_C4_0_O2_1_H1_2_/_1_1_/_0_0_0,FC_31_C4_0_H1_1_C4_1_H1_2_H1_2_O2_2_H1_3_/_1_1_1_1_1_1_/_0_0_0_0_0_0_0,FC_29_C4_0_H1_1_H1_1_C4_1_H1_2_H1_2_O2_2_H1_3_/_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0,C4_4_O2_2_1,FC_89_C4_0_H1_1_C4_1_C4_2_H1_3_H1_3_C4_2_H1_3_H1_3_H1_3_/_1_1_2_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0_0,C4_4_C4_4_1,na_in_N3,FC_72_C4_0_O2_1_C4_1_H1_2_H1_2_H1_2_/_2_1_1_1_1_/_0_0_0_0_0_0,LeafAC_C4_N3_1,FC_82_O2_0_C4_1_O2_2_N3_2_H1_3_H1_3_/_1_2_1_1_1_/_0_0_0_0_0_0,FC_146_C4_0_O2_1_N3_1_C4_2_H1_3_H1_3_H1_3_C4_2_H1_3_H1_3_H1_3_N3_1_C4_2_H1_3_H1_3_H1_3_C4_2_H1_3_H1_3_H1_3_/_2_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0,C4_2_S2_2_1,FC_188_N3_0_C4_1_H1_2_O2_2_/_1_1_2_/_0_0_0_0,LeafAC_N3_C4_1,C4_2_N3_3_1,FC_70_C4_0_O2_1_H1_2_C4_1_C4_2_H1_3_/_1_1_1_3_1_/_0_0_0_0_0_0
15564,0.5,0.0,0.0,0.111111,0.0,0.111333,0.0,0.0,0.0,0.0,0.5,0.478261,0.0,0,0.5,0.0,0.0,0.0,0.0,0,0.0,0.0,0.5,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0
7895,0.0277778,0.0,0.0,0.444444,0.166667,0.042996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0
16495,0.333333,0.666667,0.0,0.0,0.0,0.53621,0.0,0.0,0.0,0.0,0.166667,0.0869565,0.0,0,0.25,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0
7803,0.0555556,0.0,0.0,0.444444,0.166667,0.0578265,0.0,0.0,0.333333,0.25,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0769231,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0
5544,0.5,0.0,0.363636,0.333333,0.333333,0.105411,0.0,0.166667,0.0,0.0,0.0833333,0.217391,0.0,0,0.5,0.0,0.0,0.0,0.0,0,0.25,0.0,0.166667,0.0,0,0.0,0.0,0.0,0,1,0.5,0.0,0.0,0.0,0.2,0.0,0,0.0,0,0.142857,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0
403,0.166667,0.0,0.0909091,0.0,0.0,0.109006,0.0,0.0,0.0,0.0,0.0,0.173913,0.0,0,0.125,0.0,0.0,0.0,0.0,0,0.0,0.0,0.166667,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.333333,0.0,0.2,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.333333,0.0,0
31593,0.333333,0.0,0.0,0.0,0.166667,0.148104,0.0,0.166667,0.0,0.0,0.0833333,0.304348,0.25,0,0.25,0.0,0.125,0.0,0.0,0,0.0,0.0,0.5,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.5,0,0.0,0.0,0,0.0,0,0.0,0.5,0
74989,0.611111,0.0833333,0.0909091,0.0,0.333333,0.139559,0.0,0.333333,0.0,0.0,0.333333,0.434783,0.0,0,0.5,0.0,0.0,0.0,0.0,0,0.0,0.0,0.333333,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.2,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0
15951,0.0833333,0.0833333,0.0,0.666667,0.0,0.113659,0.0,0.0,0.0,0.0,0.166667,0.0,0.75,0,0.125,0.0,0.5,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.833333,0,0.0,0.0,0,0.0,0,0.0,0.0,0
1046,0.111111,0.0,0.0,0.111111,0.166667,0.162014,0.25,0.0,0.0,0.0,0.0,0.130435,0.25,0,0.125,0.0,0.0,0.0,0.0,0,0.0,0.0,0.166667,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.333333,0,0.0,0.0,0,0.0,0,0.333333,0.0,0
6488,0.0555556,0.0,0.0,0.555556,0.333333,0.186102,0.0,0.166667,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.125,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.166667,0,0.0,0.0,0,0.0,0,0.333333,0.0,0
25622,0.333333,0.166667,0.0,0.0,0.0,0.208828,0.0,0.0,0.0,0.0,0.166667,0.347826,0.0,0,0.25,0.0,0.0,0.0,0.0,0,0.0,0.0,0.333333,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0
4509,0.222222,0.0,0.0,0.0,0.333333,0.216524,0.25,0.333333,0.0,0.0,0.0833333,0.130435,0.0,0,0.25,0.0,0.25,0.0,0.0,0,0.0,0.153846,0.0,0.0,0,0.5,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.5,0,0.0,0.0,0,0.0,0,0.0,0.25,0
15787,0.333333,0.166667,0.0,0.0,0.0,0.251565,0.0,0.0,0.0,0.0,0.166667,0.304348,0.0,0,0.25,0.0,0.0,0.0,0.0,0,0.0,0.153846,0.333333,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0
2537,0.194444,0.0,0.0,0.333333,0.166667,0.0518814,0.0,0.166667,0.0,0.0,0.0,0.0434783,0.0,0,0.25,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.25,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0714286,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0
8274,0.305556,0.0,0.0,0.222222,0.5,0.139249,0.0,0.5,0.0,0.0,0.166667,0.217391,0.0,0,0.25,0.0,0.5,0.0,0.0,0,0.0,0.0,0.333333,0.0,0,0.0,0.0,0.0,0,0,0.25,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.333333,0,0.0,0.0,0,0.0,0,0.0,0.0,0
10882,0.0833333,0.0,0.0,0.444444,0.166667,0.0526681,0.0,0.166667,0.333333,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0769231,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0
31276,0.0555556,0.0,0.0,0.555556,0.166667,0.0526681,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.333333,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0
60209583,0.555556,0.0,0.0,0.222222,0.5,0.110438,0.0,0.5,0.333333,0.25,0.25,0.434783,0.0,0,0.375,0.0,0.125,0.0,0.0,0,0.0,0.0769231,0.666667,0.0,0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.333333,0,0.0,0.0,0,0.0,0,0.0,0.25,0
38033,0.333333,0.25,0.0,0.0,0.0,0.263392,0.0,0.0,0.0,0.0,0.166667,0.304348,0.0,0,0.25,0.0,0.0,0.0,0.0,0,0.0,0.0,0.333333,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0
43234,0.361111,0.166667,0.0,0.222222,0.0,0.16126,0.5,0.0,0.333333,0.25,0.166667,0.26087,0.0,0,0.375,0.0,0.0,0.0,0.0,0,0.0,0.0769231,0.166667,0.0,0,0.5,0.0,0.0,0,0,0.25,0.0,0.0,0.0,0.0,0.0,0,0.666667,0,0.0,0.5,0,0.0,0.0,0,0.0,0,0.0,0.5,0
17345,0.0555556,0.0,0.0,0.444444,0.333333,0.200226,0.0,0.166667,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.333333,0.0,0,0.0,0.0,0.0,0.5,0,0.0,0.0,0.5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.166667,0,0.166667,0.0,0,0.333333,0,0.0,0.0,0
589653,0.166667,0.0,0.0,0.111111,0.0,0.155123,0.25,0.0,0.0,0.0,0.166667,0.130435,0.75,0,0.25,0.0,0.125,0.0,0.0,0,0.0,0.0,0.166667,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.666667,0,0.0,0.0,0,0.0,0,0.0,0.0,0
7809,0.166667,0.0,0.0,0.222222,0.0,0.0609283,0.0,0.0,0.0,0.0,0.0,0.173913,0.0,0,0.125,0.0,0.0,0.0,0.0,0,0.0,0.0,0.166667,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0
8657,0.166667,0.0,0.0,0.444444,0.0,0.0502659,0.0,0.0,0.0,0.0,0.0,0.173913,0.0,0,0.125,0.0,0.0,0.0,0.0,0,0.0,0.0,0.166667,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0
50980,0.583333,0.0,0.0,0.555556,0.166667,0.136466,0.0,0.166667,0.0,0.0,0.416667,0.565217,0.0,0,0.375,0.0,0.0,0.0,0.0,0,0.0,0.384615,0.666667,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0
6986,0.166667,0.0,0.0,0.444444,0.166667,0.0407398,0.0,0.166667,0.0,0.0,0.0,0.0,0.0,0,0.125,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.333333,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0
18555,0.166667,0.166667,0.0,0.0,0.0,0.3335,0.0,0.0,0.0,0.0,0.0,0.130435,0.0,0,0.125,0.0,0.0,0.0,0.0,0,0.0,0.0,0.166667,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0
3032285,0.194444,0.0,0.0,0.555556,0.333333,0.108674,0.0,0.333333,0.333333,0.0,0.0833333,0.0,0.0,0,0.125,0.0,0.5,0.0,0.0,0,0.0,0.0,0.0,0.5,0,0.0,0.5,0.0,0,0,0.25,0.333333,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.333333,0,0.0,0.0,0,0.0,0,0.0,0.0,0
9154,0.444444,0.0,0.0,0.0,0.0,0.126543,0.0,0.0,0.0,0.0,0.5,0.434783,0.0,0,0.5,0.0,0.0,0.0,0.0,0,0.0,0.0,0.5,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0
12304,0.0277778,0.0,0.0,0.555556,0.0,0.0249252,0.0,0.0,0.333333,0.25,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0
11327,0.277778,0.0,0.0,0.222222,0.0,0.0822532,0.0,0.0,0.0,0.0,0.166667,0.26087,0.0,0,0.25,0.0,0.0,0.0,0.0,0,0.0,0.0,0.166667,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0
3054,0.388889,0.0,0.181818,0.444444,0.0,0.0892323,0.0,0.0,0.0,0.0,0.166667,0.347826,0.0,0,0.25,0.0,0.0,0.0,0.0,0,0.0,0.0,0.333333,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.4,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0
15910,0.166667,0.333333,0.0,0.222222,0.0,0.517448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.125,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0
36186,0.333333,0.333333,0.0,0.0,0.0,0.317955,0.0,0.0,0.0,0.0,0.166667,0.26087,0.0,0,0.25,0.0,0.0,0.0,0.0,0,0.0,0.0,0.333333,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0
7276,0.222222,0.0,0.0,0.0,0.0,0.101754,0.0,0.0,0.0,0.25,0.0833333,0.26087,0.0,0,0.25,0.0,0.0,0.0,0.0,0,0.0,0.0769231,0.333333,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0
7406,0.166667,0.0,0.0,0.333333,0.0,0.0548355,0.0,0.0,0.0,0.0,0.0,0.217391,0.0,0,0.125,0.0,0.0,0.0,0.0,0,0.0,0.0,0.333333,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0
223578,0.5,0.0,0.0909091,0.333333,0.333333,0.0686828,0.0,0.166667,0.0,0.0,0.0833333,0.217391,0.0,0,0.5,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1,0.5,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0
19014,0.222222,0.333333,0.0,0.0,0.0,0.439058,0.0,0.0,0.0,0.0,0.166667,0.0869565,0.5,0,0.25,0.0,0.0,0.0,0.0,0,0.0,0.0,0.166667,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.333333,0,0.0,0.0,0,0.0,0,0.0,0.0,0
229,0.138889,0.0,0.363636,0.0,0.0,0.117149,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0,0.125,0.0,0.0,0.0,0.0,0,0.5,0.0769231,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0
14315,0.277778,0.0,0.0,0.222222,0.0,0.0822532,0.0,0.0,0.0,0.0,0.166667,0.304348,0.0,0,0.25,0.0,0.0,0.0,0.0,0,0.0,0.0,0.333333,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0
6947,0.166667,0.0,0.0909091,0.0,0.0,0.178797,0.0,0.0,0.0,0.0,0.0,0.173913,0.0,0,0.125,0.0,0.0,0.0,0.0,0,0.0,0.0,0.166667,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.2,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0
1135,0.111111,0.0,0.0,0.111111,0.333333,0.148554,0.0,0.333333,0.0,0.0,0.0,0.0434783,0.0,0,0.125,0.0,0.375,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.333333,0,0.0,0.0,0,0.0,0,0.0,0.0,0
6360,0.0,0.0,0.0,0.444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0
135402037,0.25,0.0,0.272727,0.111111,0.166667,0.157109,0.5,0.166667,0.0,0.0,0.166667,0.130435,0.0,0,0.375,0.0,0.375,0.0,0.0,0,0.25,0.153846,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.5,0,0.0,0,0.0,0.666667,0,0.0,0.0,0,0.0,0,0.0,0.25,0
15530,0.166667,0.0,0.0909091,0.111111,0.0,0.779661,0.0,0.0,0.0,0.0,0.0,0.0869565,0.0,0,0.125,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.2,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0
4477,0.361111,0.166667,0.0909091,0.0,0.166667,0.248668,0.0,0.166667,0.0,0.0,0.166667,0.26087,0.0,0,0.25,0.0,0.25,0.0,0.0,0,0.0,0.0,0.333333,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.2,0.0,0,0.0,0,0.0,0.166667,0,0.0,0.0,0,0.0,0,0.0,0.0,0
8003,0.0277778,0.0,0.0,0.444444,0.0,0.00322562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0
996,0.166667,0.0,0.0909091,0.0,0.0,0.107754,0.0,0.0,0.0,0.0,0.0,0.217391,0.0,0,0.125,0.0,0.0,0.0,0.0,0,0.0,0.0,0.333333,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.2,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0
11937,0.388889,0.0,0.0,0.0,0.0,0.114464,0.0,0.0,0.0,0.0,0.333333,0.391304,0.0,0,0.375,0.0,0.0,0.0,0.0,0,0.0,0.0,0.333333,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.333333,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.333333,0.0,0
5429,0.138889,0.0,0.0,0.222222,0.333333,0.154536,0.25,0.333333,0.0,0.0,0.166667,0.0434783,0.0,0,0.25,0.0,0.375,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.666667,0,0.333333,0.0,0,0.0,0,0.0,0.25,0
8405,0.25,0.0,0.0,0.0,0.0,0.120228,0.25,0.0,0.0,0.0,0.166667,0.304348,0.0,0,0.25,0.0,0.0,0.0,0.0,0,0.0,0.0,0.333333,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.166667,0,0.0,0.0,0,0.0,0,0.0,0.0,0
91687,0.222222,0.0833333,0.0,0.555556,0.166667,0.17586,0.0,0.166667,0.0,0.0,0.0833333,0.173913,0.0,0,0.125,0.0,0.0,0.333333,0.0,0,0.0,0.0,0.166667,0.5,0,0.0,0.0,0.5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.166667,0,0.0,0.0,0,0.333333,0,0.0,0.0,0
14109,0.277778,0.0,0.0,0.222222,0.0,0.0438684,0.0,0.0,0.333333,0.0,0.0833333,0.217391,0.0,0,0.125,0.0,0.0,0.0,0.0,0,0.0,0.0,0.333333,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0
249266,0.333333,0.0833333,0.0,0.0,0.0,0.154264,0.0,0.0,0.0,0.0,0.166667,0.391304,0.0,0,0.25,0.0,0.0,0.0,0.0,0,0.0,0.0,0.5,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0
12986,0.0277778,0.0,0.0,0.555556,0.0,0.0182785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0
11269,0.0277778,0.0,0.0,0.777778,0.0,0.00843623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0
11855,0.166667,0.416667,0.0,0.0,0.0,0.582419,0.0,0.0,0.0,0.0,0.0,0.0434783,0.0,0,0.125,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0
11137,0.166667,0.0,0.0909091,0.0,0.0,0.178797,0.0,0.0,0.0,0.0,0.0,0.173913,0.0,0,0.125,0.0,0.0,0.0,0.0,0,0.0,0.0,0.166667,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.2,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0
13381,0.166667,0.0,0.0,0.444444,0.0,0.0182785,0.0,0.0,0.333333,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0
5541,0.0833333,0.0,0.0,0.666667,0.5,0.11775,0.0,0.0,0.0,0.5,0.0,0.0434783,0.0,0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0769231,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0
135424353,0.166667,0.0,0.0,0.555556,0.166667,0.0699372,0.0,0.166667,0.333333,0.0,0.0833333,0.0,0.25,0,0.125,0.0,0.375,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.333333,0,0.333333,0.0,0,0.0,0,0.0,0.0,0
104926,0.5,0.166667,0.0,0.444444,0.166667,0.17751,0.0,0.166667,0.0,0.0,0.25,0.434783,0.0,0,0.375,0.0,0.0,0.0,0.0,0,0.0,0.307692,0.5,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0
1049,0.138889,0.0,0.0,0.0,0.0,0.106045,0.25,0.0,0.0,0.0,0.0,0.217391,0.0,0,0.125,0.0,0.0,0.0,0.0,0,0.0,0.0,0.333333,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.166667,0,0.0,0.0,0,0.0,0,0.0,0.0,0
12369,0.111111,0.0,0.0,0.333333,0.0,0.126859,0.0,0.0,0.333333,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0
