CID,na_in_C4,na_ex_Cl1,LeafAC_O2_C4_1,LeafAC_C4_C4_1,ms,FC_5_C4_0_O2_1_/_2_/_0_0,FC_13_C4_0_H1_1_H1_1_C4_1_H1_2_H1_2_C4_2_H1_3_H1_3_H1_3_/_1_1_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0_0,FC_2_C4_0_/_/_0,rank,C4_2_O2_2_1,na_ex_S2,C4_2_N3_2_1,LeafAC_O2_P5_2,C4_2_C4_2_2,C4_2_N3_3_1,na_ex_F1,FC_33_C4_0_O2_1_N3_1_H1_2_C4_2_H1_3_H1_3_H1_3_/_2_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0,LeafAC_N3_C4_1,LeafAC_C4_O2_1,FC_28_N3_0_H1_1_C4_1_O2_2_C4_2_H1_3_H1_3_H1_3_/_1_1_2_1_1_1_1_/_0_0_0_0_0_0_0_0,FC_71_C4_0_O2_1_C4_1_H1_2_Cl1_2_Cl1_2_/_2_1_1_1_1_/_0_0_0_0_0_0,FC_16_N3_0_C4_1_H1_2_H1_2_H1_2_/_1_1_1_1_/_0_0_0_0_0,FC_58_C4_0_H1_1_H1_1_O2_1_C4_2_H1_3_H1_3_H1_3_/_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0,FC_8_O2_0_/_/_0,N3_2_N3_2_1,n,N3_3_N3_3_1,C4_4_C4_4_1,C4_2_N3_2_2,LeafAC_O2_C4_2
35823,0.5,0.416667,0.0,0.0,0.3646,0.0,0.0,0.166667,0.285714,0.0,0.0,0.0,0,0.166667,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.37931,0,0.0,0.0,0.0
36186,0.5,0.333333,0.0,0.0,0.309348,0.0,0.0,0.166667,0.285714,0.0,0.0,0.0,0,0.333333,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.344828,0,0.0,0.0,0.0
38033,0.5,0.25,0.0,0.0,0.254096,0.0,0.0,0.166667,0.285714,0.0,0.0,0.0,0,0.333333,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.310345,0,0.0,0.0,0.0
23448,0.5,0.25,0.0,0.0,0.254096,0.0,0.0,0.166667,0.285714,0.0,0.0,0.0,0,0.333333,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.310345,0,0.0,0.0,0.0
27514,0.5,0.25,0.0,0.0,0.254096,0.0,0.0,0.166667,0.285714,0.0,0.0,0.0,0,0.333333,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.310345,0,0.0,0.0,0.0
7271,0.25,0.25,0.166667,0.0,0.377005,0.0,0.0,0.0,0.142857,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.137931,0,0.0,0.0,0.0
1480,0.291667,0.25,0.166667,0.0,0.315603,0.0,0.0,0.0833333,0.142857,0.5,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.333333,0.0,0.275862,0,0.0,0.0,0.25
37247,0.5,0.25,0.0,0.0,0.254096,0.0,0.0,0.166667,0.285714,0.0,0.0,0.0,0,0.333333,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.310345,0,0.0,0.0,0.0
14536,0.375,0.0,0.0,0.333333,0.0821939,0.0,0.0,0.166667,0.285714,0.0,0.0,0.0,0,0.166667,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.206897,0,0.0,0.0,0.0
8449,0.25,0.166667,0.166667,0.0,0.283501,0.0,0.0,0.0,0.142857,0.0,0.0,0.0,0,0.166667,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.103448,0,0.0,0.0,0.0
1486,0.291667,0.166667,0.166667,0.0,0.251627,0.0,0.0,0.0833333,0.142857,0.5,0.0,0.0,0,0.166667,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.333333,0.0,0.241379,0,0.0,0.0,0.25
27960,0.5,0.25,0.0,0.0,0.254096,0.0,0.0,0.166667,0.285714,0.0,0.0,0.0,0,0.333333,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.310345,0,0.0,0.0,0.0
36982,0.5,0.166667,0.0,0.0,0.198844,0.0,0.0,0.166667,0.285714,0.0,0.0,0.0,0,0.333333,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.275862,0,0.0,0.0,0.0
7493,0.208333,0.0,0.333333,0.0,0.188111,0.0,0.0,0.0,0.142857,0.0,0.0,0.333333,0,0.166667,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.206897,0,0.0,0.0,0.5
4650,0.25,0.0,0.0,0.0,0.159011,0.5,0.0,0.0,0.142857,0.0,0.0,0.0,0,0.333333,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0689655,0,0.0,0.0,0.5
3031,0.25,0.166667,0.0,0.0,0.307964,0.0,0.0,0.0,0.142857,0.0,0.0,0.0,0,0.166667,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.137931,0,0.0,0.0,0.0
27156,0.25,0.166667,0.166667,0.0,0.231449,0.0,0.0,0.0,0.142857,0.0,0.0,0.0,0,0.166667,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.137931,0,0.0,0.0,0.0
11387,0.416667,0.0,0.0,0.333333,0.0706714,0.0,0.0,0.166667,0.285714,0.0,0.0,0.0,0,0.333333,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.206897,0,0.0,0.0,0.0
7138,0.375,0.0,0.0,0.333333,0.0821939,0.0,0.0,0.166667,0.285714,0.0,0.0,0.0,0,0.333333,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.206897,0,0.0,0.0,0.0
54680871,0.375,0.0,0.166667,0.0,0.140413,0.25,0.0,0.166667,0.285714,0.0,0.0,0.0,0,0.166667,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.206897,0,0.0,0.0,0.25
185588,0.291667,0.0833333,0.166667,0.333333,0.144028,0.0,0.0,0.0833333,0.142857,0.0,0.0,0.0,0,0.166667,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.333333,0.0,0.275862,0,0.0,0.0,0.25
7087,0.541667,0.0,0.0,0.166667,0.133423,0.0,0.0,0.333333,0.428571,0.0,0.0,0.0,0,0.333333,0.0,0.0,0,0.333333,0.0,0,0,0.0,0,0.0,0.0,0.37931,0,0.0,0.0,0.0
13011,0.25,0.0833333,0.0,0.0,0.155477,0.0,0.0,0.0,0.142857,0.0,0.0,0.0,0,0.166667,0.0,0.0,0,0.0,0.25,0,0,0.0,0,0.0,0.0,0.103448,0,0.0,0.0,0.0
11969,0.291667,0.0833333,0.166667,0.0,0.187651,0.0,0.0,0.0833333,0.142857,0.5,0.0,0.0,0,0.166667,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.333333,0.0,0.206897,0,0.0,0.0,0.25
6951322,0.125,0.0,0.333333,0.333333,0.0252398,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.137931,0,0.0,0.0,0.0
8871,0.208333,0.0,0.0,0.0,0.12073,0.25,0.0,0.0,0.142857,0.0,0.0,0.333333,0,0.333333,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0344828,0,0.0,0.0,0.25
23422065,0.25,0.0,0.0,0.0,0.159011,0.0,0.0,0.166667,0.285714,0.0,0.0,1.0,0,0.166667,0.0,0.0,0,0.0,0.25,0,0,0.0,0,0.0,0.0,0.206897,0,0.0,0.25,0.0
17321,0.583333,0.0,0.0,0.166667,0.0922654,0.0,0.0,0.333333,0.428571,0.0,0.0,0.0,0,0.5,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.310345,0,0.0,0.0,0.0
5801,0.25,0.0,0.166667,0.0,0.0977621,0.0,0.0,0.0,0.142857,0.0,0.0,0.0,0,0.166667,0.0,0.0,0,0.333333,0.0,0,0,0.0,0,0.0,0.0,0.0689655,0,0.0,0.0,0.0
11372,0.416667,0.0,0.0,0.0,0.247154,0.0,0.0,0.166667,0.285714,0.0,0.0,0.0,0,0.333333,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.172414,0,0.0,0.0,0.0
10777,0.25,0.0833333,0.0,0.166667,0.156035,0.0,0.0,0.0833333,0.142857,0.0,0.0,0.0,0,0.166667,0.0,0.0,0,0.0,0.0,1,0,0.0,0,0.0,0.0,0.172414,0,0.0,0.0,0.25
249266,0.5,0.0833333,0.0,0.0,0.143591,0.0,0.0,0.166667,0.285714,0.0,0.0,0.0,0,0.5,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.241379,0,0.0,0.0,0.0
9837324,0.458333,0.0,0.0,0.166667,0.0883392,0.5,0.0,0.0833333,0.285714,0.0,0.0,0.0,0,0.333333,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.344828,0,0.0,0.0,0.5
40300,0.583333,0.0,0.0,0.166667,0.0836278,0.0,0.0,0.333333,0.428571,0.0,0.0,0.0,0,0.333333,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.344828,0,0.0,0.0,0.0
6919,0.166667,0.0,0.166667,0.0,0.170789,0.0,0.0,0.0,0.142857,0.5,0.0,0.0,0,0.166667,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.333333,0.0,0.0689655,0,0.0,0.0,0.25
11972,0.25,0.0,0.166667,0.166667,0.107774,0.0,0.0,0.0833333,0.142857,0.0,0.0,0.0,0,0.166667,0.0,0.0,0,0.0,0.0,1,0,0.0,0,0.0,0.0,0.172414,0,0.0,0.0,0.25
5147,0.25,0.0,0.166667,0.0,0.125753,0.0,0.0,0.0,0.142857,0.0,0.0,0.0,0,0.166667,0.0,0.0,0,0.333333,0.0,0,0,0.0,0,0.0,0.0,0.137931,0,0.0,0.0,0.25
697993,0.291667,0.0,0.0,0.0,0.234393,0.0,0.0,0.166667,0.285714,0.0,0.5,0.0,0,0.166667,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.137931,0,0.0,0.0,0.0
11936,0.583333,0.0,0.0,0.166667,0.0922654,0.0,0.0,0.333333,0.428571,0.0,0.0,0.0,0,0.333333,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.310345,0,0.0,0.0,0.0
7055,0.416667,0.0,0.0,0.166667,0.079926,0.0,0.0,0.166667,0.285714,0.0,0.0,0.0,0,0.333333,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.172414,0,0.0,0.0,0.0
8663,0.416667,0.0,0.166667,0.0,0.108797,0.0,0.0,0.166667,0.285714,0.0,0.0,0.0,0,0.333333,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.172414,0,0.0,0.0,0.0
6946,0.25,0.0,0.0,0.0,0.14576,0.0,0.0,0.0,0.142857,0.0,0.0,0.0,0,0.166667,0.0,0.0,0,0.333333,0.0,0,0,0.0,0,0.0,0.0,0.137931,0,0.0,0.0,0.0
6947,0.25,0.0,0.166667,0.0,0.168433,0.0,0.0,0.0,0.142857,0.0,0.0,0.0,0,0.166667,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.137931,0,0.0,0.0,0.0
7017,0.5,0.0,0.166667,0.0,0.102166,0.0,0.0,0.166667,0.285714,0.0,0.0,0.0,0,0.5,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.241379,0,0.0,0.0,0.0
1046,0.166667,0.0,0.0,0.0,0.151439,0.0,0.0,0.0,0.142857,0.0,0.0,0.666667,0,0.166667,0.0,0.0,0,0.333333,0.0,0,0,0.0,0,0.0,0.0,0.103448,0,0.0,0.25,0.25
7070,0.5,0.166667,0.0,0.0,0.184561,0.0,0.0,0.166667,0.285714,0.0,0.0,0.0,0,0.333333,0.0,0.0,0,0.666667,0.0,0,0,0.0,0,0.0,0.0,0.344828,0,0.0,0.0,0.0
18102,0.5,0.166667,0.0,0.0,0.198844,0.0,0.0,0.166667,0.285714,0.0,0.0,0.0,0,0.5,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.275862,0,0.0,0.0,0.0
7249,0.25,0.0,0.166667,0.333333,0.0678817,0.0,0.0,0.0,0.142857,0.0,0.0,0.0,0,0.166667,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.103448,0,0.0,0.0,0.0
10273,0.208333,0.0,0.333333,0.0,0.188111,0.0,0.0,0.0,0.142857,0.0,0.0,0.333333,0,0.166667,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.206897,0,0.0,0.25,0.5
8631,0.25,0.0,0.333333,0.0,0.701855,0.0,0.0,0.0,0.142857,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.206897,0,0.0,0.0,0.25
7948,0.25,0.0,0.166667,0.333333,0.0678817,0.0,0.0,0.0,0.142857,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.103448,0,0.0,0.0,0.0
7433,0.25,0.0,0.166667,0.0,0.235261,0.0,0.0,0.0,0.142857,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.310345,0,0.0,0.0,0.25
10360656,0.75,0.0,0.0,0.166667,0.111384,0.75,0.5,0.25,0.428571,0.5,0.0,0.0,0,0.666667,0.142857,0.0,0,0.0,0.0,0,0,0.0,0,0.333333,0.0,0.689655,0,0.0,0.0,0.75
168707,0.666667,0.0,0.0,0.166667,0.127208,0.5,0.0,0.25,0.428571,0.5,0.0,0.0,0,0.666667,0.142857,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.62069,0,0.0,0.0,0.75
60209582,0.875,0.0,0.0,0.166667,0.0941214,0.75,0.5,0.25,0.428571,0.5,0.0,0.0,0,0.666667,0.142857,0.0,0,0.0,0.0,0,0,0.0,0,0.333333,0.0,0.793103,0,0.0,0.0,0.75
60209583,0.833333,0.0,0.0,0.166667,0.0992117,0.75,0.5,0.25,0.428571,0.5,0.0,0.0,0,0.666667,0.142857,0.0,0,0.0,0.0,0,0,0.0,0,0.333333,0.0,0.758621,0,0.0,0.0,0.75
7057964,0.25,0.0,0.0,0.166667,0.0388693,0.25,0.0,0.0,0.142857,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0689655,0,0.0,0.0,0.25
7933,0.25,0.0833333,0.166667,0.0,0.189997,0.0,0.0,0.0,0.142857,0.0,0.0,0.0,0,0.166667,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0689655,0,0.0,0.0,0.0
7551,0.416667,0.166667,0.0,0.0,0.205371,0.25,0.0,0.166667,0.142857,0.5,0.0,0.0,0,0.166667,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.333333,0.0,0.344828,0,0.0,0.0,0.25
24781,0.125,0.0,0.0,0.166667,0.132509,0.25,0.0,0.0,0.142857,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.333333,0.0,0.0344828,0,0.0,0.0,0.25
1732,0.25,0.0833333,0.166667,0.166667,0.155477,0.0,0.0,0.0,0.142857,0.0,0.0,0.0,0,0.166667,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.103448,0,0.0,0.0,0.0
10843,0.25,0.0,0.0,0.333333,0.0803084,0.0,0.0,0.0833333,0.142857,0.0,0.0,0.0,0,0.166667,0.0,0.0,0,0.0,0.0,1,0,0.0,0,0.0,0.0,0.172414,0,0.0,0.0,0.25
1674,0.833333,0.0,0.0,0.166667,0.0969344,0.0,0.0,0.666667,0.714286,0.0,0.0,0.0,0,0.5,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.517241,0,0.0,0.0,0.0
7423,0.25,0.0,0.0,0.0,0.14576,0.0,0.0,0.0,0.142857,0.0,0.0,0.0,0,0.166667,0.0,0.0,0,0.333333,0.0,0,0,0.0,0,0.0,0.0,0.137931,0,0.0,0.0,0.0
11137,0.25,0.0,0.166667,0.0,0.168433,0.0,0.0,0.0,0.142857,0.0,0.0,0.0,0,0.166667,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.137931,0,0.0,0.0,0.0
16308,0.5,0.166667,0.0,0.0,0.198844,0.0,0.0,0.166667,0.285714,0.0,0.0,0.0,0,0.333333,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.275862,0,0.0,0.0,0.0
16117,0.25,0.25,0.0,0.0,0.491166,0.0,0.0,0.166667,0.285714,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.206897,0,0.0,0.0,0.0
12167,0.25,0.0833333,0.0,0.0,0.155477,0.0,0.0,0.0,0.142857,0.0,0.0,0.0,0,0.166667,0.0,0.0,0,0.0,0.25,0,0,0.0,0,0.0,0.0,0.103448,0,0.0,0.0,0.0
3610,0.416667,0.0,0.333333,0.166667,0.055212,0.0,0.5,0.0833333,0.142857,0.0,0.0,0.0,0,0.166667,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.275862,0,0.0,0.0,0.0
31230,0.25,0.0,0.0,0.166667,0.0933872,0.0,0.0,0.0833333,0.142857,0.0,0.0,0.0,0,0.166667,0.0,0.0,0,0.333333,0.0,1,0,0.0,0,0.0,0.0,0.172414,0,0.0,0.0,0.25
403,0.25,0.0,0.166667,0.0,0.0977621,0.0,0.0,0.0,0.142857,0.0,0.0,0.0,0,0.166667,0.0,0.0,0,0.333333,0.0,0,0,0.0,0,0.0,0.0,0.0689655,0,0.0,0.0,0.0
7683,0.25,0.0,0.0,0.166667,0.238795,0.0,0.0,0.0833333,0.142857,0.0,0.0,0.0,0,0.166667,0.0,0.0,0,0.0,0.0,1,0,0.0,0,0.0,0.0,0.172414,0,0.0,0.0,0.25
7808,0.25,0.0,0.166667,0.0,0.310954,0.0,0.0,0.0,0.142857,0.0,0.0,0.0,0,0.166667,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0689655,0,0.0,0.0,0.0
14855,0.25,0.0833333,0.166667,0.166667,0.155477,0.0,0.0,0.0,0.142857,0.0,0.0,0.0,0,0.166667,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.103448,0,0.0,0.0,0.0
7204,0.291667,0.0833333,0.166667,0.166667,0.162865,0.0,0.0,0.0833333,0.142857,0.5,0.0,0.0,0,0.166667,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.333333,0.0,0.241379,0,0.0,0.0,0.25
2723,0.25,0.0833333,0.166667,0.333333,0.131858,0.0,0.0,0.0,0.142857,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.137931,0,0.0,0.0,0.0
7812,0.25,0.0833333,0.0,0.0,0.162544,0.0,0.0,0.0,0.142857,0.0,0.0,0.0,0,0.166667,0.0,0.0,0,0.333333,0.0,0,0,0.0,0,0.0,0.0,0.0689655,0,0.0,0.0,0.0
26229,0.291667,0.0833333,0.166667,0.0,0.187651,0.0,0.0,0.0833333,0.142857,0.5,0.0,0.0,0,0.166667,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.333333,0.0,0.206897,0,0.0,0.0,0.25
6009,0.375,0.0,0.0,0.166667,0.0810642,0.25,0.0,0.0833333,0.285714,0.0,0.0,0.0,0,0.333333,0.0,0.0,0,0.0,0.0,0,0,0.333333,0,0.0,0.0,0.37931,1,0.0,0.0,0.25
73942,0.25,0.0,0.0,0.166667,0.115262,0.0,0.0,0.0833333,0.142857,0.0,0.0,0.0,0,0.166667,0.0,0.0,0,0.0,0.0,1,0,0.0,0,0.0,0.0,0.206897,0,0.0,0.0,0.5
1983,0.25,0.0,0.166667,0.166667,0.107774,0.0,0.0,0.0833333,0.142857,0.0,0.0,0.0,0,0.166667,0.0,0.0,0,0.0,0.0,1,0,0.0,0,0.0,0.0,0.172414,0,0.0,0.0,0.25
12147,0.25,0.0,0.0,0.166667,0.326204,0.0,0.0,0.0833333,0.142857,0.0,0.0,0.0,0,0.166667,0.0,0.0,0,0.0,0.0,1,0,0.0,0,0.0,0.0,0.172414,0,0.0,0.0,0.25
7813,0.25,0.0,0.0,0.166667,0.0633964,0.0,0.0,0.0,0.142857,0.0,0.0,0.0,0,0.166667,0.0,0.0,0,0.333333,0.0,0,0,0.0,0,0.0,0.0,0.0689655,0,0.0,0.0,0.0
7470,0.25,0.0,0.166667,0.166667,0.10797,0.0,0.0,0.0,0.142857,0.0,0.0,0.0,0,0.166667,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.137931,0,0.0,0.0,0.25
7691,0.25,0.0,0.0,0.166667,0.143867,0.0,0.0,0.0833333,0.142857,0.0,0.0,0.0,0,0.166667,0.0,0.0,0,0.0,0.0,1,0,0.0,0,0.0,0.0,0.241379,0,0.0,0.0,0.25
6108,0.25,0.0,0.166667,0.0,0.188111,0.0,0.0,0.0,0.142857,0.0,0.0,0.0,0,0.166667,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.206897,0,0.0,0.0,0.25
980,0.25,0.0,0.166667,0.0,0.168433,0.0,0.0,0.0,0.142857,0.0,0.0,0.0,0,0.166667,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.137931,0,0.0,0.0,0.0
7473,0.25,0.0,0.0,0.166667,0.125753,0.0,0.0,0.0,0.142857,0.0,0.0,0.0,0,0.166667,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.137931,0,0.0,0.0,0.0
23274077,0.166667,0.0,0.0,0.666667,0.0826399,0.75,0.0,0.0,0.142857,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.310345,0,0.0,0.0,0.75
90509,0.166667,0.0,0.0,0.333333,0.131114,0.75,0.0,0.0,0.142857,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.172414,0,0.0,0.0,0.75
2294,0.166667,0.0,0.0,0.333333,0.10106,0.75,0.0,0.0,0.142857,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.241379,0,0.0,0.0,0.75
19429,0.75,0.0,0.0,0.333333,0.0922654,0.0,0.0,0.5,0.571429,0.0,0.0,0.0,0,0.5,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.482759,0,0.0,0.0,0.0
49296,0.25,0.0,0.0,0.666667,0.0812721,0.75,0.0,0.0,0.142857,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.37931,0,0.0,0.0,0.75
48542,0.208333,0.0,0.0,0.166667,0.107366,0.75,0.0,0.0,0.142857,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.275862,0,0.0,0.0,0.75
23273698,0.208333,0.0,0.0,0.166667,0.120602,0.75,0.0,0.0,0.142857,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.241379,0,0.0,0.0,0.75
4763,0.416667,0.0,0.0,0.166667,0.123675,0.75,0.0,0.0833333,0.285714,0.0,0.0,0.0,0,0.333333,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.37931,0,0.0,0.0,0.75
38988897,0.125,0.0,0.0,0.166667,0.107046,0.5,0.0,0.0,0.142857,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.103448,0,0.0,0.0,0.5
95705,0.166667,0.0,0.0,0.333333,0.114038,0.75,0.0,0.0,0.142857,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.206897,0,0.0,0.0,0.75
10195,0.166667,0.0,0.0,0.0,0.248528,0.75,0.0,0.0,0.142857,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.206897,0,0.0,0.0,0.75
6473,0.25,0.0,0.0,0.333333,0.0826399,0.75,0.5,0.0,0.142857,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.310345,0,0.0,0.0,0.75
3385,0.166667,0.0,0.0,0.0,0.223793,0.5,0.0,0.0,0.142857,0.0,0.0,0.333333,0,0.0,0.0,0.142857,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.103448,0,0.0,0.0,0.5
135441757,0.375,0.0,0.166667,0.0,0.125638,0.0,0.0,0.166667,0.285714,0.0,0.0,0.0,0,0.333333,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.172414,0,0.0,0.25,0.0
15564,0.75,0.0,0.0,0.166667,0.100118,0.0,0.0,0.5,0.571429,0.0,0.0,0.0,0,0.5,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.448276,0,0.0,0.0,0.0
17534,0.75,0.0,0.0,0.0,0.10932,0.0,0.0,0.5,0.571429,0.0,0.0,0.0,0,0.5,0.0,0.0,0,0.333333,0.0,0,0,0.0,0,0.0,0.0,0.448276,0,0.0,0.0,0.0
11374,0.375,0.0,0.166667,0.0,0.125638,0.0,0.0,0.166667,0.285714,0.0,0.0,0.0,0,0.333333,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.172414,0,0.0,0.25,0.0
6001,0.75,0.0,0.0,0.333333,0.0922654,0.0,0.0,0.5,0.571429,0.0,0.0,0.0,0,0.5,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.482759,0,0.0,0.0,0.0
1923,0.375,0.0,0.166667,0.0,0.125638,0.0,0.0,0.166667,0.285714,0.0,0.0,0.0,0,0.333333,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.172414,0,0.0,0.25,0.0
13076,0.583333,0.0,0.0,0.333333,0.0836278,0.0,0.0,0.333333,0.428571,0.0,0.0,0.0,0,0.5,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.344828,0,0.0,0.0,0.0
13068,0.583333,0.0,0.0,0.166667,0.0922654,0.0,0.0,0.333333,0.428571,0.0,0.0,0.0,0,0.5,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.310345,0,0.0,0.0,0.0
9215,0.541667,0.0,0.0,0.0,0.115993,0.0,0.0,0.333333,0.428571,0.0,0.0,0.0,0,0.5,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.275862,0,0.0,0.0,0.0
439714,0.125,0.0,0.0,0.0,0.169403,0.5,0.0,0.0,0.142857,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.333333,0.0,0,0,0.0,0,0.0,0.0,0.172414,0,0.0,0.0,0.75
5781,0.166667,0.0,0.0,0.0,0.259128,1.0,0.0,0.0,0.142857,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.137931,0,0.0,0.0,1.0
