CID,n,cs,ch,bl_2,ms,dg_co_1,dg_co_2,dg_co_3,dg_co_4,dg_nc_1,dg_nc_2,dg_nc_3,dg_nc_4,bd_co_2,bd_co_3,bd_in_2,bd_in_3,bd_ex_2,bd_ex_3,ns_co_O2,ns_co_N3,ns_co_C4,ns_co_C3,ns_co_C2,ns_co_N2,ns_co_S2,ns_nc_O1,ns_nc_C2,ns_nc_O2,ns_nc_C3,ns_nc_C1,ns_nc_N1,ns_nc_N2,ns_nc_N3,ns_nc_S1,ns_nc_S2,ns_nc_C4,ec_co_C3_N3_1,ec_co_C3_C4_1,ec_co_C3_C3_1,ec_co_C2_C3_1,ec_co_C2_C4_1,ec_co_C2_C2_1,ec_co_C2_N3_1,ec_co_C3_O2_1,ec_co_C2_C3_2,ec_co_C2_O2_1,ec_co_C2_C2_2,ec_co_C3_C3_2,ec_co_C4_C4_1,ec_co_C3_N2_2,ec_co_C2_N2_1,ec_co_C3_N2_1,ec_co_C3_S2_1,ec_co_N2_N2_2,ec_co_C2_N2_2,ec_co_C4_O2_1,ec_co_N2_N3_1,ec_co_C2_S2_1,ec_co_N2_N2_1,ec_co_C4_N3_1,ec_co_O2_O2_1,ec_in_O2_C3_1,ec_in_C2_C2_1,ec_in_C3_C2_1,ec_in_C3_C3_1,ec_in_C2_O2_1,ec_in_C2_C2_2,ec_in_C2_C3_1,ec_in_C3_N2_1,ec_in_O2_C2_1,ec_in_N3_C2_1,ec_in_C4_C2_1,ec_in_C3_C2_2,ec_in_C3_O2_1,ec_in_N3_C3_1,ec_in_N2_C2_1,ec_in_N2_C3_1,ec_in_C2_N2_1,ec_in_C3_N3_1,ec_in_C3_S2_1,ec_in_C3_C4_1,ec_ex_C3_O1_2,ec_ex_C3_C2_1,ec_ex_C2_O1_1,ec_ex_C2_C2_1,ec_ex_C2_C1_1,ec_ex_C3_O1_1,ec_ex_C2_O1_2,ec_ex_C4_C1_1,ec_ex_O2_C1_1,ec_ex_C2_C1_2,ec_ex_C3_O2_1,ec_ex_C3_C3_1,ec_ex_C3_C1_1,ec_ex_C3_C1_2,ec_ex_C4_O1_1,ec_ex_C3_N1_1,ec_ex_N2_C3_2,ec_ex_N2_C1_1,ec_ex_C4_C2_1,ec_ex_C3_N2_1,ec_ex_N2_N1_1,ec_ex_C4_C3_1,ec_ex_C2_C3_1,ec_ex_N3_C1_1,ec_ex_C3_N3_1,ec_ex_N3_N2_1,ec_ex_N2_O1_2,ec_ex_N2_C2_2,ec_ex_O2_C2_1,ec_ex_N2_C3_1,ec_ex_N3_C3_1,ec_ex_C2_S1_1,ec_ex_C2_N1_3,ec_ex_C3_S1_2,ec_ex_C2_C2_2,ec_ex_S2_C1_1,ec_ex_N2_C4_1,ec_ex_N2_C2_1,ec_ex_C3_S2_1,ec_ex_C3_C4_1,ec_ex_N3_C2_1,ec_ex_O2_C3_1,ec_ex_S2_C2_1,ec_ex_C2_C3_2,ec_ex_C2_N1_1,ec_ex_C2_O2_1,ec_ex_N2_O1_1,ec_ex_O2_O1_1,ec_ex_C4_O2_1,nsH
7967,7,6,1,0,125.714,0,5,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
7250,9,6,1,0,122.222,0,3,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
6994089,25,23,1,0,126.4,0,16,6,1,2,0,0,0,6,0,0,0,0,0,4,0,1,6,12,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,8,0,2,0,4,4,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24
1049,6,6,0,0,123.333,0,6,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
16034,11,6,4,1,129.091,0,5,1,0,2,2,1,0,3,0,0,0,1,0,0,0,0,1,5,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,2,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
6824,19,18,1,0,123.158,0,13,5,0,1,0,0,0,9,0,0,0,0,0,0,0,0,5,11,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,3,0,4,0,0,3,0,4,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
1548943,22,6,11,1,126.364,0,3,3,0,5,9,2,0,3,0,1,0,1,0,0,0,0,3,3,0,0,2,7,1,2,3,0,1,0,0,0,0,0,0,0,3,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27
7966,7,6,1,0,125.714,0,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
16213698,58,36,2,0,131.034,0,14,16,6,19,0,3,0,1,0,0,0,4,0,4,0,6,16,10,0,0,12,0,0,3,7,0,0,0,0,0,0,0,7,10,4,7,4,0,8,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,8,0,7,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62
86280331,29,17,6,1,121.379,0,10,6,1,7,2,3,0,2,0,1,0,1,0,0,0,1,6,10,0,0,1,2,0,3,6,0,0,0,0,0,0,0,2,2,7,1,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44
8393,15,5,4,1,129.333,0,2,3,0,6,1,3,0,2,0,0,0,1,0,0,1,0,2,1,1,0,1,0,1,2,5,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
7813,8,6,1,0,122.5,0,4,2,0,2,0,0,0,3,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
44630304,25,17,2,0,129.6,0,7,6,4,7,0,1,0,1,0,0,0,3,0,1,0,4,6,6,0,0,5,0,0,1,2,0,0,0,0,0,0,0,8,1,3,5,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22
240,8,6,2,0,125,0,5,1,0,1,1,0,0,3,0,0,0,1,0,0,0,0,1,5,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
7509,8,6,2,0,145,0,5,1,0,1,1,0,0,3,0,0,0,0,0,0,0,0,1,5,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
91971361,24,19,2,0,125,0,10,9,0,3,2,0,0,5,0,0,0,1,0,0,1,0,8,9,1,0,1,1,1,0,2,0,0,0,0,0,0,1,0,4,8,0,1,2,0,1,0,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24
439568,11,7,1,0,123.636,0,3,2,2,4,0,0,0,0,0,0,0,0,0,0,0,2,2,3,0,0,1,0,0,0,3,0,0,0,0,0,0,0,2,0,3,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
7406,9,6,2,0,120,0,5,1,0,2,0,1,0,3,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1,0,2,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
7505,8,6,2,0,122.5,0,5,1,0,1,1,0,0,3,0,0,0,0,1,0,0,0,1,5,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
10788,9,6,1,0,168.889,0,3,3,0,3,0,0,0,0,0,0,0,1,0,0,2,0,1,2,0,1,0,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
6998,9,6,2,0,128.889,0,4,2,0,2,1,0,0,3,0,0,0,1,0,0,0,0,2,4,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
7184,14,6,6,1,128.571,0,4,2,0,3,4,1,0,3,0,0,0,1,0,0,0,0,2,4,0,0,2,3,1,1,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14
637796,12,9,3,1,126.667,0,6,3,0,1,2,0,0,3,0,0,0,1,0,2,0,0,3,4,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,2,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
8380,30,6,12,2,125.333,0,4,2,0,4,18,2,0,3,0,0,0,2,0,0,0,0,2,4,0,0,2,16,2,2,2,0,0,0,0,0,0,0,0,1,0,0,2,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,2,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42
243,9,6,2,0,128.889,0,5,1,0,2,0,1,0,3,0,0,0,1,0,0,0,0,1,5,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
6432478,29,17,6,1,121.379,0,10,6,1,7,2,3,0,2,0,1,0,1,0,0,0,1,6,10,0,0,1,2,0,3,6,0,0,0,0,0,0,0,2,2,7,1,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44
132399058,58,36,2,0,131.034,0,14,16,6,19,0,3,0,1,0,0,0,4,0,4,0,6,16,10,0,0,12,0,0,3,7,0,0,0,0,0,0,0,7,10,4,7,4,0,8,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,8,0,7,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62
7410,9,6,2,0,124.444,0,5,1,0,2,0,1,0,3,0,0,0,1,0,0,0,0,1,5,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,2,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
8794,9,6,3,1,122.222,0,5,1,0,1,2,0,0,3,0,0,0,0,1,0,0,0,1,5,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
7005,11,10,1,0,123.636,0,7,3,0,1,0,0,0,5,0,0,0,0,0,0,0,0,3,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,3,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
338,10,6,2,0,132,0,4,2,0,3,0,1,0,3,0,0,0,1,0,0,0,0,2,4,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
220520,29,24,2,0,126.897,0,10,13,1,3,2,0,0,4,0,0,0,1,0,1,2,1,11,9,0,0,1,0,2,0,2,0,0,0,0,0,0,4,3,5,7,1,2,2,1,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26
6877,12,6,4,1,128.333,0,4,2,0,3,2,1,0,3,0,0,0,1,0,0,0,0,2,4,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,2,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
5353610,29,17,6,1,121.379,0,10,6,1,7,2,3,0,2,0,1,0,1,0,0,0,1,6,10,0,0,1,2,0,3,6,0,0,0,0,0,0,0,2,2,7,1,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44
6426645,35,20,2,0,134.857,0,2,18,0,13,1,1,0,6,0,0,0,3,0,1,0,0,18,1,0,0,12,1,0,1,1,0,0,0,0,0,0,0,0,14,1,0,0,0,2,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,0,8,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
22311,10,6,2,0,120,0,4,2,0,3,0,1,0,1,0,0,0,1,0,0,0,0,2,4,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,3,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
13450,16,6,3,2,138.75,0,3,3,0,5,4,0,1,3,0,0,0,0,0,0,0,0,3,0,3,0,0,1,0,0,5,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,19
135398658,32,18,7,1,131.875,0,11,7,0,7,3,4,0,7,0,0,0,4,0,0,0,0,7,6,5,0,6,2,0,4,0,1,1,0,0,0,0,0,0,2,3,0,1,0,0,3,0,1,0,0,3,2,5,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19
6536972,29,17,6,1,121.379,0,10,6,1,7,2,3,0,2,0,1,0,1,0,0,0,1,6,10,0,0,1,2,0,3,6,0,0,0,0,0,0,0,2,2,7,1,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44
14678,21,18,2,0,125.714,0,12,6,0,2,1,0,0,9,0,0,0,0,0,0,0,0,6,10,2,0,1,0,1,0,1,0,0,0,0,0,0,0,0,3,2,0,4,0,0,4,0,3,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14
5988,23,12,2,0,139.13,0,3,8,1,8,3,0,0,0,0,0,0,0,0,3,0,1,8,0,0,0,8,3,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22
17564,19,6,4,1,125.263,0,3,3,0,8,2,1,2,3,0,0,0,1,0,0,0,0,3,3,0,0,1,0,1,1,7,0,1,0,0,0,2,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,25
45358013,58,36,2,0,131.034,0,14,16,6,19,0,3,0,1,0,0,0,4,0,4,0,6,16,10,0,0,12,0,0,3,7,0,0,0,0,0,0,0,7,10,4,7,4,0,8,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,8,0,7,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62
98495,11,9,1,0,130.909,0,5,4,0,2,0,0,0,1,0,0,0,2,0,1,0,0,4,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,2,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
6973640,11,7,1,0,123.636,0,3,2,2,4,0,0,0,0,0,0,0,0,0,0,0,2,2,3,0,0,1,0,0,0,3,0,0,0,0,0,0,0,2,0,3,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
61021,12,8,1,0,133.333,0,4,4,0,4,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
