CID,na_in_C4,LeafAC_O2_C4_1,na_ex_Cl1,LeafAC_C4_C4_1,LeafAC_O2_C4_2,dg_in_1,C4_2_N3_3_1,na_ex_Br1,C4_3_C4_3_2,C4_2_N3_2_1,na_ex_S2,C4_2_C4_2_1,na_ex_F1,FC_3_C4_0_/_/_0,FC_10_C4_0_H1_1_H1_1_C4_1_H1_2_H1_2_C4_2_H1_3_H1_3_H1_3_/_1_1_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0_0,LeafAC_O2_N3_2,ms,FC_25_C4_0_C4_1_O2_2_O2_2_H1_3_/_1_2_1_1_/_0_0_0_0_0,C4_2_O2_2_1,N3_3_N3_3_1,LeafAC_C4_C4_2,dg_in_4,FC_61_C4_0_H1_1_H1_1_N3_1_C4_2_H1_3_H1_3_H1_3_C4_2_H1_3_H1_3_H1_3_/_1_1_1_1_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0_0_0_0,LeafAC_C4_S2_1,C4_4_C4_4_1,na_ex_O2,FC_37_C4_0_O2_1_N3_1_H1_2_C4_2_H1_3_H1_3_H1_3_/_2_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0,FC_66_C4_0_H1_1_C4_1_H1_2_C4_2_H1_3_H1_3_H1_3_/_1_2_1_1_1_1_1_/_0_0_0_0_0_0_0_0,LeafAC_C4_C4_3,FC_94_C4_0_O2_1_C4_1_H1_2_H1_2_H1_2_/_2_1_1_1_1_/_0_0_0_0_0_0
12350,0.0833333,0.0,0.0,0.1,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0952381,0.0,0.0,0.333333,0.0,0.0171924,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0,1,0
18937,0.138889,0.0,0.0,0.1,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.190476,0.0,0.0,0.333333,0.0,0.0154419,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0,1,0
12407,0.611111,0.0,0.0,0.2,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.666667,0.0,0.00816641,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0
8222,0.444444,0.0,0.0,0.2,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.714286,0.0,0.0,0.666667,0.0,0.00766349,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0
11006,0.333333,0.0,0.0,0.2,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.52381,0.0,0.0,0.666667,0.0,0.00712704,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0
12389,0.277778,0.0,0.0,0.2,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.428571,0.0,0.0,0.666667,0.0,0.0067491,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0
8141,0.138889,0.0,0.0,0.2,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.190476,0.0,0.0,0.666667,0.0,0.00512,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0
13381,0.166667,0.0,0.0,0.1,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.238095,0.0,0.0,0.333333,0.0,0.00989867,0.0,0.0,0,0.5,0.0,0,0,0.0,0.0,0,0,0,0
356,0.111111,0.0,0.0,0.2,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.142857,0.0,0.0,0.666667,0.0,0.00456862,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0
31285,0.138889,0.0,0.0,0.1,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.190476,0.0,0.0,0.333333,0.0,0.00989867,0.0,0.0,0,0.5,0.0,0,0,0.0,0.0,0,0,0,0
14109,0.277778,0.0,0.0,0.1,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.238095,0.0,0.0833333,0.333333,0.0,0.0237568,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0
12370,0.111111,0.0,0.0,0.1,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.142857,0.0,0.0,0.333333,0.0,0.0161978,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0,1,0
8900,0.0833333,0.0,0.0,0.2,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0952381,0.0,0.0,0.666667,0.0,0.00387339,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0
8125,0.111111,0.0,0.0,0.1,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.142857,0.0,0.0,0.333333,0.0,0.00989867,0.0,0.0,0,0.5,0.0,0,0,0.0,0.0,0,0,0,0
8058,0.0555556,0.0,0.0,0.2,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.047619,0.0,0.0,0.666667,0.0,0.0029696,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0
11610,0.0833333,0.0,0.0,0.1,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0952381,0.0,0.0,0.333333,0.0,0.00989867,0.0,0.0,0,0.5,0.0,0,0,0.0,0.0,0,0,0,0
7705,0.222222,0.0,0.0,0.1,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.142857,0.0,0.0833333,0.333333,0.0,0.0272214,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0
12732,0.0555556,0.0,0.0,0.1,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.047619,0.0,0.0,0.333333,0.0,0.01856,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0,1,0
8003,0.0277778,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00174682,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0
11597,0.0555556,0.0,0.0,0.1,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.047619,0.0,0.0,0.333333,0.0,0.00989867,0.0,0.0,0,0.5,0.0,0,0,0.0,0.0,0,0,0,0
639662,0.0833333,0.0,0.0,0.2,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0952381,0.0,0.0,0.333333,0.0,0.00989867,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,1,0,0
639662,0.0833333,0.0,0.0,0.2,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0952381,0.0,0.0,0.333333,0.0,0.00989867,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,1,0,0
639662,0.0833333,0.0,0.0,0.2,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0952381,0.0,0.0,0.333333,0.0,0.00989867,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,1,0,0
639662,0.0833333,0.0,0.0,0.2,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0952381,0.0,0.0,0.333333,0.0,0.00989867,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,1,0,0
7843,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0
8004,0.0277778,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00989867,0.0,0.0,0,0.5,0.0,0,0,0.0,0.0,0,0,0,0
11598,0.0555556,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.047619,0.0,0.0,0.0,0.0,0.01856,0.0,0.0,0,1.0,0.0,0,0,0.0,0.0,0,0,0,0
14315,0.277778,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.142857,0.0,0.166667,0.0,0.0,0.044544,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0
8657,0.166667,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0952381,0.0,0.0,0.0,0.0,0.0272214,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0
11903,0.166667,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0952381,0.0,0.0,0.0,0.0,0.029696,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0
40300,0.388889,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0952381,0.0,0.333333,0.0,0.0,0.0514731,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0
13652,0.277778,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0952381,0.0,0.166667,0.0,0.0,0.044544,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0
7734,0.166667,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047619,0.0,0.0,0.0,0.0,0.0272214,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0
12160,0.166667,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047619,0.0,0.0,0.0,0.0,0.029696,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0
7500,0.166667,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0952381,0.0,0.0,0.0,0.0,0.0329956,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0
13568,0.0555556,0.0,0.0,0.2,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01856,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0
7846,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0237568,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0,1,0
11240,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00989867,0.0,0.0,0,0.5,0.0,0,0,0.0,0.0,0,0,0,0
7844,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00989867,0.0,0.0,0,0.5,0.0,0,0,0.0,0.0,0,0,0,0
5326161,0.0277778,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00989867,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0
5326161,0.0277778,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00989867,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0
5326161,0.0277778,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00989867,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0
5326161,0.0277778,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00989867,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0
11587,0.0277778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0205588,0.0,0.0,0,1.0,0.0,0,0,0.0,0.0,0,0,0,0
6001,0.5,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.333333,0.0,0.0,0.190476,0.0,0.5,0.0,0.0,0.0560925,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0
15564,0.5,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.166667,0.0,0.0,0.190476,0.0,0.5,0.0,0.0,0.0602919,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0
19429,0.5,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.333333,0.0,0.0,0.190476,0.0,0.5,0.0,0.0,0.0560925,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0
19427,0.5,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.166667,0.0,0.0,0.190476,0.0,0.5,0.0,0.0,0.0602919,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0
13257,0.388889,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.166667,0.0,0.0,0.142857,0.0,0.333333,0.0,0.0,0.0560925,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0
13076,0.388889,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.333333,0.0,0.0,0.142857,0.0,0.333333,0.0,0.0,0.0514731,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0
16478,0.277778,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.166667,0.0,0.0,0.0952381,0.0,0.166667,0.0,0.0,0.0406945,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0
11304,0.277778,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.142857,0.0,0.166667,0.0,0.0,0.044544,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0
11306,0.277778,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.166667,0.0,0.0,0.0952381,0.0,0.166667,0.0,0.0,0.044544,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0
13068,0.388889,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.166667,0.0,0.0,0.142857,0.0,0.333333,0.0,0.0,0.0560925,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0
11327,0.277778,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0952381,0.0,0.166667,0.0,0.0,0.044544,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0
7002,0.277778,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.142857,0.0,0.166667,0.0,0.0,0.0494934,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0
6908,0.166667,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0237568,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0
12784,0.166667,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0252966,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0
11386,0.277778,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0952381,0.0,0.166667,0.0,0.0,0.044544,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0
7269,0.166667,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.166667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0272214,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0
7247,0.166667,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.166667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029696,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0
10686,0.166667,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.166667,0.0,0.0,0.047619,0.0,0.0,0.0,0.0,0.029696,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0
7237,0.166667,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0952381,0.0,0.0,0.0,0.0,0.0329956,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0
17321,0.388889,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.166667,0.0,0.0,0.0952381,0.0,0.333333,0.0,0.0,0.0560925,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0
11936,0.388889,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0952381,0.0,0.333333,0.0,0.0,0.0560925,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0
11387,0.277778,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.166667,0.0,0.0,0.0,0.0,0.166667,0.0,0.0,0.044544,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0
7055,0.277778,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0952381,0.0,0.166667,0.0,0.0,0.0494934,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0
7947,0.166667,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029696,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0
7929,0.166667,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047619,0.0,0.0,0.0,0.0,0.0329956,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0
12566,0.333333,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.142857,0.0,0.166667,0.0,0.0,0.0487015,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0
7809,0.166667,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047619,0.0,0.0,0.0,0.0,0.0329956,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0
1140,0.166667,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0952381,0.0,0.0,0.0,0.0,0.037615,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0
10566,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01856,0.0,0.0,0,1.0,0.0,0,0,0.0,0.0,0,0,0,0
8255,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00989867,0.0,0.0,0,0.5,0.0,0,0,0.0,0.0,0,0,0,0
6557,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0205588,0.0,0.0,0,1.0,0.0,0,0,0.0,0.0,0,0,0,0
10870,0.194444,0.0,0.0,0.2,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0952381,0.0,0.0833333,0.0,0.0,0.0272214,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0
11594,0.0833333,0.0,0.0,0.3,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0952381,0.0,0.0,0.333333,0.0,0.00456862,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0
11519,0.0833333,0.0,0.0,0.3,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.047619,0.0,0.0,0.333333,0.0,0.00456862,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0
7892,0.0277778,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0029696,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0
7282,0.0277778,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0029696,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0
6556,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00174682,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0
7845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0237568,0.0,0.0,0,1.0,0.0,0,0,0.0,0.0,0,0,0,0
12724,0.0277778,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00989867,0.0,0.0,0,0.5,0.0,0,0,0.0,0.0,0,0,0,0
7907,0.0277778,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00387339,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0
10703,0.166667,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0952381,0.0,0.0,0.0,0.0,0.0272214,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0
7463,0.166667,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047619,0.0,0.0,0.0,0.0,0.0272214,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0
7406,0.166667,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0952381,0.0,0.0,0.0,0.0,0.029696,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0
6360,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0
11239,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00989867,0.0,0.0,0,0.5,0.0,0,0,0.0,0.0,0,0,0,0
11260,0.0277778,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00387339,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0
6589,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0029696,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0
11269,0.0277778,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00456862,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0
299,0.277778,0.0,0.833333,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.362651,0.0,0.0,0,0.0,0.0,0,0,0.857143,0.0909091,0,0,0,0
16945,0.277778,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.389681,0.0,0.0,0,0.0,0.0,0,0,1.0,0.0,0,0,0,0
441140,0.361111,0.0,0.0833333,0.1,0.5,0.0,0.0,0.0,0.333333,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0841365,0.0,0.0,0,0.0,0.5,0,0,0.0,0.454545,0,0,0,0
54675777,0.5,0.454545,0.0833333,0.1,0.75,0.0,0.0,0.0,0.666667,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0831489,0.0,0.0,0,0.0,0.0,0,0,0.0,0.727273,0,0,0,0
54680690,0.5,0.454545,0.0833333,0.0,0.75,0.0,0.0,0.0,0.666667,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0872951,0.0,0.0,0,0.0,0.0,0,0,0.0,0.727273,0,0,0,0
7003,0.277778,0.0,0.0833333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.142857,0.0,0.166667,0.0,0.0,0.0922076,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0
19662,0.222222,0.0909091,0.0833333,0.0,0.5,0.25,0.142857,0.0,0.166667,0.0,0.0,0.047619,0.0,0.166667,0.0,0.0,0.140741,0.0,0.0,0,0.0,0.0,0,0,0.0,0.272727,0,0,0,0
3048,0.333333,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.166667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.187955,0.0,0.0,0,0.0,0.0,0,0,0.142857,0.0,0,0,0,0
13930,0.277778,0.0,0.583333,0.0,0.0,0.0,0.0,0.0,0.166667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24116,0.0,0.0,0,0.0,0.0,0,0,0.142857,0.0,0,0,0,0
12310947,0.333333,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.166667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.186566,0.0,0.0,0,0.0,0.0,0,0,0.142857,0.0,0,0,0,0
5993,0.277778,0.0,0.666667,0.0,0.0,0.0,0.0,0.0,0.166667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.243912,0.0,0.0,0,0.0,0.0,0,0,0.142857,0.0,0,0,0,0
19519,0.277778,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.166667,0.0,0.0,0.047619,0.0,0.0,0.0,0.0,0.212388,0.0,0.0,0,0.0,0.0,0,0,0.142857,0.0,0,0,0,0
3589,0.277778,0.0,0.583333,0.0,0.0,0.0,0.0,0.0,0.166667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.241937,0.0,0.0,0,0.0,0.0,0,0,0.142857,0.0,0,0,0,0
25552,0.277778,0.0909091,0.5,0.0,0.0,0.0,0.0,0.0,0.166667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.212896,0.0,0.0,0,0.0,0.0,0,0,0.142857,0.0909091,0,0,0,0
19014,0.222222,0.0,0.333333,0.0,0.0,0.0,0.0,0.0,0.333333,0.5,0.0,0.0,0.0,0.166667,0.0,0.0,0.237771,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0
16117,0.166667,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.166667,0.0,0.0,0.0,0.0,0.166667,0.0,0.0,0.269424,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0
992,0.166667,0.0909091,0.416667,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.308382,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0909091,0,0,0,0
15910,0.166667,0.0,0.333333,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.280222,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0
17343,0.166667,0.0909091,0.333333,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.212509,0.0,0.0,0,0.0,0.0,0,0,0.0,0.181818,0,0,0,0
6028,0.166667,0.0909091,0.333333,0.0,0.0,0.0,0.0,0.0,0.333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.258376,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0909091,0,0,0,0
3030,0.166667,0.0909091,0.166667,0.0,0.25,0.0,0.0,0.0,0.333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.141319,0.5,0.0,0,0.0,0.0,0,0,0.0,0.272727,0,0,0,0
36401,0.333333,0.0,0.333333,0.0,0.0,0.0,0.0,0.0,0.333333,0.0,0.0,0.0952381,0.0,0.166667,0.0,0.0,0.172188,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0
11855,0.166667,0.0,0.416667,0.0,0.0,0.0,0.0,0.0,0.333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.315408,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0
21013,0.166667,0.0909091,0.333333,0.0,0.0,0.0,0.0,0.0,0.333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.258376,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0909091,0,0,0,0
