CID,na_in_C4,na_ex_Cl1,LeafAC_O2_C4_1,LeafAC_C4_C4_1,LeafAC_O2_C4_2,ms,FC_10_C4_0_H1_1_H1_1_C4_1_H1_2_H1_2_C4_2_H1_3_H1_3_H1_3_/_1_1_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0_0,n_in,na_ex_S2,LeafAC_O2_S6_1,na_ex_C4,LeafAC_O2_P5_2,C4_2_N3_3_1,C4_2_O2_2_1,C4_2_N3_2_1,LeafAC_C4_N3_1,LeafAC_C4_O2_1,FC_1_C4_0_H1_1_/_1_/_0_0,bd_in_2,FC_31_C4_0_S6_1_O2_2_O2_2_N3_2_H1_3_H1_3_/_1_2_2_1_1_1_/_0_0_0_0_0_0_0,na_in_N3,FC_57_C4_0_F1_1_F1_1_/_1_1_/_0_0_0,FC_12_C4_0_H1_1_C4_1_H1_2_H1_2_H1_2_/_1_1_1_1_1_/_0_0_0_0_0_0,LeafAC_O2_S4_2,S2_2_S2_2_1,FC_237_C4_0_N3_1_C4_2_H1_3_H1_3_H1_3_/_2_1_1_1_1_/_0_0_0_0_0_0,N3_2_N3_2_1,FC_25_C4_0_C4_1_O2_2_O2_2_H1_3_/_1_2_1_1_/_0_0_0_0_0,FC_37_C4_0_I1_1_/_1_/_0_0,FC_41_C4_0_H1_1_C4_1_C4_2_H1_3_H1_3_H1_3_C4_2_H1_3_H1_3_H1_3_/_1_2_1_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0_0_0
4536,0.354167,0.0,0.0416667,0.0555556,0.125,0.0494049,0.0,0.303571,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.178571,0.0416667,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
4536,0.354167,0.0,0.0416667,0.0555556,0.125,0.0494049,0.0,0.303571,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.178571,0.0416667,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
4488,0.229167,0.0,0.0416667,0.0,0.125,0.133501,0.0,0.232143,0.0,0.0,0.0833333,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.2,0.0,0.0,0.0,0.0,0,0.0,0.333333,0.0,0.0
6847,0.208333,0.0,0.0416667,0.0,0.125,0.0968164,0.0,0.178571,0.0,0.0,0.0416667,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.208333,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.333333,0.0,0.0
5566,0.395833,0.0,0.0,0.0,0.0,0.0881205,0.0,0.410714,0.0,0.0,0.0833333,0.0,0.666667,0.0,0.0,0.125,0.0,0.25,0.25,0.0,0.3,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
54676228,0.291667,0.0,0.0416667,0.0,0.125,0.120831,0.0,0.321429,0.0,0.0,0.0416667,0.0,0.0,0.0,0.0,0.125,0.0,0.285714,0.291667,0.0,0.3,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
5352,0.354167,0.0,0.0416667,0.0555556,0.125,0.103651,0.0,0.303571,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.285714,0.333333,0.0,0.0,0.0,0.0,0.5,0.0,0,0.0,0.0,0.0,0.0
5352,0.354167,0.0,0.0416667,0.0555556,0.125,0.103651,0.0,0.303571,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.285714,0.333333,0.0,0.0,0.0,0.0,0.5,0.0,0,0.0,0.0,0.0,0.0
5352,0.354167,0.0,0.0416667,0.0555556,0.125,0.103651,0.0,0.303571,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.285714,0.333333,0.0,0.0,0.0,0.0,0.5,0.0,0,0.0,0.0,0.0,0.0
5352,0.354167,0.0,0.0416667,0.0555556,0.125,0.103651,0.0,0.303571,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.285714,0.333333,0.0,0.0,0.0,0.0,0.5,0.0,0,0.0,0.0,0.0,0.0
3696,0.354167,0.0,0.0,0.0,0.0,0.0497371,0.0,0.321429,0.0,0.0,0.0833333,0.0,0.111111,0.0,0.0,0.25,0.0,0.285714,0.25,0.0,0.1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
13755682,0.229167,0.0,0.0,0.111111,0.375,0.0475416,0.25,0.232143,0.0,0.0,0.166667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
540877,0.354167,0.0,0.0,0.166667,0.25,0.0470794,0.0,0.321429,0.0,0.0,0.166667,0.0,0.0,0.0,0.0,0.0,0.0,0.178571,0.0416667,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
7950,0.125,0.25,0.0,0.0,0.0,0.262088,0.0,0.107143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.107143,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
4920,0.354167,0.0,0.0,0.166667,0.25,0.0426164,0.0,0.303571,0.0,0.0,0.166667,0.0,0.0,0.0,0.0,0.0,0.0,0.142857,0.0416667,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
12595,0.354167,0.0,0.0833333,0.0555556,0.0,0.0546728,0.0,0.303571,0.0,0.0,0.0416667,0.0,0.0,0.0,0.0,0.0,0.0,0.214286,0.166667,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
4917,0.395833,0.0833333,0.0,0.0,0.0,0.0831808,0.0,0.410714,0.0,0.0,0.0416667,0.0,0.666667,0.0,0.0,0.125,0.0,0.25,0.25,0.0,0.3,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
4781,0.354167,0.0,0.0,0.0555556,0.25,0.0722349,0.25,0.339286,0.0,0.0,0.0833333,0.0,0.0,0.0,0.0,0.0,0.0,0.392857,0.25,0.0,0.2,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
17012,0.4375,0.0,0.0416667,0.0,0.0,0.089651,0.0,0.428571,0.0,0.0,0.0833333,0.0,0.666667,0.0,0.0,0.0,0.0,0.285714,0.291667,0.0,0.2,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
4895,0.395833,0.0,0.0833333,0.166667,0.375,0.0638815,0.0,0.357143,0.0,0.0,0.166667,0.0,0.0,0.0833333,0.0,0.0,0.0,0.214286,0.0833333,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
853,0.291667,0.0,0.0833333,0.0,0.125,0.431642,0.0,0.267857,0.0,0.0,0.0416667,0.0,0.0,0.0,0.0,0.0,0.0,0.142857,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.666667,0.0
2520,0.375,0.0,0.0,0.111111,0.0,0.0538547,0.0,0.339286,0.0,0.0,0.375,0.0,0.222222,0.0,0.0,0.125,0.666667,0.214286,0.25,0.0,0.1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
3641,0.395833,0.0,0.0833333,0.166667,0.375,0.0593222,0.0,0.357143,0.0,0.0,0.166667,0.0,0.0,0.0833333,0.0,0.0,0.0,0.142857,0.0416667,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
633097,0.395833,0.0,0.0833333,0.222222,0.25,0.068341,0.0,0.375,0.0,0.0,0.208333,0.0,0.0,0.0,0.0,0.0,0.0,0.214286,0.0833333,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
4112,0.354167,0.0,0.0833333,0.0,0.375,0.0983489,0.0,0.410714,0.0,0.0,0.125,0.0,0.111111,0.0,0.25,0.125,0.0,0.178571,0.333333,0.0,0.6,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
46484,0.333333,0.0,0.0,0.0,0.375,0.103858,0.0,0.321429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.357143,0.25,0.0,0.2,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
5408,0.354167,0.0,0.0416667,0.111111,0.125,0.0414928,0.0,0.303571,0.0,0.0,0.0833333,0.0,0.0,0.0,0.0,0.0,0.0,0.142857,0.0416667,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
3475,0.291667,0.0,0.0,0.0555556,0.125,0.0805788,0.0,0.321429,0.0,0.0,0.0416667,0.0,0.222222,0.0,0.0,0.0,0.0,0.214286,0.125,0.0,0.3,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
135398634,0.104167,0.0,0.0,0.0,0.125,0.126644,0.0,0.160714,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0357143,0.125,0.0,0.4,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
539244,0.395833,0.0,0.0833333,0.222222,0.5,0.0768048,0.0,0.375,0.0,0.0,0.25,0.0,0.0,0.0833333,0.0,0.0,0.0,0.214286,0.0833333,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
4601,0.3125,0.0,0.0,0.0555556,0.0,0.0505406,0.0,0.285714,0.0,0.0,0.125,0.0,0.0,0.0833333,0.0,0.25,0.0,0.357143,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
5509,0.25,0.0,0.0416667,0.0555556,0.25,0.0817077,0.0,0.232143,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.125,0.0,0.214286,0.208333,0.0,0.1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
1775,0.3125,0.0,0.0,0.0,0.25,0.0953467,0.0,0.303571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.357143,0.25,0.0,0.2,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
1775,0.3125,0.0,0.0,0.0,0.25,0.0953467,0.0,0.303571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.357143,0.25,0.0,0.2,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
1775,0.3125,0.0,0.0,0.0,0.25,0.0953467,0.0,0.303571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.357143,0.25,0.0,0.2,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
1775,0.3125,0.0,0.0,0.0,0.25,0.0953467,0.0,0.303571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.357143,0.25,0.0,0.2,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
1775,0.3125,0.0,0.0,0.0,0.25,0.0953467,0.0,0.303571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.357143,0.25,0.0,0.2,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
1775,0.3125,0.0,0.0,0.0,0.25,0.0953467,0.0,0.303571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.357143,0.25,0.0,0.2,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
1775,0.3125,0.0,0.0,0.0,0.25,0.0953467,0.0,0.303571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.357143,0.25,0.0,0.2,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
1775,0.3125,0.0,0.0,0.0,0.25,0.0953467,0.0,0.303571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.357143,0.25,0.0,0.2,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
1775,0.3125,0.0,0.0,0.0,0.25,0.0953467,0.0,0.303571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.357143,0.25,0.0,0.2,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
76,0.354167,0.0,0.0416667,0.111111,0.125,0.0414928,0.0,0.303571,0.0,0.0,0.0833333,0.0,0.0,0.0,0.0,0.0,0.0,0.142857,0.0416667,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
13249,0.1875,0.0,0.0,0.0,0.0,0.12495,0.0,0.178571,0.0,0.0,0.0833333,0.0,0.0,0.0,0.25,0.25,0.0,0.142857,0.166667,0.0,0.1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
4160,0.354167,0.0,0.0416667,0.166667,0.125,0.0398218,0.0,0.303571,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.142857,0.0416667,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
13755681,0.208333,0.0,0.0,0.111111,0.375,0.0499843,0.25,0.214286,0.0,0.0,0.166667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
65394,0.270833,0.166667,0.0416667,0.0,0.125,0.145708,0.0,0.25,0.0,0.0,0.0416667,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
907652,0.125,0.0,0.0,0.0,0.0,0.120665,0.0,0.178571,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.107143,0.208333,0.0,0.4,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
4736,0.291667,0.0,0.0416667,0.222222,0.0,0.0429267,0.0,0.267857,0.0,0.0,0.208333,0.0,0.222222,0.0,0.0,0.0,0.0,0.142857,0.125,0.0,0.1,0.0,0.166667,0.0,0.0,0,0.0,0.0,0.0,0.5
3016,0.3125,0.0833333,0.0,0.0,0.125,0.107047,0.0,0.303571,0.0,0.0,0.0416667,0.0,0.0,0.0,0.25,0.125,0.0,0.285714,0.291667,0.0,0.2,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
3003,0.375,0.0,0.125,0.166667,0.25,0.0654036,0.0,0.321429,0.0,0.0,0.166667,0.0,0.0,0.0,0.0,0.0,0.0,0.178571,0.0833333,0.0,0.0,0.0,0.166667,0.0,0.0,0,0.0,0.0,0.0,0.0
3120,0.145833,0.166667,0.0,0.0,0.125,0.132923,0.0,0.142857,0.0,0.0,0.0833333,0.0,0.0,0.0,0.0,0.25,0.0,0.107143,0.125,0.0,0.1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
5505,0.1875,0.0,0.0,0.111111,0.125,0.0803007,0.25,0.214286,0.0,0.0,0.125,0.0,0.0,0.0,0.25,0.0,0.0,0.142857,0.125,0.0,0.2,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
4946,0.270833,0.0,0.0416667,0.111111,0.0,0.0557834,0.0,0.267857,0.0,0.0,0.125,0.0,0.0,0.0833333,0.25,0.0,0.0,0.25,0.208333,0.0,0.1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
5426,0.270833,0.0,0.0,0.0,0.5,0.113705,0.0,0.267857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.178571,0.125,0.0,0.2,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
5325,0.208333,0.0,0.0,0.0555556,0.0,0.111396,0.0,0.25,0.0,0.0,0.0416667,0.0,0.0,0.0,0.25,0.0,0.0,0.214286,0.25,0.0,0.3,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
3342,0.270833,0.0,0.0416667,0.0555556,0.125,0.0817957,0.0,0.25,0.0,0.0,0.0833333,0.0,0.0,0.0,0.0,0.0,0.0,0.321429,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
1175,0.104167,0.0,0.0,0.0,0.375,0.152059,0.0,0.160714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0416667,0.0,0.4,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
37264,0.291667,0.0,0.0416667,0.111111,0.125,0.0743209,0.0,0.339286,0.0,0.0,0.25,0.0,0.444444,0.0833333,0.0,0.0,0.5,0.0357143,0.208333,0.0,0.4,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
4421,0.166667,0.0,0.0416667,0.111111,0.25,0.0922604,0.0,0.178571,0.0,0.0,0.166667,0.0,0.111111,0.0,0.0,0.0,0.0,0.107143,0.166667,0.0,0.2,0.0,0.0,0.0,0.0,0,0.0,0.333333,0.0,0.0
3958,0.3125,0.166667,0.0416667,0.0,0.125,0.148432,0.0,0.303571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.291667,0.0,0.2,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
4900,0.375,0.0,0.0833333,0.111111,0.375,0.0655811,0.0,0.321429,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.214286,0.0833333,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
2471,0.291667,0.0,0.0416667,0.0555556,0.125,0.0943865,0.25,0.285714,0.0,0.0,0.125,0.0,0.0,0.0,0.25,0.0,0.0,0.25,0.25,0.5,0.1,0.0,0.0,0.0,0.0,0,0.0,0.333333,0.0,0.0
88800,0.125,0.0,0.0,0.166667,0.375,0.068341,0.0,0.142857,0.0,0.0,0.208333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.5
5215,0.208333,0.0,0.0,0.0,0.0,0.122381,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.25,0.25,0.0,0.3,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
5560,0.145833,0.25,0.0,0.0,0.0,0.225696,0.0,0.178571,0.0,0.0,0.0416667,0.0,0.0,0.0,0.0,0.0,0.0,0.0714286,0.125,0.5,0.2,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
5560,0.145833,0.25,0.0,0.0,0.0,0.225696,0.0,0.178571,0.0,0.0,0.0416667,0.0,0.0,0.0,0.0,0.0,0.0,0.0714286,0.125,0.5,0.2,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
5560,0.145833,0.25,0.0,0.0,0.0,0.225696,0.0,0.178571,0.0,0.0,0.0416667,0.0,0.0,0.0,0.0,0.0,0.0,0.0714286,0.125,0.5,0.2,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
5560,0.145833,0.25,0.0,0.0,0.0,0.225696,0.0,0.178571,0.0,0.0,0.0416667,0.0,0.0,0.0,0.0,0.0,0.0,0.0714286,0.125,0.5,0.2,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
9502,0.145833,0.166667,0.0,0.0,0.125,0.138951,0.0,0.160714,0.0,0.0,0.0833333,0.0,0.0,0.0,0.0,0.125,0.166667,0.107143,0.125,0.0,0.2,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
2474,0.291667,0.0,0.0,0.166667,0.125,0.0414928,0.25,0.285714,0.0,0.0,0.166667,0.0,0.222222,0.0,0.0,0.0,0.0,0.142857,0.125,0.0,0.2,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
4886,0.3125,0.0,0.0,0.0555556,0.0,0.0469133,0.25,0.339286,0.0,0.0,0.0833333,0.0,0.333333,0.333333,0.0,0.0,0.0,0.142857,0.125,0.0,0.1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
36679,0.145833,0.0,0.0,0.111111,0.125,0.0502203,0.0,0.142857,0.0,0.0,0.208333,0.0,0.0,0.0,0.0,0.25,0.0,0.142857,0.125,0.0,0.1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
3825,0.291667,0.0,0.0416667,0.0555556,0.25,0.0850121,0.0,0.25,0.0,0.0,0.0833333,0.0,0.0,0.0,0.0,0.0,0.0,0.321429,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
16562,0.145833,0.0,0.0,0.0,0.125,0.106435,0.0,0.142857,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.25,0.0,0.142857,0.125,0.0,0.1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
223578,0.375,0.0,0.0416667,0.111111,0.25,0.0470794,0.0,0.321429,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.178571,0.0416667,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
76900,0.104167,0.0,0.0,0.0,0.125,0.126644,0.0,0.160714,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0357143,0.125,0.0,0.4,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
5257,0.333333,0.0,0.0416667,0.111111,0.25,0.0884333,0.0,0.339286,0.0,0.0,0.125,0.0,0.333333,0.0,0.0,0.0,0.0,0.0714286,0.166667,0.0,0.3,0.0,0.333333,0.0,0.0,0,0.0,0.333333,0.0,0.0
5328,0.166667,0.0,0.0,0.0555556,0.0,0.140099,0.0,0.232143,0.0,0.0,0.0416667,0.0,0.0,0.0,0.0,0.0,0.0,0.142857,0.208333,0.0,0.3,0.0,0.0,0.0,0.0,0,0.5,0.0,0.0,0.0
1150,0.1875,0.0,0.0,0.0,0.0,0.0603679,0.0,0.178571,0.0,0.0,0.0416667,0.0,0.0,0.0,0.25,0.0,0.0,0.178571,0.166667,0.0,0.1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
4253,0.333333,0.0,0.0833333,0.0,0.0,0.0713309,0.0,0.321429,0.0,0.0,0.0416667,0.0,0.111111,0.0,0.0,0.125,0.0,0.25,0.166667,0.0,0.1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
521440,0.375,0.0,0.0833333,0.111111,0.375,0.0603679,0.0,0.321429,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.142857,0.0416667,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
43473,0.1875,0.0,0.0,0.111111,0.375,0.0527934,0.25,0.196429,0.0,0.0,0.166667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
71188,0.333333,0.0,0.0416667,0.0555556,0.25,0.0798024,0.0,0.339286,0.0,0.0,0.125,0.0,0.555556,0.0,0.0,0.0,0.0,0.142857,0.166667,0.0,0.3,0.0,0.0,0.0,0.0,0,0.0,0.333333,0.0,0.0
4894,0.375,0.0,0.125,0.111111,0.25,0.0603679,0.0,0.321429,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.214286,0.0833333,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
3255,0.479167,0.0,0.208333,0.555556,0.25,0.0494893,0.0,0.5,0.0,0.0,0.583333,0.0,0.0,0.0,0.0,0.25,0.166667,0.142857,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0
56208,0.395833,0.0,0.0416667,0.0,0.25,0.105549,0.0,0.392857,0.0,0.0,0.0416667,0.0,0.333333,0.0,0.5,0.0,0.0,0.25,0.291667,0.0,0.3,0.0,0.0,0.0,0.0,0,0.0,0.333333,0.0,0.0
2955,0.25,0.0,0.0,0.0,0.0,0.105457,0.0,0.232143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.285714,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
3640,0.375,0.0,0.125,0.111111,0.25,0.0555271,0.0,0.321429,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.142857,0.0416667,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
54686003,0.375,0.0,0.25,0.0555556,0.375,0.0939389,0.0,0.321429,0.0,0.0,0.166667,0.0,0.0,0.0,0.0,0.25,0.0,0.178571,0.208333,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
54686003,0.375,0.0,0.25,0.0555556,0.375,0.0939389,0.0,0.321429,0.0,0.0,0.166667,0.0,0.0,0.0,0.0,0.25,0.0,0.178571,0.208333,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
54686003,0.375,0.0,0.25,0.0555556,0.375,0.0939389,0.0,0.321429,0.0,0.0,0.166667,0.0,0.0,0.0,0.0,0.25,0.0,0.178571,0.208333,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
54686003,0.375,0.0,0.25,0.0555556,0.375,0.0939389,0.0,0.321429,0.0,0.0,0.166667,0.0,0.0,0.0,0.0,0.25,0.0,0.178571,0.208333,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
79858,0.125,0.0,0.0416667,0.0,0.125,0.204681,0.0,0.107143,0.0,0.0,0.0416667,0.0,0.0,0.0,0.0,0.0,0.0,0.107143,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.333333,0.0,0.0
8942,0.166667,0.0,0.0,0.111111,0.375,0.0560581,0.25,0.178571,0.0,0.0,0.166667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
3828,0.229167,0.0,0.0,0.0555556,0.125,0.101519,0.0,0.232143,0.0,0.0,0.125,0.0,0.0,0.0833333,0.0,0.0,0.333333,0.107143,0.208333,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
3647,0.145833,0.0,0.0,0.0,0.0,0.183666,0.0,0.178571,0.0,0.0,0.0416667,0.0,0.0,0.0,0.5,0.0,0.0,0.0714286,0.125,0.5,0.2,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
2612,0.270833,0.0,0.0416667,0.0555556,0.5,0.126431,0.0,0.321429,0.0,0.0,0.125,0.0,0.0,0.0833333,0.0,0.0,0.0,0.178571,0.125,0.0,0.2,0.0,0.0,0.0,0.0,0,0.0,0.333333,0.0,0.0
10518,0.229167,0.0,0.0,0.0555556,0.375,0.0670122,0.0,0.232143,0.0,0.0,0.0833333,0.0,0.0,0.0,0.0,0.0,0.0,0.0357143,0.0416667,0.0,0.2,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
4764,0.416667,0.0,0.0833333,0.0,0.125,0.101073,0.0,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.428571,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
4425,0.354167,0.0,0.0833333,0.0,0.125,0.0747195,0.0,0.339286,0.0,0.0,0.0833333,0.0,0.222222,0.0,0.0,0.0,0.0,0.142857,0.125,0.0,0.1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
3639,0.145833,0.0833333,0.0,0.0,0.0,0.18545,0.0,0.178571,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0714286,0.125,0.5,0.2,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
1065,0.354167,0.0,0.0416667,0.0,0.0,0.0623612,0.0,0.339286,0.0,0.0,0.125,0.0,0.222222,0.0,0.25,0.0,0.166667,0.25,0.208333,0.0,0.2,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
