CID,na_in_C4,na_ex_Cl1,LeafAC_C4_C4_1,LeafAC_O2_C4_1,C4_3_C4_4_1,ms,dg_in_2,na_ex_S2,FC_10_C4_0_H1_1_H1_1_C4_1_H1_2_H1_2_C4_2_H1_3_H1_3_H1_3_/_1_1_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0_0,C4_2_O2_2_1,C4_2_N3_3_1,LeafAC_C4_C4_2,LeafAC_O2_C4_2,LeafAC_O2_N3_1,C4_2_C4_2_1,FC_2_C4_0_/_/_0,n_in,na_ex_C4,LeafAC_O2_P5_2,N3_2_N3_2_2,LeafAC_O2_S6_1,na_in_S2,LeafAC_F1_C4_1,na_ex_N3,FC_1_C4_0_H1_1_/_1_/_0_0,FC_16_C4_0_C4_1_O2_2_O2_2_H1_3_/_1_2_1_1_/_0_0_0_0_0,C4_2_N3_2_1,dg_in_4,FC_72_C4_0_H1_1_H1_1_N3_1_C4_2_H1_3_H1_3_H1_3_C4_2_H1_3_H1_3_H1_3_/_1_1_1_1_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0_0_0_0,FC_54_C4_0_H1_1_H1_1_O2_1_C4_2_H1_3_H1_3_H1_3_/_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0,dg_2,FC_3_C4_0_H1_1_H1_1_/_1_1_/_0_0_0,FC_62_C4_0_C4_1_N3_2_/_1_3_/_0_0_0,FC_55_C4_0_H1_1_H1_1_C4_1_H1_2_H1_2_H1_2_/_1_1_1_1_1_1_/_0_0_0_0_0_0_0,N3_3_N3_3_1,FC_70_C4_0_H1_1_H1_1_C4_1_O2_2_C4_2_H1_3_H1_3_H1_3_/_1_1_1_2_1_1_1_1_/_0_0_0_0_0_0_0_0_0,FC_56_C4_0_H1_1_H1_1_C4_1_H1_2_H1_2_N3_2_H1_3_H1_3_/_1_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0,FC_20_C4_0_H1_1_C4_1_H1_2_H1_2_H1_2_/_1_1_1_1_1_/_0_0_0_0_0_0,FC_86_C4_0_H1_1_C4_1_H1_2_H1_2_/_1_2_1_1_/_0_0_0_0_0,FC_97_C4_0_O2_1_H1_2_C4_1_H1_2_H1_2_H1_2_C4_1_H1_2_H1_2_H1_2_/_1_1_1_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0_0_0,FC_66_O2_0_C4_1_O2_2_N3_2_H1_3_H1_3_/_1_2_1_1_1_/_0_0_0_0_0_0,FC_37_O2_0_C4_1_H1_2_C4_2_H1_3_H1_3_H1_3_C4_2_H1_3_H1_3_H1_3_/_1_1_1_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0_0_0,N3_2_S6_4_1,FC_246_C4_0_N3_1_C4_2_H1_3_H1_3_H1_3_C4_2_H1_3_H1_3_H1_3_/_2_1_1_1_1_1_1_1_1_/_0_1_0_0_0_0_0_0_0_0,na_ex_Br1,FC_36_P5_0_O2_1_C4_2_H1_3_H1_3_H1_3_O2_1_C4_2_H1_3_H1_3_H1_3_S2_1_/_1_1_1_1_1_1_1_1_1_1_2_/_0_0_0_0_0_0_0_0_0_0_0_0,FC_44_C4_0_H1_1_C4_1_O2_2_O2_2_H1_3_/_1_1_2_1_1_/_0_0_0_0_0_0,FC_101_C4_0_H1_1_H1_1_C4_1_O2_2_H1_3_C4_2_H1_3_H1_3_H1_3_C4_2_H1_3_H1_3_H1_3_/_1_1_1_1_1_1_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0_0_0_0_0_0,FC_132_C4_0_H1_1_N3_1_H1_2_H1_2_/_1_1_1_1_/_0_0_0_0_0,FC_22_C4_0_H1_1_H1_1_C4_1_H1_2_H1_2_O2_2_H1_3_/_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0,FC_75_C4_0_H1_1_H1_1_C4_1_H1_2_O2_2_H1_3_C4_2_H1_3_H1_3_H1_3_/_1_1_1_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0_0_0,FC_8_C4_0_C4_1_H1_2_H1_2_H1_2_/_1_1_1_1_/_0_0_0_0_0,LeafAC_C4_O2_1,O2_2_O2_2_1,C4_3_C4_3_1,FC_23_C4_0_Br1_1_/_1_/_0_0,rank,FC_140_O2_0_N3_1_O2_2_O2_2_/_1_1_2_/_0_1_-1_0,FC_159_C4_0_O2_1_H1_2_C4_1_H1_2_H1_2_H1_2_C4_1_H1_2_H1_2_C4_2_H1_3_H1_3_H1_3_/_1_1_1_1_1_1_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0_0_0_0_0_0,FC_15_S2_0_/_/_0,FC_95_N3_0_C4_1_H1_2_H1_2_C4_2_H1_3_H1_3_H1_3_/_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0,C4_3_N3_2_1,C4_2_C4_3_2,FC_108_C4_0_H1_1_O2_1_H1_2_C4_1_C4_2_H1_3_H1_3_H1_3_C4_2_H1_3_H1_3_H1_3_C4_2_H1_3_H1_3_H1_3_/_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0,FC_17_C4_0_H1_1_O2_1_H1_2_/_1_1_1_/_0_0_0_0,FC_38_N3_0_H1_1_C4_1_O2_2_C4_2_H1_3_H1_3_H1_3_/_1_1_2_1_1_1_1_/_0_0_0_0_0_0_0_0,FC_89_C4_0_H1_1_H1_1_C4_1_H1_2_O2_2_/_1_1_1_1_2_/_0_0_0_0_0_0,FC_6_N3_0_/_/_0,FC_121_N3_0_H1_1_C4_1_S2_2_N3_2_H1_3_H1_3_/_1_1_2_1_1_1_/_0_0_0_0_0_0_0,FC_242_C4_0_O2_1_C4_1_H1_2_C4_2_H1_3_H1_3_H1_3_C4_2_H1_3_H1_3_H1_3_C4_1_H1_2_C4_2_H1_3_H1_3_H1_3_C4_2_H1_3_H1_3_H1_3_/_2_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0
5267,0.740741,0.0,0.5,0.0,0.375,0.0934083,0.565217,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.285714,0.2,0.733333,0.444444,0,0,0,0.333333,0.0,0.0,0.333333,0.0,0.0,0.5,0,0.0,0.5,0.692308,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.333333,0.0,0,0.333333,0.0,0.714286,0,0,0.0,0,0.0,0.125,0,0.0,0.0,0,0.0,0,0
4895,0.703704,0.0,0.5,0.25,0.5,0.093195,0.521739,0.0,0.0,0.125,0.0,0.0,0.75,0.0,0.142857,0.1,0.666667,0.444444,0,0,0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0,0.0,0.416667,0.461538,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.333333,0.0,0,0.333333,0.0,0.571429,0,0,0.0,0,0.0,0.125,0,0.166667,0.0,0,0.0,0,0
5838,0.37037,0.0,0.166667,0.0,0.375,0.104988,0.434783,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.285714,0.1,0.4,0.222222,0,0,0,0.0,0.0,0.0,0.0666667,0.0,0.0,0.0,0,0.0,0.291667,0.307692,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.285714,0,0,0.0,0,0.666667,0.125,0,0.0,0.0,0,0.0,0,0
5842,0.222222,0.0,0.0,0.0,0.25,0.124257,0.217391,0.0,0.0,0.0,0.0,1.0,0.75,0.0,0.0,0.1,0.266667,0.444444,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0,0.0,0.166667,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.142857,0,0,0.0,0,0.666667,0.0,0,0.0,0.0,0,0.0,0,0
2901,0.185185,0.0,0.0,0.125,0.0,0.0805085,0.217391,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.214286,0.0,0.166667,0.111111,0,0,0,0.0,0.0,0.333333,0.0,0.0,0.0,0.0,0,0.0,0.166667,0.307692,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.142857,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0
4727,0.037037,0.0,0.333333,0.125,0.0,0.115404,0.0,0.5,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0333333,0.444444,0,0,0,0.0,0.0,0.333333,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0
5853,0.037037,0.3,0.0,0.125,0.0,0.304013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0666667,0.333333,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.5,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0
3559,0.777778,0.1,0.0,0.125,0.125,0.122775,0.782609,0.0,0.0,0.0,0.428571,0.0,0.25,0.0,0.428571,0.2,0.733333,0.0,0,0,0,0.0,0.125,0.0,0.533333,0.0,0.0,0.0,0,0.0,0.625,0.538462,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.111111,0.0,0.428571,0,0,0.0,0,0.0,0.5,0,0.0,0.0,0,0.25,0,0
521440,0.666667,0.0,0.333333,0.25,0.5,0.0880691,0.434783,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.214286,0.1,0.6,0.333333,0,0,0,0.0,0.0,0.0,0.266667,0.0,0.0,0.0,0,0.0,0.333333,0.538462,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.333333,0.0,0,0.333333,0.0,0.571429,0,0,0.0,0,0.0,0.125,0,0.0,0.0,0,0.0,0,0
698,0.62963,0.0,0.166667,0.125,0.25,0.0797607,0.478261,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.214286,0.2,0.566667,0.111111,0,0,0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0,0.0,0.375,0.461538,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.166667,0.0,0,0.333333,0.0,0.571429,0,0,0.0,0,0.0,0.125,0,0.0,0.0,0,0.0,0,0
4211,0.481481,0.4,0.0,0.0,0.0,0.253739,0.478261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.214286,0.2,0.433333,0.111111,0,0,0,0.0,0.0,0.0,0.533333,0.0,0.0,0.0,0,0.0,0.333333,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.333333,0.0,0.285714,0,0,0.0,0,0.0,0.5,0,0.0,0.0,0,0.0,0,0
225,0.62963,0.0,0.333333,0.125,0.5,0.053858,0.478261,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.285714,0.0,0.566667,0.222222,0,0,0,0.0,0.0,0.0,0.266667,0.0,0.0,0.0,0,0.0,0.375,0.692308,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.333333,0.0,0,0.222222,0.0,0.571429,0,0,0.0,0,0.0,0.0,0,0.166667,0.0,0,0.0,0,0
76,0.62963,0.0,0.333333,0.125,0.5,0.0605327,0.478261,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.285714,0.1,0.566667,0.222222,0,0,0,0.0,0.0,0.0,0.266667,0.0,0.0,0.0,0,0.0,0.375,0.615385,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.333333,0.0,0,0.222222,0.0,0.571429,0,0,0.0,0,0.0,0.125,0,0.166667,0.0,0,0.0,0,0
5889,0.814815,0.0,0.0,0.0,0.0,0.124903,0.608696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.285714,0.8,0.733333,0.0,0,0,0,0.0,0.0,0.0,0.933333,0.0,0.0,0.0,0,0.0,0.583333,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.555556,0.0,0.714286,0,0,0.0,0,0.0,0.75,0,0.0,0.0,0,0.0,0,0
5897,0.481481,0.0,0.166667,0.0,0.0,0.114822,0.347826,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.142857,0.5,0.466667,0.222222,0,0,0,0.0,0.0,0.0,0.466667,0.0,0.0,0.0,0,0.0,0.375,0.0769231,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.222222,0.0,0.428571,0,0,0.0,0,0.166667,0.375,0,0.0,0.5,0,0.0,0,0
942,0.333333,0.0,0.0,0.0,0.0,0.0728583,0.391304,0.0,0.0,0.0,0.142857,0.0,0.0,0.0,0.214286,0.1,0.366667,0.111111,0,0,0,0.0,0.0,0.0,0.333333,0.0,0.166667,0.0,0,0.0,0.333333,0.230769,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.111111,0.0,0.285714,0,0,0.0,0,0.0,0.125,0,0.0,0.0,0,0.25,0,0
3440,0.407407,0.1,0.0,0.125,0.0,0.215728,0.478261,0.0,0.0,0.125,0.0,0.0,0.25,0.0,0.0714286,0.2,0.433333,0.111111,0,0,0,0.0,0.0,0.333333,0.333333,0.25,0.166667,0.0,0,0.0,0.333333,0.0769231,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.111111,0.0,0.285714,0,0,0.0,0,0.166667,0.375,0,0.0,0.0,0,0.0,0,0
3767,0.222222,0.0,0.0,0.0,0.0,0.136649,0.217391,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0714286,0.1,0.233333,0.0,0,0,0,0.0,0.0,0.666667,0.266667,0.0,0.166667,0.0,0,0.0,0.208333,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.111111,0.0,0.142857,0,0,0.0,0,0.0,0.125,0,0.0,0.0,0,0.25,0,0
5921,0.0,0.0,0.333333,0.0,0.0,0.0648056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0333333,0.444444,0,0,0,0.0,0.0,0.333333,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0
2331,0.222222,0.0,0.0,0.0,0.0,0.11933,0.26087,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.142857,0.0,0.2,0.111111,0,0,0,0.0,0.0,0.333333,0.333333,0.0,0.0,0.0,0,0.0,0.208333,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.142857,0,0,0.0,0,0.0,0.125,0,0.0,0.0,0,0.0,0,0
5922,0.185185,0.0,0.0,0.125,0.0,0.162014,0.26087,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0714286,0.0,0.2,0.111111,0,0,0,0.0,0.0,0.0,0.266667,0.25,0.166667,0.0,0,0.0,0.208333,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.142857,0,0,0.0,0,0.0,0.125,0,0.0,0.0,0,0.25,0,0
3346,0.222222,0.0,0.166667,0.0,0.0,0.168253,0.26087,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.266667,0.444444,0,0,0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0,0.0,0.166667,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.5,0.0,0,0,0.0,0.0,0.166667,0.5,0,0.0,0.0,0.142857,0,0,0.0,0,0.0,0.125,0,0.0,0.0,0,0.0,0,0
119,0.0740741,0.0,0.0,0.125,0.0,0.0800723,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0714286,0.0,0.0666667,0.222222,0,0,0,0.0,0.0,0.333333,0.0,0.0,0.0,0.0,0,0.0,0.0833333,0.0,0.0,0.0,0,0,0.5,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0
2545,0.296296,0.0,0.333333,0.0,0.5,0.118491,0.26087,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0714286,0.0,0.333333,0.222222,0,0,0,0.0,0.0,0.0,0.133333,0.0,0.0,0.0,0,0.0,0.166667,0.153846,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.333333,0.0,0,0.0,0.0,0.428571,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0
3608,0.37037,0.0,0.166667,0.0,0.375,0.104988,0.434783,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.285714,0.1,0.4,0.222222,0,0,0,0.0,0.0,0.0,0.0666667,0.0,0.0,0.0,0,0.0,0.25,0.307692,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.166667,0.0,0,0.0,0.0,0.285714,0,0,0.0,0,0.333333,0.125,0,0.0,0.0,0,0.0,0,0
991,0.222222,0.0,0.333333,0.0,0.0,0.172654,0.26087,0.5,0.0,0.0,0.0,0.0,0.0,0.333333,0.0714286,0.1,0.333333,0.444444,0,0,0,0.0,0.0,0.333333,0.266667,0.0,0.0,0.0,0,0.0,0.291667,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.142857,0,0,0.0,0,0.0,0.25,0,0.0,0.0,0,0.0,0,0
3001,0.703704,0.0,0.5,0.0,0.5,0.0754516,0.521739,0.0,0.0,0.125,0.0,0.0,0.75,0.0,0.285714,0.1,0.666667,0.444444,0,0,0,0.0,0.0,0.0,0.333333,0.0,0.0,0.0,0,0.0,0.458333,0.692308,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.333333,0.0,0,0.333333,0.0,0.571429,0,0,0.0,0,0.0,0.125,0,0.0,0.0,0,0.0,0,0
1674,0.740741,0.0,0.166667,0.0,0.0,0.108189,0.521739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.214286,0.8,0.666667,0.111111,0,0,0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0,0.0,0.458333,0.153846,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.166667,0.0,0,0.555556,0.0,0.714286,0,0,0.0,0,0.0,0.375,0,0.0,0.0,0,0.0,0,0
3054,0.518519,0.0,0.333333,0.25,0.0,0.0892323,0.521739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.142857,0.2,0.466667,0.444444,0,0,0,0.0,0.0,0.0,0.533333,0.0,0.0,0.0,0,0.0,0.333333,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.222222,0.0,0.285714,0,0,0.0,0,0.0,0.5,0,0.0,0.0,0,0.0,0,0
5954,0.666667,0.0,0.0,0.0,0.0,0.120638,0.521739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.285714,0.6,0.6,0.0,0,0,0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0,0.0,0.5,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.444444,0.0,0.571429,0,0,0.0,0,0.0,0.75,0,0.0,0.0,0,0.0,0,0
2871,0.333333,0.1,0.5,0.0,0.0,0.188133,0.347826,0.5,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.3,0.466667,0.555556,0,0,0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0,0.0,0.291667,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.166667,0.0,0,0.222222,0.0,0.285714,0,0,0.0,0,0.0,0.125,0,0.0,0.0,0,0.0,0,0
298,0.333333,0.2,0.0,0.25,0.0,0.20744,0.347826,0.0,0.0,0.0,0.0,0.0,0.25,0.333333,0.0714286,0.1,0.333333,0.222222,0,0,0,0.0,0.0,0.333333,0.266667,0.0,0.0,0.0,0,0.0,0.208333,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.222222,0.0,0.142857,0,0,0.0,0,0.333333,0.25,0,0.166667,0.0,0,0.0,0,0
424,0.0740741,0.0,0.0,0.25,0.0,0.145501,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0666667,0.222222,0,0,0,0.0,0.0,0.333333,0.0,0.0,0.0,0.0,0,0.0,0.0416667,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0
738,0.111111,0.0,0.0,0.125,0.0,0.110169,0.0434783,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0714286,0.0,0.1,0.222222,0,0,0,0.0,0.0,0.666667,0.0,0.0,0.0,0.0,0,0.0,0.0833333,0.0769231,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0
611,0.111111,0.0,0.0,0.25,0.0,0.125413,0.0434783,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0714286,0.0,0.1,0.222222,0,0,0,0.0,0.0,0.333333,0.0,0.0,0.0,0.0,0,0.0,0.0833333,0.0769231,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0
5971,0.037037,0.0,0.0,0.0,0.0,0.169492,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0666667,0.333333,0,0,0,0.0,0.0,0.0,0.0,0.0,0.166667,0.0,0,0.0,0.0833333,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0
985,0.481481,0.0,0.166667,0.125,0.0,0.0340977,0.478261,0.0,0.333333,0.0,0.0,0.0,0.25,0.0,0.857143,0.0,0.433333,0.333333,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.541667,0.846154,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0
5977,0.0,0.3,0.333333,0.125,0.0,0.267664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.444444,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0
5304,0.777778,0.0,0.0,0.0,0.375,0.103413,0.565217,0.0,0.0,0.125,0.285714,0.0,0.25,0.0,0.285714,0.4,0.8,0.0,0,0,0,0.0,0.0,0.0,0.666667,0.0,0.0,0.5,0,0.0,0.5,0.461538,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.555556,0.0,1.0,0,0,0.0,0,0.0,0.375,0,0.0,0.0,0,0.5,0,0
1775,0.555556,0.0,0.0,0.0,0.375,0.139099,0.608696,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.285714,0.3,0.566667,0.0,0,0,0,0.0,0.0,0.0,0.666667,0.0,0.0,0.5,0,0.0,0.5,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.428571,0,0,0.0,0,0.5,0.25,0,0.0,0.0,0,0.0,0,0
4058,0.444444,0.0,0.166667,0.0,0.25,0.0764374,0.478261,0.0,0.0,0.0,0.285714,0.0,0.25,0.0,0.285714,0.2,0.466667,0.333333,0,0,0,0.0,0.0,0.0,0.333333,0.0,0.0,0.5,0,0.0,0.416667,0.307692,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.285714,0,0,0.0,0,0.0,0.125,0,0.0,0.0,0,0.0,0,0
2164,0.222222,0.0,0.5,0.0,0.25,0.0873849,0.26087,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0714286,0.0,0.266667,0.555556,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.166667,0.0769231,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.142857,0,0,0.0,0,0.666667,0.0,0,0.0,0.0,0,0.0,0,0
