CID,n,n_in,ms,dg_1,dg_2,dg_3,dg_4,dg_in_1,dg_in_2,dg_in_3,dg_in_4,dg_hyd_0,dg_hyd_1,dg_hyd_2,dg_hyd_3,bd_in_2,bd_in_3,na_in_C,na_in_N,na_in_O,na_ex_C,na_ex_N,na_ex_O,C2_C2_1,C2_C2_2,C2_C2_3,C2_C3_1,C2_C3_2,C2_C4_1,C2_N2_1,C2_N2_2,C2_N3_1,C2_O2_1,C3_C3_1,C3_C3_2,C3_C4_1,C3_N2_1,C3_N2_2,C3_N3_1,C3_O2_1,C4_C4_1,C4_N3_1,C4_O2_1,N2_N2_1,N2_N2_2,N2_N3_1,O2_O2_1,FC_C0_O1/1,FC_C0_C1/1,FC_C0_O1/2,FC_C0_C1_C2/1/1,FC_C0_C1_O2_O2/1/1/2,FC_C0_C1_O2/1/1,FC_C0_C1_C1/1/1,FC_C0_O1_C2/1/1,FC_C0_N1/1,FC_C0_C1/2,FC_C0_C1_C2/1/2,FC_C0_C1_C1_C2_C2/1/1/1/1,FC_C0_C1_C2_C2/1/1/1,FC_O0_C1_C2/1/1,FC_C0_C1_O2_O1/1/1/1,FC_O0_C1_C2_O2/1/1/2,FC_C0_C1_O2/1/2,FC_C0_C1_C1_O2_O2/1/1/1/2,FC_C0_C1_C2_C2/2/1/1,FC_C0_C1_O2_O2_N1/1/1/2/1,FC_C0_O1_O1_C2/2/1/1,FC_N0_C1/1,FC_C0_C1_C2_C2/1/1/2,FC_C0_C1_C2_O2/1/1/2,FC_C0_N1_C2_O1/1/1/2,FC_C0_C1_C2_C2_C2/1/1/1/1,FC_C0_N1_C2/1/1,FC_C0_C1_C1_C1_O2/1/1/1/1,FC_C0_C1_C2/2/1,FC_C0_C1_C2_O1/1/2/2,FC_C0_C1_O1/1/2,FC_N0_C1_N2_N2/2/1/1,FC_C0_N1_C2_C2/1/1/1,FC_C0_C1_C2_O1/1/1/2,FC_C0_C1_N2/1/1,FC_C0_C1_O1/1/1,FC_C0_C1_C2_O2/1/1/1,FC_C0_C1_N2/1/3,FC_O0_C1_C2_C2/1/1/1,FC_C0_C1_C1_C1/1/1/1,FC_C0_C1_O2_O2_O1/1/1/2/1,FC_C0_N1_C2_C2_O1/1/1/1/2,FC_N0_C1_O2/2/2,FC_C0_C1_O2_O1/1/2/1,FC_N0_C1_C2_C1_C2/1/1/1/1,FC_C0_C1_C2_C2_O2_C1_C2_O2/1/1/1/1/1/1/1,FC_C0_C1_C2_O2_O1_C2/1/1/1/1/1,FC_N0_C1_C2_C2/1/1/1,FC_C0_C1_N2_O2/1/1/2,FC_C0_C1_C2_C1_O2_O2/2/1/1/1/2,FC_C0_C1_O2_O1/1/1/2,FC_C0_C1_C2_C1_O2/1/1/1/1,FC_C0_N1_N2_O1/1/1/2,FC_O0_C1_C2_C2_C2/1/1/1/1,FC_C0_C1_C2_C2_O1/1/1/2/2,FC_C0_C1_C1/1/2,FC_O0_C1_C2_C2_C2_C1_C2_O2/1/1/1/1/1/1/2,FC_C0_C1_C1_O1/1/1/1,FC_O0_O1/1,FC_N0_C1_C2_C2_C1_C2_C2/1/1/1/1/1/1,FC_O0_C1_C2_C1_C2_O2/1/1/1/1/2,FC_C0_C1_C2_O1_O1_C2/1/2/2/1/1,FC_C0_N1_O2/1/1,FC_C0_C1_C1_C2/2/1/2,FC_C0_C1_C2_C1_O2/1/1/1/2,FC_C0_C1_C2_N2_O1/1/1/1/1,FC_C0_C1_O2_N1_C2_C2/1/1/1/1/1,FC_C0_C1_C2_O2_O1/1/1/1/2,FC_C0_C1_C2_C1_C2_O2/1/1/1/1/2,FC_C0_C1_C2_C2_O2_C1_C2_O2/1/1/1/1/1/1/2,FC_O0_C1_C2_C2_C1_C2_O2/1/1/1/1/1/2,FC_C0_C1_C1_C2_O1/1/1/2/1,FC_C0_N1/3,FC_O0_C1_C2_C1_C2/1/1/1/1,FC_C0_C1_C1_C1_C1/1/1/1/1,FC_C0_C1_C1_C1/1/1/2,FC_C0_C1_C2_C2_C1_O2_O2/1/1/1/1/1/2,FC_C0_C1_C2_O2_C1_C2_O2/1/1/2/1/1/2,FC_C0_N1_C2_C2_N1_C2_C2_O1/1/1/1/1/1/1/2,FC_C0_C1_C2_C1_O2/2/1/1/2,FC_C0_C1_C2_C1_N2/1/1/1/1,FC_C0_C1_C1_C2/1/1/2,FC_C0_N1_N2/1/1,FC_N0_C1_C1/1/1,FC_C0_C1_C1_C1_O1/1/1/1/1,FC_N0_C1_C2_O2/1/1/2,FC_C0_C1_C2_C2_C1_O2/1/1/1/1/2,FC_C0_C1_C2_O2_C1_O2/1/1/1/1/2,FC_N0_N1_C2_C2/1/1/1,FC_C0_C1_C1_C2/1/1/1,FC_C0_C1_C2_C2_C1_C2_O2/2/1/1/1/1/2,FC_O0_C1_C2_C1_C2_O2/1/2/1/1/2,FC_C0_C1_C1_O1_O2/1/1/1/1,FC_C0_C1_C2_C2_C1_C2_O2/1/1/1/1/1/2,FC_C0_C1_C2_C1_C2_C2/1/1/1/1/1,FC_O0_C1_C2_C2_C1_C2_C2/1/1/1/1/1/1,FC_C0_C1_C2_C2_C1_C2_C2_C2/1/1/2/1/1/1/1,FC_C0_O1_O1/1/2,FC_C0_C1_C2_O2_C1_O2/1/1/1/1/1,FC_C0_C1_C2_C1_O2_O2/1/1/1/1/2,FC_C0_C1_C2_C2_O1_O1_C2/1/1/2/2/1/1,FC_C0_C1_O2_C1_O2_C1_O2_C1_O2/1/1/1/1/1/1/1/1,FC_O0_C1_N2_O2/1/1/2,FC_C0_N1_O2/1/2,FC_C0_C1_C2_C1_C2/1/1/1/1,FC_C0_C1_C2_C2_C1_O2/1/1/1/1/1,FC_N0_N1_O2/1/2,FC_C0_C1_C2_C2_C1_C2_O2/1/1/1/1/1/1,FC_N0_C1_C2_C1_C2_C1_C2/1/1/1/1/1/1
10255083,35,20,134.857,0,2,18,0,0,14,6,0,18,15,1,1,6,0,19,0,1,3,0,12,0,0,0,1,1,0,0,0,0,0,14,5,0,0,0,0,2,0,0,0,0,0,0,0,7,1,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7516,8,6,125,0,5,1,0,0,6,0,0,1,6,1,0,3,0,6,0,0,0,2,0,2,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7061,11,7,121.818,0,5,2,0,1,5,1,0,2,5,2,2,3,0,6,1,0,4,0,0,2,2,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3661,21,17,126.667,0,10,7,0,0,13,4,0,5,10,5,1,3,0,15,1,1,2,0,2,3,2,0,7,1,0,0,0,0,0,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7002,11,10,120,0,7,3,0,0,8,2,0,3,7,0,1,5,0,10,0,0,1,0,0,3,2,0,1,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44630107,11,7,123.636,0,3,2,2,0,5,2,0,2,3,3,3,0,0,7,0,0,3,0,1,1,0,0,3,0,1,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3026,20,14,128,0,10,4,0,2,10,2,0,8,4,6,2,3,0,12,0,2,4,0,2,4,1,0,0,2,0,0,0,0,2,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
134747495,58,36,131.034,0,14,16,6,0,24,12,0,19,23,9,7,1,0,32,0,4,10,0,12,4,0,0,4,1,7,0,0,0,0,10,0,7,0,0,0,8,1,0,0,0,0,0,0,5,4,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9807916,35,20,134.857,0,2,18,0,0,14,6,0,18,15,1,1,6,0,19,0,1,3,0,12,0,0,0,1,1,0,0,0,0,0,14,5,0,0,0,0,2,0,0,0,0,0,0,0,7,1,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1742129,31,21,122.581,0,12,8,1,1,17,3,0,8,4,11,8,3,0,20,0,1,9,0,1,7,0,0,5,0,2,0,0,0,0,3,3,0,0,0,0,1,0,0,1,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8894,6,6,126.667,0,6,0,0,0,6,0,0,1,0,5,0,0,0,5,0,1,0,0,0,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31229,10,7,128,0,6,1,0,1,5,1,0,4,5,0,1,3,0,6,0,1,2,0,1,2,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16850,25,22,128,0,12,9,1,0,15,6,1,13,12,0,0,9,0,20,0,2,0,0,3,2,3,0,6,4,0,0,0,0,0,2,2,3,0,0,0,3,0,0,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10439,7,6,125.714,0,5,1,0,0,6,0,0,2,4,1,0,3,0,5,1,0,0,1,0,2,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7067801,29,21,121.379,0,12,8,1,1,15,5,0,4,11,9,5,3,0,21,0,0,7,0,1,5,1,0,9,2,1,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7716,16,14,120,0,13,1,0,1,12,1,0,1,5,9,1,3,0,14,0,0,2,0,0,9,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5280795,28,21,121.429,0,13,7,1,1,15,5,0,4,8,12,4,2,0,21,0,0,6,0,1,7,0,0,8,2,1,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
656656,58,36,131.034,0,14,16,6,0,24,12,0,19,23,9,7,1,0,32,0,4,10,0,12,4,0,0,4,1,7,0,0,0,0,10,0,7,0,0,0,8,1,0,0,0,0,0,0,5,4,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44575418,25,17,129.6,0,7,6,4,0,11,4,2,10,9,5,1,1,0,16,0,1,3,0,5,1,1,0,3,0,5,0,0,0,0,1,0,8,0,0,0,1,0,0,1,0,0,0,0,2,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10492,11,7,123.636,0,3,2,2,0,5,2,0,2,3,3,3,0,0,7,0,0,3,0,1,1,0,0,3,0,1,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6819,24,17,130,0,12,5,0,2,13,2,0,11,4,7,2,3,0,14,0,3,4,0,3,4,1,0,1,2,0,0,0,0,3,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
798,9,9,122.222,0,7,2,0,0,7,2,0,2,7,0,0,4,0,8,1,0,0,0,0,2,2,0,1,2,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21954,8,6,135,0,4,2,0,0,6,0,0,4,4,0,0,1,0,4,2,0,0,0,2,0,1,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7047,10,10,122,0,8,2,0,0,8,2,0,3,7,0,0,5,0,9,1,0,0,0,0,3,2,0,1,2,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6759,27,18,131.852,0,6,12,0,1,12,5,0,13,10,2,2,5,0,14,4,0,3,0,6,0,0,0,3,2,0,0,0,1,0,5,1,0,4,2,2,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7814,8,6,125,0,4,2,0,0,6,0,0,2,4,2,0,3,0,6,0,0,0,2,0,1,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2758,11,8,123.636,0,5,1,2,0,6,2,0,3,1,4,3,0,0,7,0,1,3,0,0,2,0,0,2,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5102,29,21,128.276,0,9,12,0,0,13,8,0,16,7,3,3,6,0,18,0,3,5,0,3,0,1,0,7,2,0,0,0,0,1,6,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7340,17,14,123.529,0,9,5,0,0,12,2,0,7,7,1,2,7,0,12,2,0,2,1,0,2,2,0,3,3,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
995,14,14,120,0,10,4,0,0,10,4,0,4,10,0,0,7,0,14,0,0,0,0,0,4,3,0,2,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6432644,28,21,121.429,0,13,7,1,1,15,5,0,4,8,12,4,2,0,21,0,0,6,0,1,7,0,0,8,2,1,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7947,9,6,120,0,3,3,0,0,6,0,0,3,3,0,3,3,0,6,0,0,3,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7237,8,6,120,0,4,2,0,0,6,0,0,2,4,0,2,3,0,6,0,0,2,0,0,2,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7015,13,12,121.538,0,9,3,0,0,10,2,0,3,9,1,0,6,0,12,0,0,0,1,0,4,3,0,1,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
