CID,n,n_in,ms,dg_1,dg_2,dg_3,dg_4,dg_in_1,dg_in_2,dg_in_3,dg_in_4,dg_hyd_0,dg_hyd_1,dg_hyd_2,dg_hyd_3,bd_in_2,bd_in_3,na_in_C,na_in_N,na_in_O,na_ex_C,na_ex_N,na_ex_O,C2_C2_1,C2_C2_2,C2_C3_1,C2_C3_2,C2_C4_1,C2_N2_1,C2_N2_2,C2_N3_1,C2_O2_1,C3_C3_1,C3_C3_2,C3_C4_1,C3_N2_1,C3_N2_2,C3_N3_1,C3_O2_1,C4_C4_1,C4_N2_1,C4_N3_1,C4_O2_1,N2_N2_1,N2_N2_2,N2_N3_1,N2_O2_1,N3_N3_1,N3_O2_1,O2_O2_1,FC_C0_O1/2,FC_C0_C1/1,FC_C0_O1/1,FC_C0_O1_C2/1/1,FC_C0_C1_C2/1/1,FC_N0_C1/1,FC_C0_C1_O2_O2/1/1/2,FC_C0_N1/1,FC_C0_C1_C2_C2/1/1/1,FC_C0_N1_C2_C2/1/1/1,FC_C0_C1_O2/1/1,FC_C0_N1_O2/2/1,FC_N0_C1_C2_C2/1/1/1,FC_C0_C1_N2_O2/1/1/2,FC_C0_N1/2,FC_C0_C1_N2/1/1,FC_O0_C1_C2/1/1,FC_C0_C1_C1/1/1,FC_N0_C1_C2/1/1,FC_N0_C1_C2_O2/1/1/2,FC_C0_C1_C2/1/2,FC_C0_O1_O1_C2/2/1/1,FC_C0_C1_C2_O2/1/1/2,FC_C0_N1_C2/1/1,FC_O0_C1_C2_O2/1/1/2,FC_C0_C1_C1_O2_O2/1/1/1/2,FC_C0_C1_C2_C2_C2/1/1/1/1,FC_C0_C1_C2_O2/1/1/1,FC_C0_C1_O2_O1/1/1/2,FC_C0_C1_O1/1/1,FC_C0_C1_N2/1/3,FC_N0_C1_C2_C1_C2/1/1/1/1,FC_C0_C1_C2/2/1,FC_C0_N1_C2_C2_O1/1/1/1/2,FC_C0_N1_O2_O1/1/1/2,FC_C0_C1_C1_C2/1/1/1,FC_N0_C1_O2/1/2,FC_N0_C1_N2_N2/1/1/2,FC_C0_N1_C2_O1/1/1/2,FC_C0_C1_O1_C2/1/1/1,FC_C0_C1_O2_O1/1/1/1,FC_C0_C1_N2_O1/1/1/2,FC_C0_C1_C2_O1/1/1/2,FC_C0_C1_C2_C2_C2_O1/1/1/1/1/2,FC_N0_C1_N2/1/3,FC_N0_C1_C2_C2_C1_C2_C2/1/1/1/1/1/1,FC_C0_N1_N1_O2/1/2/1,FC_C0_C1_N2_N2/1/1/2,FC_C0_C1_C2_C2_N2/1/1/1/1,FC_C0_C1_C2_O1/1/1/1,FC_C0_C1_C2_N2/1/1/1,FC_C0_C1_C2_C2_O2/1/1/1/1,FC_C0_C1_O2_C1_O2/1/1/1/1,FC_N0_C1_C2_C2_C2/1/1/1/1,FC_N0_C1_N2_O2/1/1/2,FC_C0_C1_N1_O2/1/2/1,FC_O0_C1_N2_O2/1/1/2,FC_C0_C1_C2/1/3,FC_C0_C1_C2_C1_O2/1/1/1/1,FC_C0_C1_C1_C1_O2/1/1/1/1,FC_C0_C1_N1_C2/1/1/1,FC_C0_O1_C2_O1_C2/1/1/1/1,FC_C0_C1_O2/1/2,FC_O0_C1_C2_C2/1/1/1,FC_O0_C1_C2_C2_C2/1/1/1/1,FC_C0_C1_C2_C2_C1_N2/1/1/1/1/3,FC_C0_C1_C1_O2/1/1/1,FC_C0_C1_O2_O2_O1/1/1/2/2,FC_C0_C1_C2_O1/1/3/1,FC_N0_C1_C1_C2/1/1/1,FC_N0_C1_N2_N2/2/1/1
48,0.148148,0.097561,0.5,0,0.09375,0.217391,0,0.25,0.121212,0.0666667,0,0.222222,0.173913,0.0434783,0.214286,0.166667,0,0.114286,0.1,0,0.176471,0,0.272727,0,0.166667,0.125,0,0,0,0,0.125,0,0.0625,0.25,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.25,0.2,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,0.185185,0.146341,0.5625,0,0.15625,0.217391,0,0.25,0.181818,0.0666667,0,0.296296,0.130435,0.130435,0.142857,0.166667,0,0.142857,0.1,0.111111,0.176471,0,0.272727,0.0769231,0.166667,0.125,0,0,0,0,0.25,0,0.0625,0.25,0,0,0,0.2,0.0769231,0,0,0,0,0,0,0,0,0,0,0,0.4,0.125,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,0.0925926,0.0487805,0.454545,0,0.0625,0.173913,0,0,0.121212,0,0,0.185185,0.130435,0.0434783,0.142857,0.166667,0,0.0571429,0.1,0,0.176471,0,0.181818,0,0.166667,0.0625,0,0,0,0,0.125,0,0.0625,0.25,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0.2,0,0.5,0.333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,0.0555556,0.121951,0.333333,0,0.21875,0.0869565,0,0,0.151515,0.133333,0,0.148148,0.217391,0,0,0.333333,0,0.0857143,0.3,0,0,0,0,0.0769231,0.333333,0,0,0,0.2,0.5,0.25,0,0,0,0,0.1,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,0.407407,0.390244,0.392857,0,0.4375,0.173913,0.4,0.25,0.393939,0.2,0.5,0.333333,0.347826,0.434783,0.0714286,0.25,0,0.457143,0.1,0,0.176471,0,0.454545,0.384615,0.333333,0.375,0,1,0,0,0,0,0,0.25,0.0909091,0.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.2,0,0,0.25,0,0,0.5,0,0,0,0.333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,0.259259,0.317073,0.25,0,0.375,0.217391,0,0.25,0.272727,0.333333,0,0.296296,0.304348,0.130435,0.142857,0.5,0,0.285714,0.4,0,0.117647,0.333333,0,0.230769,0,0.1875,0.571429,0,0.2,1,0.125,0,0.125,0,0,0.1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58,0.259259,0.292683,0.2,0,0.3125,0.26087,0,0.25,0.242424,0.333333,0,0.296296,0.304348,0.0869565,0.214286,0.5,0,0.285714,0.3,0,0.176471,0.333333,0,0.153846,0.166667,0.125,0.571429,0,0.4,0,0.125,0,0.125,0,0,0.1,0.2,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,0.277778,0.341463,0.333333,0,0.25,0.391304,0.2,0,0.272727,0.4,0.5,0.259259,0.434783,0.130435,0.0714286,0.333333,0,0.371429,0.1,0.111111,0.0588235,0,0.181818,0.0769231,0.333333,0.375,0,0.2,0,0,0.125,0,0.1875,0.5,0.272727,0,0,0.2,0.153846,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0.333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,0.166667,0.121951,0.6,0,0.15625,0.173913,0,0.25,0.151515,0.0666667,0,0.259259,0.173913,0.130435,0.0714286,0.166667,0,0.142857,0.1,0,0.117647,0,0.363636,0.153846,0.166667,0.0625,0,0,0,0,0.25,0,0.0625,0.25,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.125,0.2,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,0.259259,0.243902,0.35,0,0.28125,0.217391,0,0.25,0.242424,0.2,0,0.259259,0.521739,0,0.0714286,0.5,0,0.314286,0,0,0.117647,0.333333,0.272727,0.230769,0.5,0.1875,0.428571,0,0,0,0,0,0.1875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,0.240741,0.243902,0.315789,0,0.28125,0.217391,0,0.25,0.242424,0.2,0,0.259259,0.478261,0,0.0714286,0.5,0,0.314286,0,0,0.117647,0,0.272727,0.230769,0.5,0.1875,0.428571,0,0,0,0,0,0.1875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69,0.296296,0.317073,0.272727,0,0.34375,0.26087,0,0.25,0.272727,0.333333,0,0.37037,0.217391,0.173913,0.214286,0.5,0,0.257143,0.5,0,0.235294,0.333333,0,0.153846,0,0.25,0.571429,0,0.2,0,0,0,0.125,0,0,0.2,0.2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,0.111111,0.0731707,0.416667,0,0.09375,0.173913,0,0.25,0.0909091,0.0666667,0,0.185185,0.173913,0.0869565,0.0714286,0.166667,0,0.0857143,0.1,0,0.176471,0,0.181818,0,0.166667,0.0625,0,0,0,0,0.25,0,0.0625,0.25,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.125,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72,0.148148,0.097561,0.5,0,0.125,0.173913,0,0.25,0.121212,0.0666667,0,0.222222,0.130435,0.130435,0.142857,0.166667,0,0.114286,0.1,0,0.176471,0,0.272727,0.0769231,0.166667,0.0625,0,0,0,0,0.25,0,0.0625,0.25,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0.2,0.25,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73,0.259259,0.195122,0.5,0,0.1875,0.26087,0,0.25,0.181818,0.2,0,0.37037,0.0869565,0.173913,0.285714,0.0833333,0,0.171429,0.1,0.222222,0.294118,0.333333,0.181818,0.153846,0,0.125,0,0,0,0,0.125,0.2,0.125,0.25,0,0,0,0.2,0.153846,0,0,0,0,0,0,0,0,0,1,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74,0.111111,0.0487805,0.416667,0,0.0625,0.173913,0,0,0.121212,0,0,0.185185,0.173913,0,0.214286,0.166667,0,0.0571429,0.1,0,0.235294,0,0.181818,0,0.166667,0.0625,0,0,0,0,0.125,0,0.0625,0.25,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.125,0.2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,0.12963,0.146341,0.384615,0,0.1875,0.173913,0,0,0.181818,0.133333,0,0.222222,0,0.26087,0.0714286,0.166667,0,0.114286,0.2,0.111111,0.117647,0.333333,0,0.153846,0,0.125,0,0,0,0,0.25,0,0,0.25,0,0.1,0.2,0,0.153846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77,0.0740741,0.0487805,0.5,0,0.09375,0.130435,0,0,0.121212,0,0,0.148148,0.173913,0.0434783,0.0714286,0.25,0,0.0571429,0.1,0,0.117647,0,0.181818,0.0769231,0,0,0.142857,0,0,0.5,0,0,0.0625,0.25,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78,0.203704,0.170732,0.352941,0,0.1875,0.217391,0,0.25,0.151515,0.2,0,0.259259,0.347826,0,0.142857,0.416667,0,0.228571,0,0,0.176471,0,0.272727,0,0.333333,0.375,0.285714,0,0,0,0,0,0.0625,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79,0.12963,0.170732,0.461538,0,0.21875,0.173913,0,0,0.212121,0.133333,0,0.259259,0.173913,0.0869565,0,0.416667,0,0.114286,0.4,0,0,0.666667,0,0,0.166667,0.125,0.142857,0,0.2,0,0,0,0.0625,0,0,0.2,0.6,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80,0.166667,0.146341,0.466667,0,0.1875,0.173913,0,0.25,0.181818,0.0666667,0,0.222222,0.130435,0.173913,0.142857,0.166667,0,0.142857,0.1,0.111111,0.176471,0,0.181818,0.153846,0.166667,0.0625,0,0,0,0,0.25,0.2,0.0625,0.25,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.125,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,0.111111,0.0731707,0.416667,0,0.09375,0.173913,0,0.25,0.0909091,0.0666667,0,0.185185,0.130435,0.0869565,0.142857,0.166667,0,0.0857143,0.1,0,0.176471,0,0.181818,0,0.166667,0.0625,0,0,0,0,0.25,0,0.0625,0.25,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.125,0.2,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85,0.314815,0.268293,0.521739,0,0.28125,0.26087,0,0.5,0.212121,0.266667,0,0.407407,0.347826,0.0869565,0.142857,0.333333,0,0.228571,0.3,0.111111,0.235294,0.333333,0.272727,0.0769231,0.333333,0.1875,0,0,0,0,0,0,0.125,0.25,0,0.4,0.2,0,0.153846,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,0.5,0.536585,0.393939,0,0.59375,0.304348,0,0.25,0.545455,0.333333,0,0.296296,0.304348,0.782609,0,0,0,0.542857,0.3,0.111111,0.117647,0.666667,0.272727,0.769231,0,0.5,0,0,0.2,0,0.375,0.2,0.0625,0,0,0.1,0,0.4,0.0769231,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,0.203704,0.146341,0.529412,0,0.15625,0.217391,0,0.5,0.121212,0.133333,0,0.259259,0.173913,0.130435,0.214286,0.166667,0,0.114286,0.1,0.222222,0.294118,0,0.181818,0,0.166667,0.125,0,0,0,0,0.25,0,0.0625,0.25,0,0,0,0.2,0.153846,0,0,0,0,0,0,0,0,0,0,0,0.2,0.125,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88,0.296296,0.341463,0.318182,0,0.25,0.391304,0.2,0,0.272727,0.4,0.5,0.296296,0.391304,0.130435,0.142857,0.333333,0,0.371429,0.1,0.111111,0.117647,0,0.181818,0.0769231,0.333333,0.375,0,0.2,0,0,0.125,0,0.1875,0.5,0.272727,0,0,0.2,0.153846,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.25,0,0.333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90,0.12963,0.146341,0.384615,0,0.1875,0.173913,0,0.25,0.121212,0.2,0,0.185185,0.217391,0.130435,0,0.333333,0,0.142857,0.2,0,0.0588235,0.333333,0.0909091,0,0.166667,0.25,0.142857,0,0,0.5,0.125,0,0,0.25,0,0,0,0.2,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91,0.5,0.390244,0.606061,0,0.40625,0.304348,0,0.5,0.424242,0.133333,0,0.518519,0.478261,0.304348,0.0714286,0.25,0,0.371429,0.4,0,0.235294,0.666667,0.636364,0.153846,0.166667,0.4375,0.285714,0,0.4,0,0,0,0.0625,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0,0.2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93,0.407407,0.390244,0.392857,0,0.40625,0.26087,0.2,0.25,0.393939,0.2,0.5,0.333333,0.391304,0.347826,0.142857,0.25,0,0.457143,0.1,0,0.176471,0,0.454545,0.384615,0.166667,0.375,0.285714,0.6,0,0,0,0,0.125,0,0.0909091,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0.5,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1004,0.277778,0.317073,0.333333,0,0.34375,0.26087,0,0.25,0.272727,0.333333,0,0.333333,0.478261,0.0434783,0,0.583333,0,0.371429,0.1,0,0.0588235,0,0.272727,0.230769,0.666667,0.1875,0.285714,0,0,0,0.25,0,0.1875,0.25,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1005,0.351852,0.390244,0.36,0,0.40625,0.304348,0,0.25,0.363636,0.333333,0,0.407407,0.565217,0.0434783,0,0.666667,0,0.457143,0.1,0,0.0588235,0,0.363636,0.307692,0.666667,0.1875,0.571429,0,0,0,0.25,0,0.25,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1006,0.388889,0.390244,0.407407,0,0.375,0.347826,0,0.25,0.363636,0.333333,0,0.481481,0.521739,0.0434783,0.0714286,0.666667,0,0.457143,0.1,0,0.117647,0,0.454545,0.230769,0.5,0.25,0.714286,0,0,0,0.25,0,0.25,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0.25,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1007,0.425926,0.390244,0.448276,0,0.34375,0.391304,0,0.25,0.363636,0.333333,0,0.555556,0.478261,0.0434783,0.142857,0.666667,0,0.457143,0.1,0,0.176471,0,0.545455,0.153846,0.333333,0.3125,0.857143,0,0,0,0.25,0,0.25,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0.5,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1008,0.240741,0.219512,0.473684,0,0.25,0.217391,0,0.25,0.212121,0.2,0,0.333333,0.347826,0.0434783,0.0714286,0.416667,0,0.257143,0.1,0,0.117647,0,0.363636,0.153846,0.333333,0.125,0.428571,0,0,0,0.25,0,0.125,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0.25,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1009,0.203704,0.170732,0.294118,0,0.15625,0.26087,0,0,0.212121,0.133333,0,0.296296,0.217391,0,0.285714,0.333333,0,0.171429,0.2,0,0.235294,0.333333,0.0909091,0.153846,0.333333,0.0625,0.142857,0,0,0,0,0,0.0625,0.25,0,0,0,0.6,0,0,0,0,0,0,0,0,0,1,0,0,0.2,0.125,0,0,0,0.333333,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101,0.611111,0.682927,0.282051,0,0.59375,0.565217,0,0.25,0.606061,0.6,0,0.481481,0.73913,0.304348,0.142857,0.75,0,0.742857,0.3,0,0.176471,0,0.363636,0.307692,0.666667,0.75,0.571429,0,0,0,0.625,0,0.125,0.25,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.25,0.2,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1011,0.203704,0.219512,0.411765,0,0.28125,0.173913,0,0.25,0.212121,0.2,0,0.259259,0.391304,0.0434783,0,0.416667,0,0.257143,0.1,0,0.0588235,0,0.272727,0.230769,0.333333,0.125,0.428571,0,0,0,0,0,0.125,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1012,0.203704,0.219512,0.411765,0,0.28125,0.173913,0,0.25,0.212121,0.2,0,0.259259,0.391304,0.0434783,0,0.416667,0,0.257143,0.1,0,0.0588235,0,0.272727,0.153846,0.5,0.125,0.285714,0,0,0,0.375,0,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
