CID,na_in_C4,na_ex_Cl1,LeafAC_O2_C4_1,na_ex_C4,LeafAC_O2_C4_2,ms,C4_2_N3_3_1,FC_11_C4_0_H1_1_H1_1_C4_1_H1_2_H1_2_C4_2_H1_3_H1_3_H1_3_/_1_1_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0_0,C4_2_N3_2_1,FC_3_C4_0_/_/_0,na_ex_S2,FC_9_O2_0_/_/_0,rank,LeafAC_C4_N3_1,na_ex_Br1,LeafAC_C4_O2_1,FC_1_C4_0_H1_1_/_1_/_0_0,LeafAC_O2_N3_2,C4_2_O2_2_1,FC_22_C4_0_C4_1_O2_2_O2_2_H1_3_/_1_2_1_1_/_0_0_0_0_0,FC_13_C4_0_N3_1_H1_2_H1_2_/_1_1_1_/_0_0_0_0,N3_3_N3_3_1,FC_67_C4_0_H1_1_H1_1_O2_1_C4_2_H1_3_H1_3_H1_3_/_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0,FC_32_C4_0_H1_1_H1_1_C4_1_H1_2_C4_2_H1_3_H1_3_H1_3_C4_2_H1_3_H1_3_H1_3_/_1_1_1_1_1_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0_0_0_0_0,na_ex_O2,na_in_S2,LeafAC_O2_S4_2,FC_51_C4_0_H1_1_H1_1_N3_1_C4_2_H1_3_H1_3_H1_3_C4_2_H1_3_H1_3_H1_3_/_1_1_1_1_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0_0_0_0,C4_2_C4_4_1,C4_2_C4_3_2,FC_50_P5_0_O2_1_C4_2_H1_3_H1_3_H1_3_O2_1_C4_2_H1_3_H1_3_H1_3_S2_1_/_1_1_1_1_1_1_1_1_1_1_2_/_0_0_0_0_0_0_0_0_0_0_0_0,FC_102_C4_0_O2_1_C4_1_H1_2_Cl1_2_Cl1_2_/_2_1_1_1_1_/_0_0_0_0_0_0,FC_42_C4_0_H1_1_Cl1_1_/_1_1_/_0_0_0,FC_2_C4_0_H1_1_H1_1_/_1_1_/_0_0_0,FC_122_O2_0_N3_1_O2_2_O2_2_/_1_1_2_/_0_1_-1_0,FC_25_C4_0_Br1_1_/_1_/_0_0,FC_65_C4_0_C4_1_H1_2_H1_2_O2_2_H1_3_/_1_1_1_1_1_/_0_0_0_0_0_0,FC_70_C4_0_H1_1_H1_1_C4_1_H1_2_H1_2_N3_2_H1_3_H1_3_/_1_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0,LeafAC_C4_C4_1,FC_82_C4_0_H1_1_C4_1_H1_2_C4_2_H1_3_H1_3_/_1_1_1_2_1_1_/_0_0_0_0_0_0_0
7243,0.2,0.0,0.0,0.0,0.0,0.0476047,0.0,0.0,0.0,0.0,0.0,0.0,0.142857,0.0,0.0,0.0,0.25,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0.0,0,0,0.0,0.333333,0,0,0.0,0.0,0,0.0,0,0,0.0,0
5032,0.266667,0.0,0.125,0.222222,0.0,0.0355102,0.0,0.0,0.0,0.1,0.0,0.0,0.142857,0.25,0.0,0.0,0.3125,0.0,0.0,0.0,0.0,0,0,0.0,0.111111,0.0,0,0,0.0,0.166667,0,0,0.0,0.0,0,0.0,0,0,0.166667,0
7966,0.2,0.0,0.125,0.0,0.0,0.019458,0.0,0.0,0.0,0.0,0.0,0.0,0.142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.111111,0.0,0,0,0.0,0.0,0,0,0.0,0.384615,0,0.0,0,0,0.0,0
92987,0.2,0.0,0.0,0.222222,0.166667,0.0265918,0.0,0.0,0.25,0.0,0.0,0.0,0.142857,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0,0,0.0,0.111111,0.0,0,0,0.0,0.0,0,0,0.0,0.307692,0,0.0,0,0,0.166667,0
7971,0.166667,0.0,0.125,0.0,0.0,0.0696904,0.0,0.0,0.25,0.0,0.0,0.0,0.142857,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0,0,0.0,0.111111,0.0,0,0,0.0,0.166667,0,0,0.0,0.0,0,0.0,0,0,0.0,0
7151,0.2,0.0,0.0,0.111111,0.166667,0.0723815,0.0,0.0,0.25,0.1,0.0,0.0,0.142857,0.0,0.0,0.333333,0.25,0.0,0.0,0.0,0.0,0,0,0.0,0.222222,0.0,0,0,0.0,0.166667,0,0,0.0,0.0,0,0.0,0,0,0.0,0
589653,0.2,0.0,0.0,0.111111,0.0,0.0824035,0.0,0.0,0.75,0.2,0.0,0.0,0.285714,0.0,0.0,0.0,0.1875,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0.166667,0
1000,0.233333,0.0,0.125,0.111111,0.0,0.0433228,0.0,0.0,0.0,0.1,0.0,0.0,0.142857,0.0,0.0,0.0,0.3125,0.0,0.0,0.0,0.0,0,0,0.0,0.111111,0.0,0,0,0.0,0.166667,0,0,0.0,0.0,0,0.0,0,0,0.0,0
5184,0.5,0.0,0.125,0.222222,0.166667,0.0532179,0.0,0.0,0.0,0.1,0.0,0.4,0.571429,0.25,0.0,0.0,0.625,0.0,0.0,0.0,0.0,0,0,0.0,0.222222,0.0,0,0,0.0,0.166667,0,0,0.0,0.153846,0,0.0,0,0,0.0,0
8073,0.0333333,0.0,0.0,0.333333,0.166667,0.0388156,0.0,0.333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0,0,0.0,0.111111,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0.166667,0
2142,0.633333,0.0,1.0,0.333333,0.166667,0.0532497,0.0,0.0,0.0,0.0,0.0,0.8,0.428571,0.0,0.0,0.0,0.3125,0.0,0.0,0.0,0.0,0,0,0.0,1.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0769231,0,0.0,0,1,0.0,0
12233,0.0333333,0.0,0.125,0.555556,0.0,0.0117719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.111111,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0.5,0
773,0.166667,0.0,0.125,0.111111,0.166667,0.0665353,0.0,0.0,0.5,0.1,0.0,0.0,0.142857,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0,0,0.0,0.222222,0.0,0,0,0.0,0.166667,0,0,0.0,0.0769231,0,0.0,0,0,0.0,0
7211,0.1,0.0,0.25,0.555556,0.0,0.0185328,0.0,0.333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.222222,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0.333333,0
738,0.1,0.0,0.125,0.222222,0.333333,0.0580165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.333333,0.0,0,0,0.0,0.0,0,0,0.0,0.0769231,0,0.0,0,0,0.0,0
7967,0.2,0.0,0.0,0.0,0.166667,0.0289526,0.0,0.0,0.0,0.0,0.0,0.0,0.142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.111111,0.0,0,0,0.0,0.0,0,0,0.0,0.384615,0,0.0,0,0,0.0,0
5541,0.1,0.0,0.0,0.666667,0.5,0.062129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,1.0,0.0,0.0,0,0,0.0,0.333333,0.0,0,0,0.0,0.0,0,0,0.0,0.153846,0,0.0,0,0,0.5,0
10045,0.0,0.0,0.125,0.666667,0.0,0.0117719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.111111,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0.666667,0
6009,0.3,0.0,0.0,0.444444,0.166667,0.0484399,0.0,0.0,0.0,0.1,0.0,0.0,0.285714,0.75,0.0,0.0,0.3125,0.0,0.0,0.0,0.0,1,0,0.0,0.111111,0.0,0,0,0.0,0.166667,0,0,0.0,0.0,0,0.0,0,0,0.166667,0
11596,0.0666667,0.0,0.0,0.333333,0.166667,0.0363959,0.0,0.333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0,0,0.0,0.111111,0.0,0,0,0.0,0.0,0,0,0.0,0.0769231,0,0.0,0,0,0.166667,0
12340,0.0333333,0.0,0.0,0.444444,0.0,0.0123729,0.0,0.333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0.333333,0
7749,0.0333333,0.0,0.0,0.444444,0.166667,0.0334068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.111111,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0.333333,0
342,0.2,0.0,0.125,0.111111,0.0,0.0476047,0.0,0.0,0.0,0.0,0.0,0.0,0.142857,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0,0,0.0,0.111111,0.0,0,0,0.0,0.333333,0,0,0.0,0.0,0,0.0,0,0,0.166667,0
7671,0.2,0.0,0.0,0.111111,0.166667,0.0629858,0.0,0.0,0.0,0.1,0.0,0.0,0.142857,0.0,0.0,0.0,0.3125,0.0,0.0,0.0,0.0,0,0,0.0,0.111111,0.0,0,0,0.0,0.166667,0,0,0.0,0.0,0,0.0,0,0,0.0,0
4684,0.2,0.1,0.125,0.0,0.0,0.106799,0.0,0.0,0.0,0.0,0.0,0.0,0.142857,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0,0,0.0,0.111111,0.0,0,0,0.0,0.333333,0,0,0.0,0.0,0,0.0,0,0,0.0,0
7933,0.2,0.1,0.125,0.0,0.0,0.106799,0.0,0.0,0.0,0.0,0.0,0.0,0.142857,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0,0,0.0,0.111111,0.0,0,0,0.0,0.333333,0,0,0.0,0.0,0,0.0,0,0,0.0,0
2879,0.2,0.0,0.125,0.111111,0.0,0.0476047,0.0,0.0,0.0,0.0,0.0,0.0,0.142857,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0,0,0.0,0.111111,0.0,0,0,0.0,0.333333,0,0,0.0,0.0,0,0.0,0,0,0.166667,0
11264,0.0333333,0.0,0.125,0.555556,0.0,0.0117719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.111111,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0.5,0
31236,0.233333,0.0,0.125,0.111111,0.0,0.0504443,0.0,0.0,0.0,0.1,0.0,0.2,0.142857,0.0,0.0,0.0,0.3125,0.0,0.5,0.0,0.0,0,0,0.0,0.111111,0.0,0,0,0.0,0.166667,0,0,0.0,0.0,0,0.0,0,0,0.0,0
11261,0.0333333,0.0,0.125,0.555556,0.0,0.0117719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.111111,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0.5,0
7997,0.0333333,0.0,0.0,0.444444,0.166667,0.0334068,0.0,0.333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0,0,0.0,0.111111,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0.333333,0
11676,0.0,0.0,0.125,0.777778,0.0,0.0113212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.111111,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0.833333,0
5801,0.2,0.0,0.125,0.0,0.0,0.0573855,0.0,0.0,0.0,0.0,0.0,0.0,0.142857,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.5,0,0,0.0,0.111111,0.0,0,0,0.0,0.333333,0,0,0.0,0.0,0,0.0,0,0,0.0,0
8821,0.0333333,0.0,0.0,0.444444,0.166667,0.0460272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.111111,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0.166667,0
980,0.2,0.0,0.125,0.0,0.0,0.0952466,0.0,0.0,0.0,0.0,0.0,0.0,0.142857,0.0,0.0,0.0,0.25,0.5,0.0,0.0,0.0,0,0,0.0,0.333333,0.0,0,0,0.0,0.333333,0,0,0.0,0.0,0,0.0,0,0,0.0,0
7518,0.2,0.0,0.0,0.0,0.0,0.0573855,0.0,0.0,0.0,0.0,0.0,0.0,0.142857,0.0,0.0,0.0,0.3125,0.0,0.0,0.0,0.0,0,0,0.0,0.111111,0.0,0,0,0.0,0.166667,0,0,0.0,0.0,0,0.0,0,0,0.0,0
236,0.0666667,0.0,0.125,0.222222,0.333333,0.0668137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.333333,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0.0,0
2180,0.6,0.0,0.875,0.222222,0.0,0.0664551,0.0,0.0,0.0,0.1,0.0,0.8,0.428571,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0,0,0.0,0.777778,0.0,0,0,0.0,0.166667,0,0,0.0,0.0769231,0,0.0,0,0,0.0,0
12375,0.0666667,0.0,0.0,0.444444,0.0,0.0213601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.153846,0,0.0,0,0,0.333333,0
7220,0.2,0.0,0.0,0.0,0.0,0.0807332,0.0,0.0,0.0,0.2,0.0,0.0,0.285714,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0.0,0
403,0.2,0.0,0.125,0.0,0.0,0.0573855,0.0,0.0,0.0,0.0,0.0,0.0,0.142857,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.5,0,0,0.0,0.111111,0.0,0,0,0.0,0.333333,0,0,0.0,0.0,0,0.0,0,0,0.0,0
12009,0.133333,0.0,0.0,0.111111,0.333333,0.0788401,0.142857,0.0,0.0,0.0,0.0,0.0,0.142857,0.25,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0,0,0.0,0.222222,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0.0,0
12178,0.0666667,0.0,0.125,0.444444,0.0,0.0117719,0.0,0.333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.111111,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0.333333,0
6658,0.0333333,0.0,0.0,0.444444,0.166667,0.0460272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333333,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.222222,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0.166667,0
76576,0.0333333,0.0,0.0,0.555556,0.166667,0.0325463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0,0,0.0,0.111111,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0.5,0
7761,0.1,0.0,0.0,0.444444,0.333333,0.0515143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.222222,0.0,0,0,0.0,0.0,0,0,0.0,0.0769231,0,0.0,0,0,0.333333,0
8029,0.133333,0.0,0.0,0.0,0.0,0.0628543,0.0,0.0,0.0,0.0,0.0,0.2,0.142857,0.0,0.0,0.0,0.25,0.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0.0,0
12180,0.0666667,0.0,0.0,0.333333,0.166667,0.0334068,0.0,0.333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333333,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.222222,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0.166667,0
65036,0.0666667,0.0,0.0,0.444444,0.0,0.0812313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.111111,0.333333,1,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0.0,0
15395,0.0666667,0.0,0.0,0.444444,0.166667,0.0289526,0.0,0.333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.111111,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0.166667,0
938,0.166667,0.0,0.125,0.111111,0.166667,0.0861419,0.0,0.0,0.25,0.0,0.0,0.0,0.142857,0.0,0.0,0.0,0.25,0.0,0.0,0.5,0.0,0,0,0.0,0.222222,0.0,0,0,0.0,0.166667,0,0,0.0,0.0,0,0.0,0,0,0.0,0
8063,0.0666667,0.0,0.0,0.333333,0.166667,0.0215752,0.0,0.333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.111111,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0.166667,0
8023,0.0,0.0,0.0,0.444444,0.0,0.0246697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0.166667,0
7934,0.2,0.0,0.0,0.111111,0.0,0.0389746,0.0,0.0,0.0,0.0,0.0,0.0,0.142857,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.5,0,0,0.0,0.0,0.0,0,0,0.0,0.333333,0,0,0.0,0.0,0,0.0,0,0,0.166667,0
11702,0.0333333,0.0,0.125,0.666667,0.0,0.0113212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.111111,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0.5,0
5145,0.366667,0.0,0.625,0.222222,0.0,0.0623008,0.0,0.0,0.0,0.1,0.0,0.4,0.285714,0.0,0.0,0.0,0.3125,0.0,0.0,0.0,0.0,0,0,0.0,0.555556,0.0,0,0,0.0,0.333333,0,0,0.0,0.0,0,0.0,1,0,0.0,0
6998,0.2,0.0,0.125,0.111111,0.166667,0.073792,0.0,0.0,0.0,0.0,0.0,0.0,0.142857,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0,0,0.0,0.222222,0.0,0,0,0.0,0.333333,0,0,0.0,0.0,0,0.0,0,0,0.0,0
23424052,0.2,0.1,0.0,0.0,0.0,0.144827,0.0,0.0,0.5,0.2,0.0,0.0,0.285714,0.0,0.0,0.0,0.1875,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.166667,0,0,0.0,0.0,0,0.0,0,0,0.0,0
11524,0.2,0.0,0.125,0.111111,0.0,0.0179182,0.0,0.0,0.0,0.0,0.0,0.0,0.142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.111111,0.0,0,0,0.0,0.0,0,0,0.0,0.307692,0,0.0,0,0,0.166667,0
73762,0.0666667,0.0,0.0,0.666667,0.333333,0.0318293,0.0,0.333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.222222,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0.5,0
999,0.233333,0.0,0.125,0.111111,0.166667,0.0628543,0.0,0.0,0.0,0.1,0.0,0.0,0.142857,0.0,0.0,0.0,0.3125,0.0,0.0,0.0,0.0,0,0,0.0,0.222222,0.0,0,0,0.0,0.166667,0,0,0.0,0.0,0,0.0,0,0,0.0,0
23422050,0.2,0.0,0.0,0.111111,0.0,0.0901984,0.0,0.0,0.5,0.2,0.0,0.0,0.285714,0.0,0.0,0.333333,0.1875,0.0,0.0,0.0,0.0,0,0,0.0,0.111111,0.0,0,0,0.0,0.166667,0,0,0.0,0.0,0,0.0,0,0,0.0,0
7409,0.2,0.0,0.125,0.222222,0.0,0.0413776,0.0,0.0,0.0,0.0,0.0,0.0,0.142857,0.0,0.0,0.0,0.3125,0.0,0.0,0.0,0.0,0,0,0.0,0.111111,0.0,0,0,0.0,0.166667,0,0,0.0,0.0,0,0.0,0,0,0.166667,0
12235,0.0333333,0.0,0.125,0.666667,0.0,0.0113212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.111111,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0.666667,0
31249,0.133333,0.0,0.0,0.444444,0.333333,0.0465126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.222222,0.0,0,0,0.0,0.0,0,0,0.0,0.153846,0,0.0,0,0,0.333333,0
20750,0.0666667,0.0,0.0,0.333333,0.0,0.0377754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0.166667,0
2331,0.2,0.0,0.0,0.111111,0.166667,0.0629858,0.0,0.0,0.0,0.0,0.0,0.0,0.142857,0.0,0.0,0.0,0.3125,0.0,0.0,0.0,0.0,0,0,0.0,0.111111,0.0,0,0,0.0,0.166667,0,0,0.0,0.0,0,0.0,0,0,0.0,0
126,0.2,0.0,0.125,0.111111,0.166667,0.073792,0.0,0.0,0.0,0.0,0.0,0.0,0.142857,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0,0,0.0,0.222222,0.0,0,0,0.0,0.333333,0,0,0.0,0.0,0,0.0,0,0,0.0,0
2519,0.166667,0.0,0.0,0.333333,0.333333,0.0728454,0.142857,0.0,0.0,0.2,0.0,0.0,0.285714,0.75,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0,0,0.0,0.222222,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0.0,0
31230,0.2,0.0,0.0,0.222222,0.166667,0.0550417,0.0,0.0,0.0,0.1,0.0,0.0,0.142857,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.5,0,0,0.0,0.111111,0.0,0,0,0.0,0.333333,0,0,0.0,0.0,0,0.0,0,0,0.166667,0
4650,0.2,0.0,0.0,0.0,0.333333,0.0901984,0.0,0.0,0.0,0.0,0.0,0.0,0.142857,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0,0,0.0,0.222222,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0.0,0
12338,0.0666667,0.0,0.0,0.333333,0.0,0.0123729,0.0,0.333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333333,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0.111111,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0.166667,0
11708,0.0666667,0.0,0.125,0.555556,0.0,0.0113212,0.0,0.333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.111111,0.0,0,0,0.2,0.0,0,0,0.0,0.0,0,0.0,0,0,0.5,0
10957,0.0333333,0.0,0.0,0.444444,0.166667,0.0334068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0,0,0.5,0.111111,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0.333333,0
1983,0.2,0.0,0.125,0.222222,0.166667,0.0627492,0.0,0.0,0.0,0.1,0.0,0.0,0.142857,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0,0,0.0,0.222222,0.0,0,0,0.0,0.333333,0,0,0.0,0.0,0,0.0,0,0,0.166667,0
10328,0.266667,0.0,0.0,0.0,0.0,0.0449755,0.0,0.0,0.25,0.2,0.0,0.0,0.285714,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.333333,0,0,0.0,0.153846,0,0.0,0,0,0.0,0
3385,0.133333,0.0,0.0,0.0,0.333333,0.124904,0.0,0.0,0.25,0.0,0.0,0.0,0.142857,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0,0,0.0,0.222222,0.0,0,0,0.0,0.166667,0,0,0.0,0.0,0,0.0,0,0,0.0,0
12240,0.0666667,0.0,0.125,0.555556,0.0,0.0113212,0.0,0.333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.111111,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0.5,0
7808,0.2,0.0,0.125,0.0,0.0,0.1716,0.0,0.0,0.0,0.0,0.0,0.0,0.142857,0.0,0.333333,0.0,0.25,0.0,0.0,0.0,0.0,0,0,0.0,0.111111,0.0,0,0,0.0,0.333333,0,0,0.0,0.0,0,0.333333,0,0,0.0,0
7914,0.0,0.0,0.0,0.666667,0.0,0.0117719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0.666667,0
19188,0.233333,0.0,0.125,0.111111,0.166667,0.0712679,0.0,0.0,0.0,0.1,0.0,0.2,0.142857,0.0,0.0,0.0,0.3125,0.0,0.5,0.0,0.0,0,0,0.0,0.222222,0.0,0,0,0.0,0.166667,0,0,0.0,0.0,0,0.0,0,0,0.0,0
23422064,0.2,0.0,0.0,0.111111,0.0,0.0901984,0.0,0.0,0.5,0.2,0.0,0.0,0.285714,0.0,0.0,0.333333,0.1875,0.0,0.0,0.0,0.0,0,0,0.0,0.111111,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0.0,0
23422065,0.2,0.0,0.0,0.111111,0.0,0.0901984,0.0,0.0,0.75,0.2,0.0,0.0,0.285714,0.0,0.0,0.333333,0.1875,0.0,0.0,0.0,0.0,0,0,0.0,0.111111,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0.0,0
5610,0.233333,0.0,0.125,0.111111,0.0,0.0433228,0.0,0.0,0.0,0.1,0.0,0.0,0.142857,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0,0,0.0,0.111111,0.0,0,0,0.0,0.333333,0,0,0.0,0.0,0,0.0,0,1,0.0,0
