CID,na_in_C4,FC_9_C4_0_H1_1_O2_1_H1_2_/_1_1_1_/_0_0_0_0,FC_11_C4_0_Cl1_1_/_1_/_0_0,C4_3_N3_3_1,na_ex_C4,ms,LeafAC_O2_P5_2,FC_10_C4_0_H1_1_H1_1_C4_1_H1_2_H1_2_C4_2_H1_3_H1_3_H1_3_/_1_1_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0_0,FC_3_C4_0_/_/_0,FC_7_O2_0_/_/_0,C4_2_N3_2_1,LeafAC_O2_C4_1,FC_24_N3_0_H1_1_C4_1_O2_2_C4_2_H1_3_H1_3_H1_3_/_1_1_2_1_1_1_1_/_0_0_0_0_0_0_0_0,LeafAC_C4_C4_1,na_ex_Br1,LeafAC_O2_N3_2,N3_3_S6_4_1,S2_2_S2_2_1,na_ex_Cl1,FC_18_C4_0_C4_1_O2_2_O2_2_H1_3_/_1_2_1_1_/_0_0_0_0_0,FC_6_N3_0_H1_1_/_1_/_0_0,LeafAC_S2_P5_2,n,FC_13_C4_0_N3_1_H1_2_H1_2_/_1_1_1_/_0_0_0_0,LeafAC_C4_S2_1,FC_44_C4_0_H1_1_C4_1_O2_2_O2_2_H1_3_/_1_1_2_1_1_/_0_0_0_0_0_0,LeafAC_O2_S4_2,LeafAC_N3_C4_3,FC_30_C4_0_H1_1_H1_1_C4_1_H1_2_C4_2_H1_3_H1_3_H1_3_C4_2_H1_3_H1_3_H1_3_/_1_1_1_1_1_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0_0_0_0_0,FC_77_C4_0_O2_1_H1_2_C4_1_C4_2_H1_3_/_1_1_1_3_1_/_0_0_0_0_0_0,FC_100_N3_0_C4_1_H1_2_C4_2_H1_3_H1_3_H1_3_C4_2_H1_3_H1_3_H1_3_C4_1_H1_2_C4_2_H1_3_H1_3_H1_3_C4_2_H1_3_H1_3_H1_3_/_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0,C4_2_C4_2_1,C4_2_N3_3_1,C4_2_N3_3_2,na_ex_F1,LeafAC_F1_C4_1,na_ex_S4,FC_56_C4_0_C4_1_H1_2_H1_2_O2_2_H1_3_/_1_1_1_1_1_/_0_0_0_0_0_0,FC_60_C4_0_H1_1_H1_1_O2_1_C4_2_H1_3_H1_3_H1_3_/_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0,C4_3_C4_3_1,FC_131_C4_0_Br1_1_C4_1_H1_2_H1_2_C4_2_H1_3_H1_3_H1_3_C4_1_H1_2_H1_2_C4_2_H1_3_H1_3_H1_3_/_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0,C4_3_O2_2_1,FC_47_C4_0_C4_1_O2_2_N3_2_H1_3_H1_3_/_1_2_1_1_1_/_0_0_0_0_0_0,C4_2_C4_2_2,C4_2_C4_4_1,LeafAC_Br1_C4_1,FC_99_C4_0_O2_1_C4_1_H1_2_H1_2_Cl1_2_/_2_1_1_1_1_/_0_0_0_0_0_0,FC_197_C4_0_H1_1_C4_1_H1_2_H1_2_C4_2_H1_3_H1_3_H1_3_C4_1_O2_2_O2_2_H1_3_/_1_1_1_1_1_1_1_1_1_2_1_1_/_0_0_0_0_0_0_0_0_0_0_0_0_0,na_ex_S2,FC_85_P5_0_S2_1_/_2_/_0_0
3676,0.205128,0.0,0.0,0.0,0.428571,0.0701991,0,0.0,0.125,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0,0,0.0,0.0,0.25,0,0.196429,0.0,0,0,0,0.0,0,0,0,0.0909091,0.111111,0,0.0,0.0,0,0,0,0.1,0,0.0,0.0,0.142857,0.0,0.0,0,0,0.0,0
446536,0.435897,0.0,0.25,0.0,0.428571,0.121099,0,0.0,0.625,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0,0,0.25,0.0,0.25,0,0.392857,0.0,0,0,0,0.0,0,0,0,0.181818,0.111111,0,0.0,0.0,0,0,0,0.2,0,0.0,0.0,0.285714,0.0,0.0,0,0,0.0,0
444810,0.333333,0.0,0.25,0.0,0.357143,0.107772,0,0.0,0.375,0.0,0.333333,0.0,0.0,0.3,0.0,0.0,0,0,0.25,0.0,0.25,0,0.285714,0.0,0,0,0,0.0,0,0,0,0.181818,0.111111,0,0.0,0.0,0,0,0,0.1,0,0.0,0.0,0.285714,0.0,0.0,0,0,0.0,0
4168,0.230769,0.0,0.25,0.0,0.357143,0.135019,0,0.0,0.125,0.0,0.333333,0.0,0.0,0.2,0.0,0.0,0,0,0.25,0.0,0.25,0,0.25,0.5,0,0,0,0.0,0,0,0,0.0909091,0.111111,0,0.0,0.0,0,0,0,0.2,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0
4914,0.230769,0.0,0.0,0.0,0.285714,0.0919315,0,0.0,0.125,0.2,0.0,0.0,0.0,0.2,0.0,0.0,0,0,0.0,0.0,0.0,0,0.196429,0.5,0,0,0,0.0,0,0,0,0.181818,0.111111,0,0.0,0.0,0,0,0,0.1,0,0.1,0.0,0.142857,0.0,0.0,0,0,0.0,0
2165,0.410256,0.0,0.25,0.0,0.285714,0.159896,0,0.0,0.625,0.0,0.333333,0.142857,0.0,0.2,0.0,0.0,0,0,0.25,0.0,0.25,0,0.339286,0.0,0,0,0,0.0,0,0,0,0.0,0.111111,0,0.0,0.0,0,0,0,0.1,0,0.0,0.0,0.428571,0.0,0.0,0,0,0.0,0
688595,0.358974,0.0,0.0,0.166667,0.214286,0.123432,0,0.0,0.25,0.0,0.333333,0.142857,0.0,0.1,0.0,0.0,0,0,0.0,0.0,0.0,0,0.267857,0.0,0,0,0,0.0,0,0,0,0.272727,0.111111,0,0.0,0.0,0,0,0,0.2,0,0.0,0.0,0.428571,0.0,0.0,0,0,0.0,0
643497,0.307692,0.0,0.0,0.166667,0.214286,0.151358,0,0.0,0.125,0.0,0.333333,0.0,0.0,0.1,0.0,0.0,0,0,0.0,0.0,0.25,0,0.303571,0.0,0,0,0,0.0,0,0,0,0.181818,0.111111,0,0.0,0.0,0,0,0,0.1,0,0.0,0.0,0.142857,0.0,0.0,0,0,0.0,0
71188,0.410256,0.0,0.0,0.5,0.214286,0.155156,0,0.0,0.375,0.0,0.0,0.142857,0.0,0.1,0.0,0.0,0,0,0.0,0.5,0.0,0,0.357143,0.0,0,0,0,0.0,0,0,0,0.272727,0.555556,0,0.333333,0.333333,0,0,0,0.3,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0
453307,0.282051,0.0,0.0,0.666667,0.214286,0.167666,0,0.0,0.5,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0,0,0.0,0.0,0.0,0,0.232143,0.0,0,0,0,0.0,0,0,0,0.181818,0.0,0,0.0,0.0,0,0,0,0.1,0,0.0,0.0,0.285714,0.0,0.0,0,0,0.0,0
15221249,0.282051,0.0,0.0,0.666667,0.285714,0.153162,0,0.0,0.5,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0,0,0.0,0.0,0.0,0,0.25,0.0,0,0,0,0.0,0,0,0,0.181818,0.0,0,0.0,0.0,0,0,0,0.1,0,0.0,0.0,0.285714,0.0,0.0,0,0,0.0,0
443067,0.230769,0.0,0.0,0.0,0.214286,0.136337,0,0.0,0.125,0.2,0.0,0.0,0.0,0.2,0.0,0.0,0,0,0.0,0.0,0.25,0,0.196429,0.0,0,0,0,0.0,0,0,0,0.181818,0.0,0,0.0,0.0,0,0,0,0.1,0,0.2,0.0,0.285714,0.0,0.0,0,0,0.0,0
2735009,0.025641,0.0,0.0,0.0,0.285714,0.10466,0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0357143,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.5,0
68844,0.230769,0.0,0.0,0.0,0.214286,0.225536,0,0.0,0.25,0.0,0.0,0.0,0.0,0.1,0.0,0.0,1,0,0.0,0.0,0.0,0,0.303571,0.0,0,0,0,0.0,0,0,0,0.181818,0.222222,0,0.0,0.0,0,0,1,0.1,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0
2256,0.0769231,0.0,0.25,0.0,0.357143,0.167429,0,0.0,0.25,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0,0,0.25,0.0,0.0,0,0.142857,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0
636806,0.333333,0.0,0.5,0.0,0.357143,0.226581,0,0.0,0.375,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0,0,0.5,0.0,0.25,0,0.339286,0.0,0,0,0,0.0,0,0,0,0.0909091,0.0,0,0.0,0.0,0,0,0,0.6,0,0.1,0.0,0.142857,0.0,0.0,0,0,0.0,0
8821,0.025641,0.0,0.0,0.0,0.285714,0.10849,0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0178571,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.1,0.0,0.0,0.0,0.0,0,0,0.0,0
7749,0.025641,0.0,0.0,0.0,0.285714,0.0701991,0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0178571,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.1,0.0,0.0,0.0,0.0,0,0,0.0,0
7761,0.0769231,0.0,0.0,0.0,0.285714,0.125138,0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0892857,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.2,0.0,0.0,0.0,0.0,0,0,0.0,0
31249,0.102564,0.0,0.0,0.0,0.285714,0.109962,0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0,0,0.0,0.0,0.0,0,0.107143,0.0,0,0,0,0.0,0,0,0,0.0909091,0.0,0,0.0,0.0,0,0,0,0.0,0,0.2,0.0,0.0,0.0,0.0,0,0,0.0,0
17434,0.0769231,0.0,0.0,0.333333,0.5,0.209959,0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0,0,0.0,0.0,0.0,1,0.232143,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.1,0.0,0.0,0.0,0.0,0,0,0.5,1
51605,0.384615,0.0,0.0,0.0,0.142857,0.147247,0,0.0,0.375,0.4,0.333333,0.0,0.0,0.1,0.0,0.0,0,0,0.0,0.0,0.25,0,0.285714,0.0,0,0,0,0.0,0,0,0,0.363636,0.0,0,0.0,0.0,0,0,0,0.0,0,0.4,0.0,0.428571,0.0,0.0,0,0,0.0,0
5388962,0.410256,0.0,0.0,0.333333,0.285714,0.118236,0,0.0,0.125,0.0,0.0,0.142857,0.0,0.2,0.0,0.0,0,0,0.0,0.0,0.25,0,0.375,0.0,0,1,0,0.0,0,0,0,0.454545,0.111111,0,0.0,0.0,0,0,0,0.2,0,0.1,0.0,0.285714,0.0,0.0,0,0,0.0,0
54892,0.538462,0.0,0.0,0.333333,0.285714,0.13134,0,0.0,0.375,0.0,0.0,0.142857,0.0,0.2,0.0,0.0,0,0,0.0,0.0,0.25,0,0.464286,0.0,0,1,0,0.0,0,0,0,0.454545,0.111111,0,0.0,0.0,0,0,0,0.3,0,0.1,0.0,0.428571,0.0,0.0,0,0,0.0,0
5484727,0.512821,0.0,0.0,0.5,0.285714,0.105544,0,0.0,0.125,0.0,0.0,0.142857,0.0,0.2,0.0,0.0,0,0,0.0,0.0,0.25,0,0.446429,0.0,0,1,0,0.0,0,0,0,0.545455,0.0,0,0.0,0.0,0,0,0,0.3,0,0.1,0.0,0.285714,0.0,0.0,0,0,0.0,0
2337,0.179487,0.0,0.0,0.0,0.142857,0.137624,0,0.0,0.125,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0,0,0.0,0.0,0.0,0,0.107143,0.5,0,0,0,0.0,0,0,0,0.0909091,0.0,0,0.0,0.0,0,0,0,0.1,0,0.1,0.0,0.142857,0.0,0.0,0,0,0.0,0
8434,0.179487,0.0,0.0,0.0,0.142857,0.158963,0,0.0,0.125,0.0,0.0,0.142857,0.0,0.1,0.0,0.0,0,0,0.0,0.0,0.0,0,0.107143,0.0,0,0,0,0.0,0,0,0,0.0909091,0.0,0,0.0,0.0,0,0,0,0.1,0,0.1,0.0,0.142857,0.0,0.0,0,0,0.0,0
7165,0.179487,0.0,0.0,0.0,0.142857,0.13584,0,0.0,0.125,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0892857,0.0,0,0,0,0.0,0,0,0,0.181818,0.0,0,0.0,0.0,0,0,0,0.1,0,0.1,0.0,0.285714,0.0,0.0,0,0,0.0,0
6781,0.205128,0.0,0.0,0.0,0.285714,0.150609,0,0.0,0.25,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0,0,0.0,0.0,0.0,0,0.178571,0.0,0,0,0,0.0,0,0,0,0.181818,0.0,0,0.0,0.0,0,0,0,0.3,0,0.2,0.0,0.142857,0.0,0.0,0,0,0.0,0
667484,0.282051,0.0,0.0,0.333333,0.214286,0.13777,0,0.0,0.25,0.0,0.333333,0.0,0.0,0.2,0.0,0.0,0,0,0.0,0.0,0.0,0,0.214286,0.0,0,0,0,0.0,0,0,0,0.181818,0.111111,0,0.0,0.0,0,0,0,0.2,0,0.1,0.0,0.285714,0.0,0.0,0,0,0.0,0
8857,0.0,0.0,0.0,0.0,0.285714,0.0866093,0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0
12256,0.0,0.0,0.0,0.0,0.357143,0.00638174,0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0
7765,0.025641,0.0,0.0,0.0,0.357143,0.0336492,0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0357143,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.2,0.0,0.0,0.0,0.0,0,0,0.0,0
12375,0.0512821,0.0,0.0,0.0,0.285714,0.0336492,0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0357143,0.0,0,0,0,0.0,0,0,0,0.0909091,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0
6535,0.0,0.0,0.0,0.0,0.428571,0.127414,1,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0892857,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0
51397651,0.153846,0.0,0.0,0.0,0.357143,0.230855,0,0.0,0.125,0.2,0.0,0.0,0.0,0.2,0.0,0.0,0,0,0.0,0.0,0.0,1,0.214286,0.0,0,0,1,0.0,0,0,0,0.0909091,0.0,0,0.0,0.0,1,0,0,0.0,0,0.1,0.0,0.142857,0.0,0.0,0,0,0.5,1
2730,0.128205,0.0,0.75,0.0,0.285714,0.418972,0,0.0,0.125,0.2,0.0,0.0,0.0,0.2,0.0,0.0,0,0,0.75,0.0,0.0,1,0.214286,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0.1,0,0.1,0.0,0.0,0.0,0.0,0,0,0.5,1
4754,0.153846,0.0,0.0,0.0,0.285714,0.121008,0,0.0,0.25,0.0,0.0,0.0,0.5,0.2,0.0,0.0,0,0,0.0,0.0,0.0,0,0.125,0.0,0,0,0,0.0,0,0,0,0.0909091,0.0,0,0.0,0.0,0,0,0,0.0,0,0.1,0.0,0.142857,0.0,0.0,0,0,0.0,0
9013,0.153846,0.0,0.0,0.0,0.214286,0.139122,0,0.0,0.25,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0,0,0.0,0.0,0.0,0,0.125,0.0,0,0,0,0.0,0,0,0,0.0909091,0.0,0,0.0,0.0,0,0,0,0.0,0,0.1,0.0,0.142857,0.0,0.0,0,0,0.0,0
7674,0.153846,0.0,0.0,0.0,0.142857,0.0943825,0,0.0,0.125,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0535714,0.0,0,0,0,0.0,0,0,0,0.181818,0.0,0,0.0,0.0,0,0,0,0.0,0,0.1,0.0,0.285714,0.0,0.0,0,0,0.0,0
69004,0.0,0.0,0.0,0.0,0.285714,0.13777,0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0178571,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0
34766,0.205128,0.0,0.0,0.0,0.214286,0.156353,0,0.0,0.25,0.2,0.0,0.0,0.0,0.1,0.0,0.0,0,0,0.0,0.0,0.0,0,0.160714,0.0,0,0,0,0.0,0,0,0,0.181818,0.0,0,0.0,0.0,0,0,0,0.1,0,0.2,0.0,0.142857,0.0,0.0,0,0,0.0,0
8077,0.0,0.0,0.0,0.0,0.285714,0.163532,0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0,1,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0
36689399,0.025641,0.0,0.0,0.0,0.428571,0.00319087,0,0.0,0.0,0.0,0.0,0.142857,0.0,0.4,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0357143,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0
6999802,0.025641,0.0,0.0,0.0,0.357143,0.0278781,0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0178571,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0
92166377,0.025641,0.0,0.0,0.0,0.285714,0.0792679,0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0357143,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.1,0.0,0.0,0.0,0.0,0,0,0.0,0
14052,0.102564,0.0,0.0,0.0,0.428571,0.033924,0,0.0,0.0,0.0,0.666667,0.285714,0.0,0.2,0.0,0.0,0,0,0.0,0.0,0.5,0,0.142857,0.0,0,0,0,0.0,0,0,0,0.0909091,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0
12304727,0.205128,0.0,0.0,0.0,0.214286,0.855879,0,0.0,0.125,0.0,0.0,0.142857,0.0,0.1,0.0,0.0,0,0,0.0,0.0,0.0,0,0.196429,0.5,0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0.2,0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0
6999881,0.025641,0.0,0.0,0.0,0.428571,0.00319087,0,0.0,0.0,0.0,0.0,0.142857,0.0,0.4,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0357143,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0
6999801,0.025641,0.0,0.0,0.0,0.357143,0.00455838,0,0.0,0.0,0.0,0.0,0.142857,0.0,0.3,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0178571,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0
6999611,0.025641,0.0,0.0,0.0,0.5,0.00212725,0,0.0,0.0,0.0,0.0,0.142857,0.0,0.5,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0535714,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0
38988826,0.025641,0.0,0.0,0.0,0.428571,0.00319087,0,0.0,0.0,0.0,0.0,0.142857,0.0,0.4,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0357143,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0
53232,0.487179,0.166667,0.0,0.0,0.357143,0.0825699,0,0.0,0.125,0.4,0.0,0.142857,0.0,0.4,0.0,0.0,0,0,0.0,0.0,0.0,0,0.410714,0.0,0,0,0,0.0,0,0,0,0.0909091,0.0,0,0.0,0.0,0,0,0,0.5,0,0.4,0.0,0.142857,0.0,0.0,0,0,0.0,0
29010899,0.128205,0.0,0.0,0.0,0.357143,0.118371,0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0,0,0.0,0.0,0.5,0,0.160714,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0
76959568,0.153846,0.0,0.0,0.0,0.357143,0.127635,0,0.0,0.125,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0,0,0.0,0.0,0.5,0,0.178571,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.25,0.0,0,0,0.0,0
2723602,0.025641,0.0,0.0,0.0,0.285714,0.00638174,0,0.0,0.0,0.0,0.0,0.142857,0.0,0.2,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0
6993007,0.025641,0.0,0.0,0.0,0.357143,0.00455838,0,0.0,0.0,0.0,0.0,0.142857,0.0,0.3,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0178571,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0
80283,0.025641,0.0,0.0,0.0,0.214286,0.0953272,0,0.0,0.0,0.0,0.0,0.142857,0.0,0.1,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0178571,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0
38988897,0.0769231,0.0,0.0,0.0,0.142857,0.158042,0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0,0,0.0,0.0,0.5,0,0.0535714,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0.1,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0
12560,0.589744,0.5,0.0,0.0,1.0,0.0823677,0,0.0,0.0,1.0,0.0,0.714286,0.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.803571,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,1.0,0,1.0,0.0,0.0,0.5,0.0,0,0,0.0,0
10176773,0.282051,0.0,0.0,0.0,0.142857,0.127635,0,0.0,0.125,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0,0,0.0,0.0,0.25,0,0.178571,0.0,0,0,0,0.0,0,0,0,0.272727,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.285714,0.25,0.0,0,0,0.0,0
2733526,0.564103,0.0,0.0,0.0,0.285714,0.0994207,0,0.0,0.625,0.2,0.0,0.0,0.0,0.1,0.0,0.0,0,0,0.0,0.0,0.0,0,0.392857,0.0,0,0,0,0.0,0,0,0,0.545455,0.0,0,0.0,0.0,0,0,0,0.3,0,0.1,0.0,0.714286,0.0,0.0,0,0,0.0,0
448537,0.358974,0.0,0.0,0.0,0.285714,0.110404,0,0.0,0.25,0.0,0.0,0.285714,0.0,0.2,0.0,0.0,0,0,0.0,0.0,0.0,0,0.25,0.0,0,0,0,0.0,0,0,0,0.181818,0.0,0,0.0,0.0,0,0,0,0.2,0,0.0,0.0,0.285714,0.0,0.0,0,0,0.0,0
5284636,0.153846,0.0,0.0,0.0,0.357143,0.127635,0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0,0,0.0,0.0,0.5,0,0.178571,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0
29010894,0.435897,0.0,0.0,0.0,0.142857,0.179965,0,0.0,0.375,0.2,0.333333,0.0,0.0,0.1,0.0,0.0,0,0,0.0,0.0,0.25,0,0.339286,0.0,0,0,0,0.0,0,0,0,0.181818,0.0,0,0.0,0.0,0,0,0,0.1,0,0.1,0.0,0.285714,0.0,0.0,0,0,0.0,0
11140605,0.230769,0.0,0.0,0.5,0.428571,0.122592,0,0.0,0.125,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0,0,0.25,0.0,0.0,0,0.232143,0.0,0,0,0,0.0,0,0,0,0.0909091,0.0,0,0.0,0.0,0,0,1,0.1,0,0.0,0.0,0.142857,0.0,0.0,1,0,0.0,0
6997,0.153846,0.0,0.0,0.0,0.142857,0.0943825,0,0.0,0.0,0.0,0.0,0.142857,0.0,0.1,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0535714,0.0,0,0,0,0.0,0,0,0,0.181818,0.0,0,0.0,0.0,0,0,0,0.1,0,0.0,0.0,0.142857,0.0,0.0,0,0,0.0,0
13388,0.102564,0.0,0.0,0.0,0.142857,0.154438,0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0178571,0.0,0,0,0,0.0,0,0,0,0.0909091,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.142857,0.0,0.0,0,0,0.0,0
4993,0.25641,0.0,0.25,0.0,0.142857,0.201152,0,0.0,0.25,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0,0,0.25,0.0,0.0,0,0.196429,1.0,0,0,0,0.0,0,0,0,0.0909091,0.0,0,0.0,0.0,0,0,0,0.2,0,0.0,0.0,0.142857,0.0,0.0,0,0,0.0,0
93219,0.128205,0.0,0.0,0.833333,0.285714,0.168052,0,0.0,0.25,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0,0,0.0,0.0,0.0,0,0.160714,0.0,0,0,0,0.0,0,0,0,0.0,0.111111,0,0.0,0.0,0,0,0,0.1,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0
